,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.063,0.034,0.097,0.091,-0.024,0.054,-0.095,0.048,-0.108,-0.156,0.012,-0.011,-0.042,-0.065,-0.0,-0.112,-0.159,-0.058,-0.174,0.07,0.095,-0.006,0.038,-0.034,-0.052,0.019,0.116,0.183,-0.174,-0.198,0.2,0.061,0.111,-0.047
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.008,0.021,0.071,0.008,-0.062,-0.181,0.084,0.034,0.038,-0.047,-0.158,0.006,-0.07,0.01,-0.18,-0.063,0.002,-0.023,0.032,0.014,-0.018,0.042,-0.006,-0.015,-0.09,0.028,-0.03,-0.126,-0.017,0.074,-0.009,-0.001,-0.186
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.024,-0.0,0.104,0.08,0.019,-0.026,-0.119,-0.118,0.008,0.033,0.131,0.024,0.102,-0.184,-0.039,-0.133,-0.167,0.111,0.079,0.042,0.033,-0.071,-0.101,0.036,0.043,0.14,-0.04,-0.005,0.091,0.09,0.046,-0.049
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.062,0.032,-0.087,0.007,-0.108,0.004,0.084,0.052,-0.023,0.045,0.058,0.053,0.09,0.119,-0.001,0.157,-0.077,0.023,-0.029,0.047,0.026,0.075,0.001,0.001,-0.132,0.003,0.127,-0.098,-0.058,-0.095,-0.026
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,-0.051,-0.006,-0.011,-0.025,0.04,0.032,0.021,-0.178,-0.048,-0.024,0.051,0.102,0.077,0.024,0.113,-0.041,0.048,-0.033,-0.003,-0.019,-0.022,-0.061,-0.075,-0.098,0.015,0.082,-0.038,-0.048,-0.002,-0.089
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-0.053,-0.084,-0.051,0.004,0.013,-0.022,-0.073,-0.013,-0.026,-0.074,0.032,-0.033,-0.027,-0.026,-0.101,-0.054,-0.124,-0.048,-0.037,-0.043,-0.095,0.016,-0.088,0.009,-0.008,-0.136,-0.058,-0.038,0.015
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-0.071,0.003,0.029,-0.006,-0.066,-0.129,-0.217,-0.111,-0.083,0.013,-0.085,-0.075,-0.012,-0.095,-0.064,-0.001,-0.025,0.064,0.009,-0.002,-0.074,-0.068,-0.08,-0.194,-0.144,-0.121,0.014,-0.035
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,0.085,0.076,0.078,0.05,-0.032,0.096,-0.049,-0.062,-0.04,-0.075,0.099,-0.043,-0.021,-0.056,-0.148,0.01,-0.0,0.072,0.049,0.001,0.089,0.048,-0.073,-0.024,-0.048,-0.019,-0.059
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.122,0.099,0.031,0.07,0.032,-0.058,-0.208,0.023,-0.09,0.05,0.099,-0.063,-0.146,-0.101,0.033,0.065,0.039,0.119,0.112,-0.024,-0.074,-0.11,-0.059,-0.075,-0.035,-0.011
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,0.096,0.095,0.137,0.006,-0.055,-0.023,-0.002,-0.113,0.025,0.001,-0.062,-0.059,0.025,0.13,0.015,0.1,0.007,-0.014,0.085,0.029,0.044,0.086,0.023,-0.007,0.076
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.173,0.059,0.068,-0.114,-0.041,0.015,-0.005,-0.092,-0.021,-0.107,0.005,0.036,0.1,0.044,-0.109,-0.121,0.009,0.034,0.151,0.029,-0.013,0.162,0.108,0.083,0.112
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.046,-0.08,0.03,-0.004,-0.029,-0.043,-0.078,-0.195,0.096,0.006,0.074,0.005,-0.058,-0.126,0.009,0.106,0.164,0.057,-0.115,0.099,0.094,0.042,0.055
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,-0.174,-0.152,-0.061,0.061,-0.116,-0.082,0.048,-0.144,0.02,-0.01,-0.004,0.048,-0.007,0.071,-0.071,-0.104,-0.056,-0.082,-0.186,-0.112,0.012,-0.028
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.241,-0.041,-0.051,0.091,-0.005,0.067,0.234,-0.088,-0.121,-0.017,0.108,0.13,0.032,0.026,-0.063,-0.08,-0.041,-0.159,-0.147,-0.126,-0.095,0.088
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,0.088,0.003,-0.076,0.014,-0.012,0.087,0.038,0.023,-0.042,-0.062,-0.152,-0.077,0.025,0.17,-0.084,-0.007,0.126,-0.007,0.077,0.0
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.019,0.017,-0.021,0.003,-0.021,-0.085,-0.032,-0.035,-0.037,-0.125,0.016,0.047,-0.004,-0.08,-0.083,0.06,0.007,0.06,0.114
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.019,-0.005,-0.025,-0.057,-0.154,-0.106,-0.113,-0.126,-0.085,-0.015,0.105,0.016,-0.034,-0.055,0.049,0.059,0.056,-0.008
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.029,0.041,-0.075,-0.011,-0.057,-0.004,-0.022,-0.0,0.016,-0.043,-0.092,-0.032,-0.094,-0.112,-0.019,0.022,0.109
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,-0.065,0.026,-0.04,0.005,0.057,-0.099,-0.112,-0.004,0.033,-0.007,-0.077,-0.142,0.038,0.077,0.034,0.078
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116,-0.052,-0.062,0.022,-0.011,-0.085,-0.033,-0.013,0.093,0.124,0.128,0.031,0.103,0.132,0.093,0.058
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.044,0.058,-0.047,-0.012,-0.051,0.063,0.011,0.086,0.022,-0.048,0.029,0.002,0.072,0.011
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164,-0.099,-0.058,-0.063,-0.051,-0.024,-0.036,0.022,-0.106,-0.008,0.027,-0.033,0.04,-0.015
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.169,-0.013,-0.05,0.073,-0.082,-0.002,-0.037,-0.049,-0.065,-0.052,0.013,0.044,-0.046
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116,0.038,0.008,-0.093,-0.057,-0.162,-0.005,-0.041,0.019,-0.065,0.059,-0.048
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,0.098,-0.052,0.058,0.033,0.033,0.027,-0.091,-0.074,-0.008,-0.1
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,0.09,-0.056,-0.047,0.063,-0.064,-0.088,-0.051,-0.03,-0.027
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.036,0.056,0.042,-0.136,0.035,0.022,0.118,0.02
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-0.047,0.083,-0.035,-0.146,-0.101,-0.011,0.043
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,0.038,0.01,-0.068,-0.042,0.015,0.051
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,0.107,-0.101,-0.044,-0.049,-0.16
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145,-0.015,0.039,-0.01,0.066
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.067,0.039,-0.048
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171,-0.133,-0.296
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139,-0.119
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
