,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.027,0.086,-0.012,-0.175,-0.153,-0.075,-0.067,0.039,0.006,0.01,-0.037,0.054,0.046,0.024,0.006,-0.021,0.076,0.135,0.122,0.035,-0.09,-0.036,0.075,0.068,-0.017,0.092,0.154,-0.027,0.034,0.007,-0.006,0.036,-0.061,-0.002
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-0.014,0.059,0.04,-0.058,0.049,-0.046,0.016,0.001,0.033,0.038,-0.054,-0.055,0.011,-0.085,-0.02,0.039,-0.028,-0.015,-0.013,0.035,0.038,-0.018,0.026,-0.005,-0.011,0.028,-0.148,-0.0,-0.021,0.026,-0.009,-0.029,-0.013
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.041,-0.019,0.007,0.015,-0.002,0.006,-0.093,-0.087,0.007,0.061,0.044,0.032,-0.01,-0.08,0.022,-0.002,-0.005,0.031,0.018,-0.063,0.009,-0.044,-0.064,0.027,0.126,-0.0,0.127,0.035,0.059,0.079,0.056,0.074
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129,0.033,-0.035,0.061,0.018,-0.039,0.054,0.01,0.026,-0.041,-0.059,-0.206,-0.066,-0.099,-0.184,-0.021,-0.02,-0.168,-0.085,-0.123,-0.017,0.009,0.073,-0.053,-0.066,0.07,-0.013,-0.008,0.051,0.023,-0.018,-0.124
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-0.08,0.116,0.054,-0.073,0.007,-0.018,-0.115,-0.138,-0.032,-0.209,-0.021,-0.082,-0.155,-0.014,-0.075,-0.144,-0.014,-0.038,-0.018,-0.082,0.0,-0.121,-0.177,0.119,-0.03,0.026,0.093,0.095,0.118,-0.053
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.021,-0.075,-0.063,0.005,0.006,-0.01,0.004,0.022,-0.111,-0.116,-0.102,-0.128,-0.022,0.001,-0.162,-0.033,-0.078,-0.059,-0.076,0.015,-0.018,-0.077,0.018,-0.113,-0.111,0.101,0.156,0.023,0.035
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-0.027,0.084,0.042,0.078,-0.009,-0.08,-0.123,-0.05,-0.093,-0.027,-0.05,0.045,0.071,-0.023,-0.019,-0.025,-0.073,0.012,-0.036,0.052,-0.003,-0.109,-0.112,-0.11,-0.065,-0.102,0.045,-0.011
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.001,0.0,0.011,0.092,-0.032,0.001,-0.049,-0.152,-0.048,0.006,-0.128,0.032,-0.055,-0.032,-0.08,-0.01,0.061,0.059,0.001,-0.012,-0.094,-0.05,-0.046,0.02,0.037,0.02,0.035
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.085,0.074,0.076,0.062,0.006,0.057,-0.15,0.04,0.006,-0.071,0.077,0.073,-0.086,-0.034,-0.014,0.126,0.041,-0.014,0.074,-0.081,-0.045,-0.044,-0.055,-0.032,-0.025,0.03
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.071,0.114,0.05,0.065,0.096,0.049,0.074,-0.029,0.071,0.041,0.017,0.041,0.073,-0.048,0.002,0.026,0.192,0.041,0.087,0.038,0.07,0.018,-0.194,-0.124,0.011
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,0.059,0.04,0.136,0.126,0.116,0.013,-0.013,0.058,0.013,0.066,0.071,0.084,0.069,-0.086,-0.076,0.094,0.071,0.112,0.134,0.149,0.059,-0.018,0.04,0.106
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.038,0.051,0.032,0.127,0.054,-0.037,0.023,-0.044,0.03,0.021,0.087,0.068,-0.1,-0.063,0.074,0.056,0.105,0.118,0.061,0.076,0.001,0.046,0.157
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.004,-0.099,-0.022,0.058,-0.087,-0.03,0.055,-0.007,0.019,-0.041,0.014,0.008,0.026,0.037,-0.03,0.087,-0.096,-0.083,0.012,-0.023,0.032,-0.016
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,-0.102,-0.063,-0.044,-0.041,-0.107,0.017,0.021,-0.109,-0.072,0.017,0.002,0.008,-0.103,0.056,0.113,0.039,-0.08,-0.07,-0.084,0.031,-0.137
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,0.089,0.035,0.044,-0.088,0.033,0.061,0.05,0.088,0.048,0.085,0.024,-0.073,-0.026,0.037,-0.039,-0.078,-0.011,0.008,0.109,-0.081
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.028,-0.074,-0.029,-0.043,0.001,-0.056,-0.037,0.015,0.03,0.003,0.056,-0.148,0.021,0.008,0.039,-0.017,-0.071,-0.014,-0.108
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-0.005,0.029,0.048,-0.077,-0.072,-0.009,0.041,0.034,0.084,0.035,-0.013,-0.108,-0.048,-0.05,-0.107,0.016,-0.134,-0.089
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.002,0.078,-0.002,-0.087,-0.022,-0.023,0.02,0.003,0.048,-0.04,-0.108,0.014,0.02,-0.098,-0.093,-0.027,-0.125
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-0.054,-0.023,-0.01,-0.043,0.091,-0.008,-0.025,0.041,-0.043,0.084,0.003,0.034,0.024,-0.082,0.063,-0.109
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,-0.018,0.047,-0.024,-0.036,-0.03,-0.005,-0.051,0.05,-0.025,-0.107,-0.077,-0.14,-0.145,-0.018,-0.012
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.029,0.029,0.041,-0.01,0.005,0.065,0.07,0.036,0.027,0.069,-0.117,-0.078,0.059,0.059
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,-0.093,0.071,0.025,0.029,0.086,-0.03,-0.003,0.013,0.056,-0.002,-0.045,-0.107,-0.097
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,0.108,0.053,0.122,-0.029,-0.052,-0.071,-0.109,-0.126,0.017,0.126,0.013,-0.007
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,0.093,0.053,0.007,-0.13,-0.057,-0.059,-0.05,-0.046,0.062,0.015,-0.081
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,0.042,-0.073,-0.021,-0.023,-0.007,0.07,-0.049,0.058,-0.023,-0.001
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-0.031,-0.031,-0.052,0.057,0.055,-0.066,-0.087,0.029,0.002
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,0.031,0.035,0.097,0.055,0.06,0.01,0.089,0.115
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-0.058,-0.042,-0.032,-0.08,-0.129,-0.024,-0.069
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.13,0.097,0.013,-0.119,-0.038,-0.127
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,-0.101,-0.064,0.068,-0.123,-0.051
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,0.006,-0.02,0.06,-0.009
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-0.074,-0.044,-0.039
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,0.022,-0.046
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.024
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
