,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,0.003,-0.075,-0.005,-0.089,0.009,-0.054,0.013,-0.09,-0.064,-0.142,-0.046,0.062,-0.173,-0.045,-0.045,-0.149,-0.149,-0.16,-0.098,0.003,-0.152,-0.021,-0.052,-0.114,-0.174,-0.048,-0.146,-0.058,-0.072,-0.002,-0.011,0.108,0.083,-0.222,-0.173,-0.082,-0.076,-0.132,-0.059,-0.202,-0.099,-0.176,-0.044,-0.032,0.074,-0.103,-0.005,-0.086,-0.033,-0.068,0.004,0.007
ctx-lh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,0.034,-0.015,0.019,0.021,0.079,-0.016,0.013,0.07,-0.016,0.074,-0.04,0.018,0.048,0.058,-0.036,-0.041,-0.072,0.093,0.084,0.021,0.017,0.081,0.074,0.007,0.045,-0.008,-0.026,-0.082,-0.002,0.052,0.04,0.012,-0.007,0.007,-0.014,-0.001,0.053,0.098,0.026,0.081,0.029,0.026,-0.05,0.004,0.039,-0.047,0.019,0.011,0.055,-0.037,-0.053
ctx-lh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,-0.004,-0.018,-0.043,-0.02,-0.059,-0.051,-0.012,-0.0,-0.075,-0.067,0.02,0.025,-0.049,-0.078,-0.055,-0.081,0.009,0.015,-0.023,-0.023,0.045,-0.044,-0.012,-0.003,-0.047,0.045,0.015,0.04,0.028,0.089,0.063,-0.002,-0.044,0.045,0.012,-0.007,-0.058,-0.057,-0.003,-0.079,-0.117,-0.052,-0.001,-0.007,-0.04,-0.036,-0.027,-0.04,-0.013,-0.068
ctx-lh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.078,0.016,0.068,0.068,-0.01,0.046,-0.01,0.074,-0.023,0.072,0.122,0.064,0.012,-0.053,-0.044,0.108,0.124,-0.081,0.039,0.035,-0.04,0.004,-0.066,-0.075,-0.088,-0.074,-0.059,0.062,0.125,0.109,-0.065,-0.126,-0.043,-0.054,-0.119,0.027,-0.093,0.012,-0.12,-0.022,0.006,0.048,-0.169,-0.016,0.014,0.041,-0.005,-0.058,-0.02
ctx-lh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-0.035,-0.053,0.004,-0.019,0.02,-0.037,-0.054,-0.029,-0.027,-0.03,-0.075,-0.097,-0.032,-0.078,-0.026,-0.029,-0.044,-0.098,0.038,-0.041,0.02,0.027,0.006,0.043,0.046,0.008,0.003,0.079,0.027,0.014,-0.045,0.045,0.011,0.002,-0.011,-0.044,0.034,-0.043,-0.019,-0.082,-0.08,-0.013,-0.055,-0.049,-0.08,-0.033,-0.011,-0.107
ctx-lh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056,0.026,0.036,0.041,0.05,0.003,0.003,-0.002,0.117,0.038,-0.046,0.007,-0.011,-0.028,0.023,0.041,-0.034,-0.019,-0.001,-0.029,-0.037,0.123,-0.038,0.099,0.044,0.118,0.048,0.11,0.108,0.021,-0.016,0.1,0.061,0.064,-0.009,0.024,0.032,-0.041,-0.083,0.028,-0.046,0.06,-0.035,-0.082,-0.036,-0.056,-0.028,0.031
ctx-lh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.035,-0.074,-0.084,0.011,0.045,-0.108,0.034,-0.001,-0.006,0.032,-0.016,-0.018,0.027,-0.043,-0.05,-0.056,0.111,-0.055,0.071,-0.068,-0.04,-0.026,-0.063,-0.039,-0.042,-0.077,-0.076,0.034,-0.022,-0.063,-0.118,-0.082,-0.15,-0.07,-0.101,-0.075,-0.005,-0.065,-0.088,-0.069,0.032,-0.058,0.062,-0.142,-0.034,-0.015
ctx-lh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,-0.04,0.045,-0.071,-0.061,-0.028,0.035,-0.041,-0.094,-0.049,-0.029,-0.028,-0.018,0.047,-0.041,0.001,-0.039,-0.042,-0.078,0.221,0.015,0.105,-0.031,0.159,-0.002,0.049,0.105,-0.023,-0.034,0.114,0.033,0.092,-0.055,0.023,0.004,-0.042,-0.084,-0.006,-0.03,0.073,-0.055,-0.044,-0.017,-0.081,0.048,0.044
ctx-lh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.036,0.043,0.013,-0.062,-0.013,0.044,-0.042,0.017,-0.041,-0.034,0.063,0.046,-0.091,-0.116,0.103,0.016,0.096,-0.003,-0.05,0.038,-0.004,0.069,0.006,-0.02,-0.055,-0.005,0.008,0.022,-0.059,-0.068,-0.01,0.009,-0.016,-0.033,-0.073,-0.091,-0.085,-0.009,0.018,0.017,-0.051,0.027,-0.0,-0.023
ctx-lh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.002,-0.019,-0.105,-0.018,-0.052,-0.046,-0.072,-0.053,-0.03,-0.138,-0.089,-0.051,-0.064,0.095,-0.021,0.031,0.049,0.014,-0.004,-0.07,0.024,-0.008,-0.049,-0.068,-0.033,-0.035,0.009,-0.017,0.035,0.004,-0.005,-0.043,-0.007,-0.028,-0.072,-0.061,-0.007,-0.063,0.007,-0.092,-0.061,0.005,-0.145
ctx-rh-callosA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.046,-0.137,-0.051,0.029,-0.031,0.108,0.059,0.067,-0.038,0.028,-0.033,-0.059,0.031,0.012,0.04,0.17,0.092,0.139,0.062,0.122,0.084,-0.036,0.075,0.036,-0.017,0.144,0.077,-0.008,0.035,0.014,0.027,0.011,-0.019,0.019,-0.009,0.12,0.066,0.048,-0.054,-0.016,0.018,-0.045
ctx-rh-callosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-0.049,0.04,0.042,0.005,0.092,0.064,0.077,0.071,0.021,-0.018,0.07,-0.068,-0.047,-0.008,0.169,0.007,0.082,-0.043,0.072,-0.028,0.05,0.089,-0.029,0.023,0.059,0.01,0.005,-0.002,0.032,0.053,0.001,-0.035,0.001,0.006,0.091,0.047,0.067,0.062,-0.064,0.043,-0.009
ctx-rh-callosC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.01,0.04,-0.012,0.07,0.027,0.011,0.009,-0.001,-0.034,-0.031,-0.017,-0.059,0.051,0.149,0.036,0.133,0.039,0.194,-0.044,-0.063,-0.008,0.033,0.03,0.091,-0.006,0.022,0.013,0.028,-0.032,0.006,-0.001,0.031,-0.083,0.117,0.053,0.06,-0.011,-0.078,0.066,-0.028
ctx-rh-callosD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-0.123,-0.125,-0.069,-0.101,-0.159,-0.086,-0.087,-0.146,-0.169,-0.01,-0.102,-0.055,0.073,0.077,0.06,0.029,0.116,0.09,-0.092,-0.151,-0.144,-0.106,-0.016,-0.14,-0.065,-0.141,-0.106,-0.119,-0.125,-0.128,-0.054,-0.126,-0.036,0.046,-0.011,-0.176,-0.093,-0.07,-0.077
ctx-rh-froB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,0.067,0.108,-0.016,0.171,0.049,0.055,0.081,0.105,0.073,0.007,0.084,0.115,0.03,0.111,-0.032,0.164,-0.034,-0.105,-0.06,0.03,0.062,0.128,0.013,0.085,0.111,0.12,0.116,0.058,-0.065,0.032,-0.024,0.111,0.028,0.09,0.08,-0.022,0.046,-0.019
ctx-rh-froC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.095,-0.019,0.055,0.043,-0.037,0.074,0.028,0.106,0.01,0.133,0.092,0.071,0.068,0.023,0.103,0.003,-0.127,-0.053,0.008,-0.007,0.087,-0.047,-0.024,-0.032,-0.014,-0.005,-0.021,0.023,0.002,0.031,0.097,-0.004,0.019,0.012,-0.04,0.017,-0.036
ctx-rh-froD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,-0.039,0.051,-0.038,-0.029,-0.048,-0.068,0.075,-0.035,0.061,0.073,-0.003,0.085,0.018,0.122,-0.043,-0.099,-0.061,0.052,0.01,0.089,-0.037,0.028,-0.052,0.021,-0.074,-0.064,-0.089,-0.045,-0.084,0.077,0.021,-0.015,-0.015,-0.114,0.018,-0.106
ctx-rh-froinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-0.063,0.071,0.024,0.012,0.051,0.065,-0.037,0.079,0.12,-0.038,0.039,-0.151,0.058,-0.076,-0.002,-0.024,0.096,0.093,0.081,-0.017,0.114,0.04,0.115,0.015,0.041,-0.053,-0.045,-0.052,0.034,-0.039,0.058,0.111,-0.066,-0.002,-0.037
ctx-rh-froint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,-0.03,0.009,-0.015,-0.025,0.105,0.025,0.07,0.132,0.012,0.077,-0.091,0.119,-0.085,-0.063,-0.056,-0.03,0.034,0.023,-0.04,0.065,0.094,0.069,0.086,0.091,-0.11,-0.004,-0.051,0.021,0.006,0.025,0.054,-0.022,0.013,-0.032
ctx-rh-frointB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.002,0.053,0.068,0.036,-0.024,0.074,0.096,-0.04,0.046,-0.107,0.066,-0.13,-0.003,0.005,0.053,0.06,0.111,-0.0,0.095,0.071,0.108,0.057,0.044,-0.13,-0.028,-0.084,0.008,-0.071,-0.016,0.088,-0.048,-0.037,-0.035
ctx-rh-froorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.008,-0.027,0.06,-0.039,0.032,0.159,0.047,0.081,0.042,0.118,0.068,-0.013,0.016,0.052,0.011,0.144,-0.016,0.057,0.002,-0.02,-0.032,0.019,-0.125,-0.038,-0.076,0.098,-0.03,0.013,0.022,-0.032,0.037,-0.111
ctx-rh-froprefro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,-0.028,0.07,-0.021,0.033,0.162,0.104,0.12,0.121,0.109,0.021,-0.102,0.006,0.052,-0.022,0.181,0.048,0.003,-0.054,-0.065,-0.049,-0.023,-0.056,-0.016,-0.057,0.087,-0.011,-0.015,-0.061,-0.039,0.011,-0.055
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.027,-0.062,0.04,0.104,-0.072,0.038,-0.063,0.072,-0.023,-0.043,0.047,-0.001,-0.064,0.042,-0.013,-0.008,0.01,-0.003,-0.012,-0.045,-0.067,0.068,-0.033,-0.001,0.016,-0.011,0.042,-0.085,-0.083,-0.048
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,-0.003,0.078,0.019,-0.07,0.036,-0.023,0.056,-0.083,-0.147,-0.113,0.092,0.06,0.096,-0.101,0.062,-0.037,0.008,-0.085,-0.037,-0.097,-0.058,-0.095,0.023,-0.03,-0.021,0.022,-0.03,-0.019,-0.103
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,0.024,0.107,0.036,0.086,0.016,0.136,-0.013,0.057,0.066,0.019,-0.022,0.087,0.027,0.008,-0.003,0.001,0.006,0.048,0.071,0.098,0.084,0.124,0.156,0.09,0.098,0.012,0.057,0.0
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,0.091,-0.043,0.05,-0.065,0.087,0.018,0.037,0.064,-0.08,-0.094,0.032,0.046,-0.068,-0.043,-0.042,0.023,-0.072,0.004,0.017,-0.02,0.046,0.014,-0.01,-0.01,-0.038,-0.015,-0.021
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,0.019,0.107,0.009,0.185,-0.096,0.031,0.104,0.021,-0.02,0.159,0.062,0.028,0.013,0.059,0.038,0.038,-0.027,0.059,0.036,0.12,0.06,0.062,0.083,-0.073,0.045,-0.064
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.005,0.056,-0.03,0.103,0.045,0.123,0.184,0.167,0.033,-0.011,0.108,0.116,0.117,0.083,0.124,0.01,0.094,0.052,0.049,0.038,0.167,0.03,0.168,0.033,0.108
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,-0.012,0.051,-0.004,-0.005,0.086,0.026,-0.006,0.027,-0.085,-0.037,-0.058,-0.048,-0.018,-0.072,0.023,0.008,-0.048,0.02,0.052,-0.028,-0.01,-0.059,-0.042,0.063
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.054,0.083,0.097,0.172,0.132,0.12,0.015,0.006,0.029,0.057,0.058,0.048,0.033,0.033,0.039,0.042,-0.002,0.033,0.12,0.053,0.068,0.039,0.037
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.042,0.025,0.091,0.003,-0.022,0.03,-0.073,-0.035,-0.045,-0.029,-0.027,-0.051,-0.031,0.019,-0.023,0.02,0.068,-0.009,-0.059,-0.069,0.001,-0.01
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,0.083,0.146,0.153,0.09,0.034,0.012,-0.008,0.1,0.008,0.05,0.051,0.024,0.037,0.061,0.036,0.018,0.116,0.023,0.135,-0.034,0.084
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.068,0.04,0.007,0.061,-0.017,0.074,0.032,0.085,0.021,0.001,-0.078,-0.003,0.002,0.048,0.039,0.013,-0.029,0.019,0.072,-0.016
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,0.018,0.041,-0.011,-0.091,-0.022,-0.024,-0.014,-0.037,-0.02,-0.045,-0.097,0.07,0.052,0.114,0.101,-0.099,0.031,0.092,-0.09
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,0.129,0.097,0.024,0.129,0.084,0.122,0.1,0.059,-0.075,0.036,0.071,0.117,0.07,0.086,-0.089,0.104,0.096,-0.036
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.005,0.039,0.031,0.085,0.021,0.059,-0.024,-0.09,0.047,0.073,0.079,-0.006,0.087,0.103,-0.001,0.06,-0.032
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.009,-0.103,0.001,-0.062,0.015,-0.129,-0.027,0.055,0.036,0.05,0.014,0.04,0.072,0.008,0.017,-0.02
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.014,0.072,0.033,0.052,-0.032,0.016,0.063,0.035,-0.0,0.055,0.059,0.035,0.085,0.058,0.039
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.067,0.044,0.072,-0.009,0.01,-0.013,-0.052,-0.038,0.04,0.0,-0.087,0.014,0.005,-0.102
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,-0.058,0.101,-0.031,0.011,0.057,0.049,0.016,0.028,0.053,0.015,-0.003,0.026,-0.014
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,-0.012,0.081,0.013,0.033,-0.041,0.085,0.048,0.016,-0.075,-0.058,-0.038,0.016
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,-0.051,-0.039,0.004,-0.042,0.035,-0.01,0.024,0.034,-0.017,-0.004,-0.004
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-0.06,0.071,-0.042,0.043,0.037,0.017,-0.029,-0.024,-0.032,0.03
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,0.016,-0.059,-0.01,-0.004,-0.02,0.012,-0.061,-0.083,-0.007
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.06,-0.047,-0.051,-0.064,-0.05,-0.041,-0.062,-0.093
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.032,-0.016,0.06,-0.059,0.003,0.005,-0.046
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.001,0.041,-0.045,0.001,0.027,-0.036
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,0.077,0.013,0.083,-0.018,0.015
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.003,0.019,0.063,-0.033
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,-0.06,0.045,0.017
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,0.016,-0.101
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,-0.02
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
