,ctx-lh-F2,ctx-lh-F3,ctx-lh-F4,ctx-lh-F5,ctx-lh-F6,ctx-lh-F7,ctx-lh-F8,ctx-lh-F9,ctx-lh-F10,ctx-lh-F10x,ctx-lh-F11,ctx-lh-F12,ctx-lh-F13,ctx-lh-F14,ctx-lh-F15,ctx-lh-F16,ctx-lh-F17,ctx-lh-F18,ctx-lh-F19,ctx-lh-F20,ctx-lh-F21,ctx-lh-F22,ctx-lh-F23,ctx-lh-F24,ctx-lh-F25,ctx-lh-F26,ctx-lh-F27,ctx-lh-F28,ctx-lh-F29,ctx-lh-F30,ctx-lh-F31,ctx-lh-F32,ctx-lh-F33,ctx-lh-F34,ctx-lh-F35,ctx-lh-F36,ctx-lh-F37,ctx-lh-F38,ctx-lh-F39,ctx-lh-F40,ctx-lh-F41,ctx-lh-F42,ctx-lh-F43,ctx-lh-F44,ctx-lh-F45,ctx-lh-F2b,ctx-rh-F2,ctx-rh-F3,ctx-rh-F4,ctx-rh-F5,ctx-rh-F6,ctx-rh-F7,ctx-rh-F8,ctx-rh-F9,ctx-rh-F10,ctx-rh-F10x,ctx-rh-F11,ctx-rh-F12,ctx-rh-F13,ctx-rh-F14,ctx-rh-F15,ctx-rh-F16,ctx-rh-F17,ctx-rh-F18,ctx-rh-F19,ctx-rh-F20,ctx-rh-F21,ctx-rh-F22,ctx-rh-F23,ctx-rh-F24,ctx-rh-F25,ctx-rh-F26,ctx-rh-F27,ctx-rh-F28,ctx-rh-F29,ctx-rh-F30,ctx-rh-F31,ctx-rh-F32,ctx-rh-F33,ctx-rh-F34,ctx-rh-F35,ctx-rh-F36,ctx-rh-F37,ctx-rh-F38,ctx-rh-F39,ctx-rh-F40,ctx-rh-F41,ctx-rh-F42,ctx-rh-F43,ctx-rh-F44,ctx-rh-F45,ctx-rh-F2b
ctx-lh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,-0.129,-0.017,-0.032,0.048,-0.02,-0.169,-0.065,-0.147,-0.096,-0.01,0.033,-0.004,-0.066,-0.088,0.035,-0.06,0.042,0.021,-0.102,0.004,0.003,0.017,-0.119,-0.034,0.078,0.028,-0.049,0.078,-0.082,0.011,-0.056,-0.062,-0.07,0.015,0.084,0.05,0.007,0.026,0.035,0.026,0.062,0.136,0.079,-0.059,-0.035,0.121,-0.137,0.075,0.02,0.051,0.014,-0.126,-0.021,-0.148,-0.054,0.017,0.038
ctx-lh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,-0.118,-0.018,-0.037,0.091,0.114,0.01,0.135,-0.075,-0.004,0.068,-0.033,-0.028,-0.049,-0.006,0.013,-0.018,-0.074,0.131,0.03,0.07,0.008,0.028,-0.019,0.014,0.016,-0.019,-0.0,-0.008,0.008,0.033,-0.011,0.006,-0.034,-0.008,-0.017,0.008,-0.072,-0.037,0.034,0.012,0.012,0.028,0.095,0.069,-0.002,-0.007,-0.044,-0.015,0.038,0.039,0.151,0.031,0.11,-0.067,0.017,0.052
ctx-lh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.027,0.094,0.021,-0.09,-0.0,-0.066,-0.095,0.001,0.029,-0.044,-0.026,-0.036,-0.04,0.02,0.03,0.01,-0.083,0.034,0.027,0.02,-0.066,-0.088,0.03,0.062,0.01,-0.061,-0.023,0.066,0.043,-0.001,-0.07,0.027,0.094,0.085,-0.017,0.036,0.044,-0.044,0.056,0.051,0.062,-0.028,-0.074,0.086,-0.063,0.056,0.099,0.085,0.06,-0.097,0.016,-0.088,-0.113,0.039,-0.036
ctx-lh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-0.002,-0.012,0.089,0.035,0.078,-0.042,-0.015,0.024,-0.012,-0.109,-0.098,-0.023,-0.084,-0.087,0.09,0.081,-0.054,-0.078,-0.037,0.05,-0.056,-0.059,0.072,0.062,-0.042,-0.157,-0.075,0.026,-0.066,-0.038,0.128,-0.078,-0.113,-0.058,-0.199,0.041,0.099,-0.045,-0.043,0.075,0.006,-0.026,-0.118,-0.019,-0.024,-0.07,-0.097,-0.015,0.034,-0.053,0.034,-0.12,-0.011,-0.049
ctx-lh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.111,-0.01,-0.016,0.033,-0.05,0.003,0.044,-0.006,0.014,-0.024,0.004,0.013,-0.016,0.03,-0.066,0.021,0.053,0.005,0.038,-0.054,0.019,0.052,-0.015,0.051,-0.023,0.092,0.058,-0.016,0.002,0.03,-0.037,0.055,0.01,-0.077,0.08,0.022,0.081,-0.03,0.012,-0.01,-0.037,-0.005,-0.051,0.039,-0.089,-0.039,0.024,-0.058,-0.054,-0.013,-0.083,0.022,-0.021
ctx-lh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.083,0.044,0.094,0.076,-0.016,0.024,-0.007,-0.1,-0.067,-0.013,-0.057,-0.062,0.04,0.073,-0.08,-0.07,-0.023,0.071,0.04,-0.008,-0.088,-0.01,-0.076,-0.11,-0.153,0.045,0.042,-0.092,-0.026,0.016,-0.072,-0.078,-0.053,-0.101,-0.027,-0.036,-0.078,-0.02,-0.045,0.024,-0.031,0.099,-0.068,-0.012,-0.064,-0.013,0.021,-0.014,0.103,-0.005,0.034,0.014
ctx-lh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.046,-0.014,0.049,0.103,0.006,-0.033,0.114,0.127,-0.084,0.046,0.032,-0.114,-0.104,-0.012,0.004,0.045,-0.078,-0.033,-0.096,0.015,0.062,0.059,0.019,-0.0,-0.076,-0.107,0.098,0.003,-0.024,-0.142,0.041,-0.074,0.027,0.005,-0.028,0.007,0.016,-0.001,-0.001,-0.028,-0.094,-0.03,0.01,-0.114,-0.067,-0.11,-0.032,-0.033,-0.028,-0.019,0.032
ctx-lh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.199,0.006,0.033,-0.021,-0.015,-0.107,-0.103,-0.051,-0.093,-0.03,0.132,-0.2,-0.025,-0.052,-0.03,-0.094,-0.111,0.025,0.114,-0.028,-0.017,-0.074,0.018,-0.014,-0.09,-0.09,0.111,0.061,0.084,-0.05,0.058,0.091,-0.014,0.055,0.09,0.097,-0.073,-0.132,0.133,-0.109,0.09,0.007,0.076,0.03,-0.263,0.013,-0.205,-0.133,-0.004,-0.033
ctx-lh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,-0.058,0.063,0.009,-0.029,-0.1,-0.114,-0.035,-0.073,-0.034,0.135,-0.043,-0.02,-0.045,-0.004,-0.002,-0.078,0.041,0.114,0.015,0.017,-0.105,-0.004,0.022,-0.048,-0.045,0.102,-0.025,0.055,-0.023,-0.036,0.051,-0.021,0.041,0.065,0.083,-0.047,-0.098,0.066,-0.049,0.086,-0.038,0.054,0.055,-0.096,-0.079,-0.062,-0.171,0.042,-0.031
ctx-lh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,0.11,-0.046,-0.031,-0.097,-0.084,-0.048,-0.083,0.01,0.034,-0.211,-0.037,-0.043,0.004,-0.134,-0.123,0.078,0.117,0.018,-0.012,-0.076,0.078,-0.022,-0.049,-0.125,0.088,0.106,0.123,-0.006,0.065,0.115,-0.033,0.086,0.086,0.109,-0.118,-0.103,0.113,-0.128,0.105,0.079,0.055,-0.019,-0.229,-0.034,-0.174,-0.091,0.057,-0.059
ctx-lh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075,-0.064,0.005,-0.099,-0.065,0.044,0.002,0.052,0.084,0.023,0.035,0.051,0.071,-0.088,-0.035,-0.076,0.038,0.021,-0.007,-0.044,0.058,-0.059,-0.087,-0.049,0.059,-0.023,-0.009,0.038,0.013,0.016,-0.045,0.033,0.104,0.064,0.015,-0.083,-0.087,-0.084,0.008,-0.031,0.106,0.044,-0.018,-0.056,-0.094,-0.117,-0.084,-0.03
ctx-lh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.022,-0.042,-0.072,0.066,-0.018,-0.025,0.008,0.068,0.019,0.016,-0.066,-0.026,-0.002,0.025,0.098,-0.039,-0.016,-0.052,-0.01,0.011,-0.053,-0.043,0.074,-0.035,-0.003,-0.031,-0.067,0.052,0.068,0.028,-0.009,0.023,0.083,-0.004,0.012,-0.076,-0.01,-0.026,-0.05,-0.028,-0.002,0.021,0.072,-0.048,0.017,-0.001
ctx-lh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.053,-0.066,0.013,0.046,0.045,-0.055,-0.023,0.062,0.027,-0.015,-0.079,0.008,0.049,-0.041,-0.033,-0.025,0.016,0.053,-0.021,-0.041,-0.073,-0.045,-0.087,0.021,0.021,0.023,-0.016,-0.065,0.031,0.025,-0.026,-0.062,0.065,0.032,-0.023,-0.011,-0.034,0.003,0.009,-0.039,-0.048,-0.014,-0.036,-0.018,-0.002
ctx-rh-F2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.076,0.057,0.046,0.009,-0.028,0.049,0.044,0.006,0.061,0.001,0.073,-0.008,-0.014,0.007,0.023,0.021,0.031,-0.05,-0.005,0.073,-0.021,0.008,-0.04,0.022,0.056,-0.001,0.036,-0.001,0.029,-0.022,-0.02,-0.025,-0.034,-0.027,-0.005,0.022,0.073,-0.034,0.002,0.027,-0.01,0.041,-0.02,-0.022
ctx-rh-F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,0.001,-0.086,0.011,0.068,-0.054,-0.102,-0.042,0.036,0.055,0.078,0.113,-0.023,-0.074,0.016,-0.089,-0.162,0.184,0.136,-0.001,-0.054,0.096,0.141,0.05,-0.005,-0.031,0.127,0.131,0.041,0.016,0.001,-0.041,0.06,0.018,0.06,0.035,-0.011,0.104,-0.058,0.009,-0.089,0.005,0.035,-0.046
ctx-rh-F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.0,0.014,0.054,-0.021,-0.008,0.047,0.055,0.082,0.114,0.051,-0.04,-0.047,-0.029,-0.036,-0.13,0.152,0.086,0.043,-0.065,0.034,0.07,0.114,-0.01,-0.074,0.059,0.081,-0.02,-0.006,-0.001,-0.036,0.024,0.005,0.064,0.005,-0.013,0.152,-0.051,0.008,-0.083,0.006,0.022,-0.081
ctx-rh-F5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.061,0.021,-0.037,-0.007,-0.006,0.048,-0.072,0.034,-0.052,-0.041,0.036,0.082,-0.07,-0.084,-0.104,-0.062,0.05,0.009,0.0,-0.076,0.041,0.012,0.014,0.11,-0.038,0.062,-0.006,-0.052,0.016,-0.026,-0.081,-0.02,-0.01,-0.064,-0.048,-0.065,-0.026,-0.044,0.061,0.019,0.003
ctx-rh-F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,-0.03,-0.038,-0.054,-0.074,0.026,0.043,0.083,0.097,-0.054,-0.039,0.017,-0.04,-0.151,0.056,0.044,-0.002,-0.035,0.077,0.068,0.003,-0.023,-0.015,0.081,0.068,0.031,0.003,-0.075,-0.007,0.081,0.03,0.005,0.02,-0.059,0.049,-0.097,0.027,-0.059,0.074,0.072,0.021
ctx-rh-F7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.046,-0.006,-0.021,-0.064,0.028,0.12,0.051,-0.027,0.006,-0.018,0.024,-0.045,0.016,-0.0,0.029,-0.024,0.022,-0.049,-0.08,-0.008,-0.011,0.05,-0.017,-0.002,0.009,-0.003,0.051,-0.006,0.041,-0.083,0.009,-0.074,0.022,-0.017,0.025,0.034,0.126,0.045,0.009
ctx-rh-F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,-0.02,-0.066,0.011,0.024,-0.008,-0.123,0.081,-0.008,0.033,0.038,-0.002,-0.031,-0.024,0.04,0.038,-0.047,-0.174,-0.059,-0.004,-0.015,0.059,-0.158,-0.075,0.026,0.04,-0.014,-0.123,-0.013,-0.063,-0.047,-0.029,-0.071,0.082,0.086,0.015,0.049,-0.058,0.008
ctx-rh-F9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.029,-0.033,-0.132,-0.084,0.035,0.097,0.066,0.064,0.029,0.093,-0.142,-0.092,-0.026,0.074,0.036,0.055,-0.012,0.126,0.105,-0.025,0.011,0.111,0.121,-0.061,-0.066,0.131,-0.102,0.108,-0.012,0.102,-0.03,-0.12,0.03,-0.186,-0.062,-0.03,0.034
ctx-rh-F10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,0.001,-0.04,0.063,0.025,0.005,0.0,0.026,-0.043,-0.15,-0.022,0.006,-0.047,0.002,0.064,-0.021,-0.04,-0.064,0.06,0.08,0.016,0.029,0.062,-0.036,0.025,0.008,0.019,-0.042,0.031,-0.112,0.02,-0.068,-0.027,-0.051,0.076,0.042,0.034
ctx-rh-F10x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,-0.03,0.06,0.063,-0.013,-0.046,-0.02,-0.012,-0.109,-0.016,0.024,0.012,-0.045,0.086,0.019,-0.022,-0.024,-0.031,0.061,-0.002,-0.003,0.025,-0.042,0.01,0.065,0.049,-0.04,0.035,-0.059,0.011,-0.04,0.032,-0.041,0.061,0.059,0.007
ctx-rh-F11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.147,-0.022,-0.063,-0.021,-0.036,0.037,-0.05,0.037,0.016,0.044,-0.076,-0.046,-0.05,0.025,0.019,-0.08,0.007,-0.029,-0.041,-0.078,-0.047,0.014,-0.027,-0.002,-0.046,-0.041,-0.052,0.039,-0.024,-0.007,-0.001,0.11,-0.009,-0.018
ctx-rh-F12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-0.093,0.065,0.136,0.063,-0.039,0.053,-0.09,-0.076,0.13,0.062,-0.012,-0.015,0.087,-0.006,0.087,0.062,-0.028,0.024,0.148,-0.084,-0.109,-0.023,-0.06,0.042,-0.016,0.006,-0.002,-0.073,0.001,-0.149,-0.074,-0.026,-0.084
ctx-rh-F13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,0.021,0.087,0.05,0.043,0.045,-0.039,-0.077,0.018,-0.045,0.06,0.039,0.112,0.004,0.021,0.03,0.064,0.091,-0.003,-0.102,-0.017,0.013,-0.085,0.064,-0.05,0.089,0.025,-0.102,-0.088,-0.113,0.01,-0.061,0.009
ctx-rh-F14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.059,-0.007,0.069,0.056,-0.093,-0.044,0.049,-0.014,-0.069,-0.088,0.016,-0.031,0.028,0.008,-0.066,0.073,0.067,0.075,0.058,-0.002,0.008,-0.013,-0.001,0.044,-0.1,0.061,0.007,0.043,-0.016,0.006,0.038
ctx-rh-F15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,-0.012,-0.069,-0.104,0.077,0.061,-0.05,-0.013,-0.006,-0.103,-0.054,-0.009,-0.136,0.051,-0.083,-0.183,-0.087,0.038,0.025,-0.041,0.032,-0.086,0.023,-0.152,0.029,0.072,0.103,0.091,0.006,-0.004,0.01
ctx-rh-F16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-0.07,-0.111,0.088,0.095,-0.109,-0.109,0.092,0.097,-0.013,0.078,-0.101,-0.021,0.068,-0.054,-0.054,0.01,-0.015,-0.0,0.058,0.041,0.043,0.053,0.055,0.015,0.095,0.057,0.021,0.016,0.003
ctx-rh-F17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.041,0.078,0.009,0.038,0.003,0.0,-0.004,-0.033,-0.033,-0.054,0.018,0.021,-0.064,0.007,0.056,0.044,-0.038,-0.053,-0.036,0.06,-0.041,0.033,0.01,0.04,0.051,-0.014,0.036,-0.049
ctx-rh-F18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.021,0.035,-0.127,-0.051,0.08,0.101,0.017,0.042,-0.014,-0.028,0.068,0.053,-0.08,-0.06,0.0,0.108,0.047,0.018,0.06,0.021,0.034,0.001,-0.021,-0.049,0.079,-0.014,0.017
ctx-rh-F19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.089,-0.136,-0.044,0.091,0.068,-0.044,0.036,-0.046,0.036,-0.0,0.003,-0.067,-0.082,0.035,0.045,0.113,0.038,0.08,-0.062,-0.009,0.059,0.053,0.061,0.111,0.025,-0.008
ctx-rh-F20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,0.124,0.094,-0.023,-0.092,0.043,-0.04,0.065,0.063,-0.087,-0.053,0.075,-0.028,-0.018,-0.054,-0.038,-0.059,0.01,-0.08,-0.107,-0.048,-0.062,-0.063,-0.052,-0.025,-0.05
ctx-rh-F21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.068,0.019,0.062,0.005,0.034,0.075,-0.011,-0.014,0.115,0.086,-0.022,-0.052,0.041,0.032,0.043,0.089,0.011,-0.07,-0.001,-0.021,-0.037,-0.059,-0.0,-0.044
ctx-rh-F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,0.076,0.104,0.031,-0.01,-0.059,0.12,0.085,-0.046,-0.027,-0.006,-0.05,0.014,-0.022,0.002,0.05,-0.104,0.087,-0.076,0.005,-0.092,-0.039,0.011,-0.057
ctx-rh-F23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,-0.035,-0.078,0.036,-0.082,0.039,-0.039,-0.118,-0.042,0.053,0.016,-0.058,-0.01,-0.021,0.043,-0.035,-0.007,0.055,0.101,0.081,-0.002,0.009,0.026
ctx-rh-F24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,0.021,-0.053,-0.013,-0.051,-0.048,0.002,0.026,0.054,0.043,-0.055,0.105,0.034,-0.025,0.004,0.001,0.092,0.0,0.097,-0.03,-0.026,0.007
ctx-rh-F25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,-0.05,-0.022,-0.006,-0.141,-0.059,-0.006,-0.007,0.086,-0.047,0.113,-0.125,0.034,-0.063,-0.111,0.136,0.041,0.155,0.053,0.056,-0.017
ctx-rh-F26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.052,0.042,-0.035,-0.047,-0.005,-0.034,0.051,-0.053,0.014,-0.094,0.025,-0.085,-0.005,-0.051,0.03,0.001,0.102,0.013,0.011
ctx-rh-F27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.074,-0.043,0.105,0.04,0.018,0.019,-0.071,0.109,-0.015,-0.02,0.088,-0.055,0.124,0.001,0.07,0.036,-0.08,0.026
ctx-rh-F28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-0.028,-0.119,-0.148,0.046,0.04,-0.046,0.019,-0.04,0.032,-0.04,0.048,0.058,0.084,0.132,0.063,0.002,0.045
ctx-rh-F29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.104,-0.025,0.051,-0.018,0.001,-0.051,0.024,0.003,-0.081,0.054,-0.054,-0.044,-0.022,-0.102,0.012,-0.027
ctx-rh-F30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,-0.018,0.001,0.058,-0.064,0.001,-0.129,0.026,-0.089,-0.051,0.039,0.008,0.088,0.084,0.018,0.008
ctx-rh-F31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,0.023,0.11,0.006,0.125,-0.078,0.066,0.026,0.047,0.115,0.094,0.16,0.166,0.021,0.095
ctx-rh-F32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.084,-0.023,0.056,-0.001,0.04,-0.051,0.014,0.075,0.094,0.115,-0.025,0.009,0.034
ctx-rh-F33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,0.133,-0.048,0.051,0.046,-0.024,0.006,-0.072,0.027,-0.073,-0.046,0.055,0.008
ctx-rh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.079,0.077,-0.045,0.073,0.004,-0.089,-0.077,-0.13,-0.057,-0.002,0.018
ctx-rh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,-0.086,-0.011,-0.015,-0.065,0.218,0.013,0.165,0.009,0.036,0.034
ctx-rh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.083,0.1,-0.033,-0.029,-0.002,-0.088,-0.064,-0.057,-0.026
ctx-rh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,-0.029,-0.071,0.11,0.083,0.123,0.087,0.005,-0.021
ctx-rh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,-0.05,0.07,-0.024,0.062,-0.033,0.031,0.015
ctx-rh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.063,0.116,0.094,0.099,0.104,-0.055,0.039
ctx-rh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,-0.02,-0.025,0.053,-0.074,-0.002
ctx-rh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,-0.14,-0.057,0.004,-0.004
ctx-rh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.095,-0.017,-0.01
ctx-rh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,0.028,-0.045
ctx-rh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.062
ctx-rh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008
ctx-rh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
