,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,-0.041,-0.06,-0.053,0.106,-0.044,0.126,0.147,-0.019,-0.098,-0.137,0.048,-0.001,-0.049,-0.136,0.031,-0.002,-0.156,-0.051,-0.041,0.028,0.104,0.097,0.061,0.029,-0.048,0.022,-0.058,0.171,0.005,-0.034,0.143,0.045,0.023,0.092
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.007,-0.088,0.046,-0.014,-0.011,-0.028,-0.01,-0.034,-0.061,-0.041,0.003,0.029,-0.086,0.07,-0.071,-0.118,-0.209,-0.117,-0.03,0.036,0.047,-0.033,-0.134,-0.021,-0.022,-0.057,0.015,-0.004,-0.127,0.015,0.047,-0.019,-0.001
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.002,0.063,-0.007,0.038,0.081,-0.025,-0.078,-0.077,0.04,0.13,0.108,-0.015,0.068,-0.06,-0.008,-0.068,0.039,0.053,0.112,0.1,0.009,-0.069,-0.037,-0.019,0.036,0.049,0.15,-0.036,0.005,-0.012,-0.039,-0.011
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.07,-0.07,-0.098,-0.108,0.015,0.059,0.088,-0.055,-0.097,-0.008,0.04,-0.046,-0.083,0.016,0.017,-0.012,-0.037,-0.009,-0.047,-0.027,-0.089,0.016,-0.086,-0.035,-0.032,-0.027,-0.054,-0.061,-0.103,0.048,-0.078
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.034,-0.157,-0.183,-0.002,0.069,0.101,-0.053,-0.039,-0.037,0.159,-0.024,-0.015,0.111,0.076,0.07,0.025,-0.01,-0.027,0.001,-0.007,-0.025,-0.052,0.045,-0.143,-0.096,-0.024,-0.152,-0.124,-0.03,-0.047
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,0.026,0.029,-0.111,-0.038,0.046,-0.061,-0.064,0.023,0.075,0.068,-0.035,0.024,0.119,0.045,-0.016,-0.007,-0.072,0.005,-0.01,0.006,-0.04,0.019,0.014,0.039,0.078,-0.026,-0.132,0.049,-0.025
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,0.018,-0.029,-0.026,-0.035,0.015,-0.048,-0.09,0.038,-0.049,0.081,0.038,0.048,-0.071,-0.014,-0.003,-0.013,-0.031,0.005,-0.024,-0.025,0.033,0.006,-0.158,-0.039,0.067,0.008,0.001,-0.013
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,-0.049,-0.022,0.007,-0.023,-0.002,0.015,-0.087,-0.113,0.059,-0.13,-0.177,-0.11,-0.054,-0.087,-0.052,-0.041,0.049,0.04,-0.011,-0.028,0.015,-0.002,-0.066,-0.056,-0.001,-0.028,-0.034
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.024,0.051,0.106,-0.009,0.033,-0.116,-0.102,0.079,-0.113,-0.032,-0.007,-0.086,-0.087,-0.045,-0.034,0.134,0.093,0.051,-0.011,0.043,0.023,-0.019,0.007,0.03,0.043,0.026
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.182,-0.013,0.003,-0.007,-0.024,-0.011,-0.032,-0.01,0.076,0.105,-0.099,-0.014,0.03,-0.101,-0.016,0.051,-0.058,-0.005,-0.087,-0.013,0.032,-0.038,0.026,-0.159,-0.118
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.013,0.041,-0.091,0.066,0.058,-0.022,0.039,0.014,0.078,0.087,0.102,0.04,-0.084,-0.02,-0.071,-0.045,0.041,-0.021,0.014,0.025,-0.001,-0.013,-0.097,-0.058
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.022,-0.105,0.045,0.089,-0.008,0.059,0.022,0.063,0.095,0.112,0.056,-0.07,-0.007,-0.136,-0.063,0.079,0.017,0.025,-0.022,0.005,0.002,-0.036,-0.003
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,-0.082,0.033,-0.033,0.106,0.029,0.06,0.084,-0.065,0.008,-0.112,0.034,0.097,0.038,-0.019,-0.016,-0.068,-0.005,-0.023,-0.1,0.048,-0.082,-0.049
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,0.003,-0.087,0.017,-0.035,-0.022,-0.041,-0.006,-0.07,-0.085,0.027,0.008,0.017,-0.017,0.056,0.005,-0.066,-0.022,0.006,-0.009,0.077,-0.003
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.021,0.03,-0.045,-0.205,-0.202,0.134,0.056,-0.019,0.057,-0.035,-0.055,-0.069,0.038,0.027,-0.123,-0.053,0.097,0.084,0.043,0.032
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167,0.03,0.045,0.059,0.076,0.057,-0.076,-0.069,-0.02,0.021,-0.001,-0.066,0.08,-0.002,-0.029,-0.043,-0.047,-0.042,0.005,0.048
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,-0.176,-0.035,-0.01,-0.108,-0.034,0.041,-0.112,0.026,0.107,-0.007,-0.086,0.011,-0.043,-0.094,0.019,0.032,0.053,0.02
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.082,0.094,0.058,-0.09,-0.031,0.018,0.077,-0.001,0.062,0.014,-0.041,0.021,0.079,-0.052,-0.039,-0.104,-0.025
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.083,0.056,-0.088,-0.043,-0.052,0.015,-0.048,-0.095,0.115,-0.014,-0.08,-0.076,-0.067,-0.061,-0.004,-0.03
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.07,-0.053,0.077,-0.008,0.034,-0.147,-0.008,0.078,-0.08,-0.053,-0.089,-0.191,-0.128,-0.102,-0.026
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,-0.005,0.077,-0.001,0.006,0.013,-0.127,0.064,-0.022,0.006,-0.032,-0.132,-0.103,-0.042,-0.052
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.045,0.013,0.045,0.049,-0.029,0.036,-0.052,0.051,0.058,-0.091,-0.084,-0.022,-0.037
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.061,0.011,0.059,-0.034,-0.021,-0.004,-0.024,-0.08,-0.008,-0.012,-0.023,0.001
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,0.023,0.05,-0.106,-0.071,0.037,-0.004,0.047,-0.052,-0.069,-0.033,-0.037
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,-0.067,0.113,0.013,0.043,0.009,0.057,-0.063,-0.034,-0.094,-0.053
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,0.001,-0.018,-0.019,0.068,0.061,-0.074,-0.019,-0.124,-0.031
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,0.021,0.053,0.019,-0.125,0.025,0.018,-0.05,0.041
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-0.001,-0.031,0.034,0.014,0.013,0.009,-0.032
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,0.048,0.025,-0.088,-0.067,0.021,0.021
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,-0.004,-0.076,-0.055,-0.006,-0.004
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.098,0.028,0.083,-0.01
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.012,0.019,0.031
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.03,-0.059
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-0.048
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
