,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-0.112,-0.139,-0.078,-0.103,0.014,-0.015,-0.05,-0.026,0.008,0.068,0.044,-0.004,-0.061,-0.008,-0.009,-0.055,-0.065,0.127,0.142,0.083,-0.008,-0.055,0.078,-0.073,-0.052,0.021,0.042,-0.035,-0.096,-0.042,-0.05
ctx-rh-FDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,-0.162,-0.08,-0.085,-0.057,-0.149,-0.031,0.021,-0.049,-0.103,-0.112,0.027,0.027,0.073,0.065,-0.03,-0.013,-0.114,-0.05,-0.011,-0.022,-0.067,-0.052,-0.028,-0.002,-0.039,-0.124,-0.065,-0.048,-0.027,-0.042
ctx-rh-FDm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,-0.11,-0.111,-0.029,-0.082,-0.044,-0.09,-0.105,-0.035,-0.008,-0.056,-0.057,-0.056,0.029,-0.042,-0.028,0.042,0.063,0.054,-0.054,-0.102,-0.032,-0.064,-0.024,-0.017,-0.026,-0.035,-0.132,-0.108,-0.074
ctx-rh-FDp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.065,-0.014,-0.105,-0.046,-0.027,-0.018,0.027,-0.065,-0.033,-0.059,-0.017,0.006,-0.058,-0.03,0.03,0.076,0.002,-0.012,-0.049,0.062,-0.053,-0.076,-0.003,-0.021,-0.016,-0.088,-0.098,-0.041
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-0.029,-0.107,-0.045,-0.053,-0.069,-0.09,-0.081,0.013,-0.029,0.042,-0.013,-0.084,-0.054,-0.043,-0.023,0.03,0.014,-0.059,-0.077,0.009,-0.055,-0.061,-0.103,-0.062,-0.055,-0.074,-0.113
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.06,-0.059,-0.076,-0.057,0.033,-0.076,-0.037,-0.031,-0.033,-0.013,-0.091,-0.041,-0.025,0.095,0.035,-0.017,-0.085,0.002,-0.023,-0.051,0.012,0.001,0.007,-0.042,-0.079,-0.029
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.023,-0.042,-0.042,-0.006,-0.009,0.04,0.009,0.023,0.0,0.014,0.028,-0.103,-0.049,-0.004,0.008,0.003,-0.07,-0.001,-0.041,0.024,-0.044,-0.009,-0.008,-0.067,-0.036
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039,-0.031,0.006,-0.005,-0.027,0.054,0.018,0.072,0.022,0.045,0.044,-0.088,-0.112,-0.007,0.068,-0.019,-0.049,-0.031,-0.061,-0.015,-0.025,-0.126,-0.065,-0.062,-0.061
ctx-rh-FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.034,-0.004,-0.03,-0.039,-0.088,0.001,0.003,-0.076,0.021,-0.059,-0.032,-0.061,-0.071,-0.037,0.017,-0.094,-0.057,0.049,0.012,-0.063,-0.048,-0.072,0.014
ctx-rh-H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-0.077,-0.089,0.016,0.02,0.044,-0.046,-0.041,-0.015,-0.046,-0.023,-0.034,-0.032,-0.062,-0.071,-0.038,-0.034,-0.16,-0.05,-0.121,-0.049,-0.07,-0.054
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-0.078,-0.123,-0.128,-0.176,-0.084,-0.094,-0.092,0.105,0.123,0.037,-0.12,-0.081,-0.035,-0.106,-0.061,-0.055,0.037,-0.07,-0.084,-0.091,-0.034
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128,-0.127,-0.133,-0.181,-0.061,-0.09,-0.075,0.04,0.057,-0.023,-0.057,0.009,-0.08,-0.054,-0.03,-0.033,0.054,-0.047,0.001,-0.055,-0.012
ctx-rh-LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,-0.193,-0.145,0.02,-0.063,-0.053,0.087,0.047,0.049,-0.059,-0.09,-0.091,-0.112,-0.04,-0.012,-0.06,-0.089,-0.08,-0.106,-0.064
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.101,-0.012,-0.094,-0.078,-0.074,-0.028,-0.0,-0.053,-0.084,-0.069,0.03,-0.047,-0.125,-0.127,-0.059,-0.051,-0.078,-0.08
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.04,-0.083,-0.051,-0.072,-0.057,0.03,-0.051,-0.067,-0.058,0.079,-0.005,-0.057,-0.142,-0.027,-0.045,-0.035,-0.026
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-0.057,-0.046,-0.132,-0.089,-0.054,-0.068,-0.094,-0.164,0.096,-0.087,-0.209,-0.141,-0.118,-0.097,-0.11,-0.086
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.124,-0.035,-0.042,-0.029,-0.029,-0.018,-0.101,0.026,-0.069,-0.135,-0.048,-0.059,-0.06,-0.102,-0.083
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.001,0.021,-0.067,-0.074,-0.069,-0.06,-0.04,-0.033,-0.14,-0.052,-0.045,-0.044,-0.094,-0.089
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.068,-0.009,-0.071,-0.041,-0.04,-0.036,0.014,-0.062,-0.013,-0.01,-0.03,-0.072,-0.058
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132,0.002,0.054,0.117,-0.073,-0.032,-0.057,-0.093,0.104,-0.075,-0.038,-0.112,-0.077
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.014,0.137,-0.083,0.006,-0.0,-0.022,0.082,-0.013,0.044,-0.025,0.0
ctx-rh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.089,-0.045,0.035,-0.044,-0.034,0.066,0.047,-0.072,-0.108,0.002
ctx-rh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-0.06,0.032,-0.019,-0.058,-0.014,0.017,-0.033,-0.101,-0.049
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.067,-0.012,-0.041,0.028,-0.025,-0.103,-0.124,-0.059
ctx-rh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-0.06,-0.076,0.046,-0.064,-0.065,-0.099,-0.019
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.081,-0.075,0.014,-0.088,-0.082,-0.078
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117,-0.047,-0.062,-0.085,-0.032,-0.053
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,-0.139,-0.074,-0.171,-0.043
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,0.008,-0.047,0.034
ctx-rh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-0.142,-0.054
ctx-rh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116,-0.05
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
