,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.094,0.035,0.072,0.051,-0.059,0.005,-0.112,0.143,0.02,-0.01,-0.003,0.026,0.01,0.019,0.004,-0.037,-0.092,-0.059,-0.057,0.081,0.083,0.036,0.082,-0.03,0.019,-0.019,0.154,0.183,-0.162,-0.203,0.175,0.097,0.095,-0.027
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,-0.008,-0.003,0.026,-0.052,-0.09,-0.203,0.126,0.053,0.093,-0.08,-0.106,-0.016,-0.039,-0.031,-0.114,-0.068,-0.046,0.033,0.015,-0.008,-0.005,0.069,-0.003,0.0,-0.12,0.066,-0.004,-0.156,-0.083,0.064,0.03,0.021,-0.15
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.051,0.043,0.066,0.026,-0.054,0.088,-0.026,-0.023,-0.041,0.061,0.102,0.115,0.107,-0.097,-0.002,-0.109,-0.062,0.157,0.106,0.081,0.144,-0.043,-0.042,-0.018,0.158,0.178,-0.097,-0.037,0.085,0.148,0.078,0.014
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.083,0.01,-0.109,-0.052,0.035,0.097,0.165,0.016,0.013,0.049,0.098,0.004,0.094,0.115,-0.025,0.177,-0.054,0.005,-0.001,0.074,0.009,0.097,-0.03,0.04,-0.099,-0.06,0.04,-0.119,-0.001,-0.091,0.009
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,-0.055,-0.036,-0.07,0.064,0.097,0.119,-0.016,-0.149,-0.025,-0.019,-0.012,0.095,0.028,-0.051,0.111,-0.089,0.038,0.017,0.045,-0.015,0.005,-0.125,-0.046,-0.084,-0.061,-0.005,-0.07,-0.006,-0.01,-0.067
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-0.108,-0.151,0.06,0.109,0.111,-0.045,-0.059,-0.023,-0.003,-0.107,0.049,-0.04,-0.072,0.011,-0.098,-0.04,-0.067,0.001,-0.037,-0.009,-0.14,0.049,-0.099,-0.094,-0.084,-0.164,-0.035,-0.016,-0.001
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,-0.11,0.0,0.03,0.02,-0.076,-0.097,-0.173,-0.095,-0.117,0.049,-0.094,-0.123,0.004,-0.097,-0.097,-0.019,-0.014,0.035,-0.009,-0.035,-0.051,-0.107,-0.136,-0.223,-0.172,-0.129,-0.003,-0.071
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,0.106,0.049,0.082,-0.054,-0.093,0.014,-0.07,-0.099,-0.059,-0.12,-0.017,-0.059,-0.083,-0.095,-0.098,0.037,-0.037,0.017,-0.037,-0.034,0.06,-0.026,-0.124,-0.055,-0.073,-0.021,-0.119
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.075,0.075,-0.069,-0.019,-0.044,-0.096,-0.227,0.039,-0.139,-0.046,0.073,-0.136,-0.177,-0.041,0.05,0.017,-0.046,0.03,0.015,-0.085,-0.126,-0.195,-0.077,-0.092,-0.06,-0.068
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.194,0.044,0.179,0.111,0.061,0.081,0.078,-0.079,0.055,0.083,0.056,0.057,0.06,0.145,0.053,0.156,0.039,0.095,0.158,0.058,0.081,0.127,0.13,0.096,0.139
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,0.006,0.108,0.005,0.067,0.096,0.061,-0.054,-0.012,-0.013,0.079,0.101,0.134,0.105,-0.072,-0.031,-0.014,0.112,0.174,0.025,0.016,0.149,0.171,0.119,0.153
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,0.119,0.039,0.127,0.102,0.039,0.009,-0.057,-0.087,0.148,0.115,0.117,0.097,-0.021,-0.026,0.03,0.194,0.217,0.069,-0.044,0.148,0.182,0.108,0.137
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-0.157,-0.148,-0.107,0.055,-0.113,-0.167,0.034,-0.174,-0.036,-0.005,-0.01,0.003,-0.033,-0.008,-0.064,-0.14,-0.126,-0.169,-0.196,-0.113,-0.041,-0.052
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.202,0.004,-0.071,0.113,-0.016,-0.015,0.199,-0.088,-0.072,0.005,0.103,0.085,0.037,0.001,-0.015,-0.068,-0.094,-0.139,-0.144,-0.08,-0.083,0.106
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.043,0.048,-0.04,-0.022,0.062,0.074,0.021,0.068,0.038,-0.029,-0.073,-0.101,0.078,0.125,-0.121,-0.039,0.076,0.036,0.057,0.013
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,0.002,-0.041,-0.004,0.007,0.008,-0.066,-0.018,0.047,-0.038,-0.036,-0.022,0.125,0.017,-0.072,-0.101,0.028,0.054,0.061,0.124
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,-0.037,-0.037,-0.0,-0.061,-0.176,-0.054,-0.062,-0.102,-0.027,-0.086,0.103,0.004,-0.098,-0.098,0.004,0.059,0.027,-0.039
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.043,0.096,-0.04,0.014,-0.035,0.065,0.014,0.035,0.048,-0.009,-0.079,-0.011,-0.082,-0.088,0.008,0.023,0.138
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,-0.062,-0.02,-0.046,-0.004,0.104,-0.105,-0.069,-0.049,0.017,-0.024,-0.104,-0.165,-0.018,0.062,0.004,0.053
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135,-0.068,-0.076,0.039,0.011,-0.122,-0.058,-0.054,0.053,0.026,0.048,-0.038,0.01,0.047,0.04,0.006
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.039,0.063,0.02,0.004,0.016,0.085,0.075,0.098,0.027,-0.053,0.029,0.039,0.088,0.058
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.154,-0.069,0.022,-0.069,-0.013,-0.08,-0.028,0.005,-0.122,-0.047,-0.029,0.026,0.032,-0.016
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,0.043,-0.051,0.067,-0.116,0.043,-0.04,-0.098,-0.109,-0.079,0.014,0.016,-0.058
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.068,0.044,0.064,-0.09,-0.012,-0.089,-0.016,-0.025,0.02,-0.009,0.087,-0.017
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,0.142,-0.026,0.135,0.062,0.06,0.061,-0.053,-0.037,0.049,-0.042
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.066,-0.025,-0.028,0.025,-0.113,-0.078,-0.036,-0.023,-0.003
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,0.039,0.076,-0.033,-0.121,0.02,0.044,0.085,0.047
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,-0.103,-0.011,-0.122,-0.183,-0.121,-0.08,0.008
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,-0.028,-0.014,-0.049,0.05,0.034,0.104
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,0.045,-0.096,0.017,-0.029,-0.146
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,-0.065,-0.021,-0.06,-0.014
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,0.023,-0.005,-0.096
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153,-0.144,-0.281
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.116
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
