,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.075,0.099,0.061,-0.036,-0.023,-0.033,-0.058,0.058,0.051,0.066,0.007,0.079,0.056,0.034,0.042,0.029,0.042,0.005,0.091,0.059,0.007,-0.005,0.012,0.107,0.066,0.089,0.175,0.012,0.031,-0.017,0.059,0.084,0.073,0.065
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-0.03,0.012,0.029,0.047,0.071,-0.042,-0.012,-0.015,0.017,0.009,-0.078,-0.076,-0.035,-0.059,0.008,-0.042,-0.15,-0.039,-0.049,0.053,0.02,-0.108,0.069,-0.018,-0.044,0.008,-0.133,-0.02,-0.009,0.018,-0.028,-0.009,-0.012
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,0.085,0.061,0.09,0.068,-0.013,-0.003,-0.069,-0.045,0.039,0.043,0.014,0.006,0.01,-0.033,-0.026,-0.097,0.005,0.033,0.085,-0.045,-0.05,0.032,-0.015,0.023,0.151,0.015,0.077,0.025,0.069,0.102,0.108,0.086
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102,0.076,0.069,0.095,0.013,-0.012,0.053,0.044,0.033,-0.059,-0.045,-0.219,-0.037,-0.049,-0.227,-0.142,-0.043,-0.187,-0.038,-0.086,-0.106,0.049,0.049,-0.039,-0.069,0.067,-0.015,0.025,0.041,0.021,0.011,-0.045
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.05,0.142,0.04,-0.002,0.061,0.069,-0.058,-0.095,0.0,-0.181,0.004,-0.019,-0.17,-0.12,-0.041,-0.143,0.034,-0.038,-0.101,0.021,0.033,-0.068,-0.084,0.124,0.007,0.056,0.061,0.074,0.131,0.017
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.101,-0.003,0.015,0.087,0.077,0.021,0.049,0.067,-0.116,-0.037,-0.047,-0.155,-0.125,0.025,-0.118,0.051,-0.067,-0.112,0.027,0.07,0.018,0.012,0.082,-0.045,-0.01,0.102,0.146,0.074,0.075
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.045,0.166,0.121,0.145,0.011,0.003,0.001,0.009,0.031,-0.018,-0.006,0.027,0.09,0.06,0.11,-0.035,-0.095,0.014,0.055,0.03,0.106,0.022,-0.006,-0.02,0.03,-0.004,0.112,0.019
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,0.033,0.038,0.086,0.126,0.033,0.059,-0.03,-0.054,0.02,-0.021,-0.17,0.041,-0.0,0.048,-0.068,-0.058,0.151,0.132,0.049,0.111,0.0,-0.025,-0.047,0.104,0.073,0.098,0.101
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.066,0.086,0.082,0.04,0.011,0.012,-0.123,0.068,-0.045,-0.133,0.058,0.017,-0.043,-0.052,-0.083,0.167,0.056,0.003,0.087,-0.03,-0.039,-0.056,0.022,0.006,0.04,0.04
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.083,0.1,0.045,0.004,0.085,0.053,0.096,-0.031,-0.028,0.033,0.019,0.073,0.057,-0.076,0.065,0.042,0.158,0.093,0.084,0.016,0.041,0.009,-0.134,-0.048,0.011
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,0.045,0.062,0.073,0.089,0.089,0.035,-0.027,-0.046,0.012,0.052,0.101,0.071,-0.02,-0.005,-0.048,0.072,0.124,0.132,0.089,0.115,0.065,-0.0,0.082,0.101
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.024,0.04,0.021,0.105,0.085,-0.052,-0.078,-0.028,0.034,0.105,0.07,-0.014,0.007,0.004,0.062,0.118,0.137,0.086,0.062,0.089,0.01,0.098,0.131
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.04,-0.079,0.014,0.053,-0.065,-0.053,0.041,-0.011,0.066,-0.037,-0.033,0.029,0.045,0.055,0.029,0.078,-0.042,-0.059,0.026,-0.005,0.067,-0.018
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.117,-0.04,-0.03,-0.097,-0.16,0.011,0.012,-0.039,-0.069,-0.069,0.045,0.025,-0.046,0.052,0.108,0.042,-0.025,-0.051,-0.066,0.049,-0.075
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,0.063,0.04,-0.019,-0.156,0.026,0.042,0.075,0.044,-0.037,0.128,0.011,-0.011,0.033,0.083,-0.028,-0.037,0.014,0.038,0.134,0.017
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.023,-0.149,-0.113,-0.042,-0.033,-0.047,-0.045,-0.03,0.012,-0.031,0.016,-0.149,0.04,0.001,0.024,-0.009,-0.056,-0.004,-0.065
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.077,-0.071,0.026,-0.088,-0.016,0.011,-0.056,0.092,0.072,0.032,0.021,-0.028,-0.028,-0.046,-0.035,0.048,-0.018,0.0
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,-0.028,0.086,-0.019,-0.028,-0.019,-0.058,0.035,0.005,0.03,-0.007,-0.059,0.042,0.04,-0.037,-0.037,0.004,-0.056
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104,-0.058,-0.107,-0.035,-0.067,0.031,-0.005,-0.057,0.002,-0.091,0.037,-0.023,-0.008,-0.017,-0.104,0.017,-0.122
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114,-0.149,-0.046,-0.056,-0.091,-0.026,-0.085,-0.114,-0.07,-0.106,-0.165,-0.148,-0.209,-0.217,-0.07,-0.116
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,0.049,0.01,0.007,0.022,0.028,0.041,0.063,0.049,0.016,0.047,-0.086,-0.054,0.06,0.018
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.089,-0.064,-0.003,0.032,0.022,0.075,-0.044,0.007,-0.024,0.025,-0.004,-0.019,-0.064,-0.047
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029,0.024,0.119,0.142,0.013,0.049,0.034,-0.057,-0.052,0.063,0.131,0.066,0.077
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,0.096,0.018,0.014,-0.043,-0.024,-0.068,-0.063,-0.048,0.034,-0.004,-0.061
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,-0.044,-0.116,-0.088,-0.095,-0.076,-0.011,-0.089,-0.039,-0.071,-0.076
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.022,0.036,0.058,0.095,0.093,0.038,-0.006,0.104,0.044
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.078,0.071,0.075,0.055,0.084,0.012,0.127,0.096
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.001,-0.018,-0.007,-0.03,-0.083,0.02,-0.054
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.137,0.121,0.06,-0.018,0.008,0.019
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-0.064,-0.045,0.107,-0.047,0.042
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,0.025,0.01,0.111,0.034
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.001,0.049,0.011
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,0.059,-0.006
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164,0.041
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
