,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.068,0.004,-0.019,0.172,-0.006,0.141,0.137,-0.3,-0.331,-0.445,-0.002,-0.169,-0.297,-0.085,-0.033,0.029,-0.142,0.042,-0.214,-0.163,0.074,-0.179,0.046,-0.134,-0.246,-0.342,-0.135,0.112,0.189,0.032,-0.045,-0.023,0.204,-0.047
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-0.184,-0.133,-0.011,-0.014,0.153,0.309,0.16,0.123,-0.047,-0.022,-0.408,-0.32,-0.112,0.064,-0.126,-0.099,-0.179,-0.125,-0.287,-0.016,-0.048,-0.077,-0.063,0.058,-0.102,-0.405,-0.07,0.055,0.139,-0.02,-0.096,-0.072,-0.036
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.186,0.026,0.146,0.182,0.126,0.216,0.024,-0.05,0.013,0.01,0.078,0.007,0.102,0.027,0.175,0.036,0.227,-0.024,-0.105,0.25,0.161,0.024,0.194,-0.051,0.034,-0.194,0.05,0.024,-0.032,0.014,-0.058,-0.175,0.113
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,-0.025,-0.084,-0.02,-0.181,0.045,-0.005,-0.041,-0.128,0.043,0.139,0.221,0.002,-0.205,0.352,-0.014,0.023,0.119,-0.086,0.033,0.039,0.109,-0.146,0.258,0.048,-0.202,-0.085,-0.144,-0.136,-0.128,-0.208,0.089
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.074,0.271,-0.035,0.083,-0.088,-0.208,-0.096,0.049,0.219,0.046,-0.008,-0.13,0.087,0.015,-0.059,0.005,-0.09,0.213,0.008,0.066,-0.188,0.046,-0.036,0.008,0.079,-0.134,0.054,0.064,0.158,0.246
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095,0.092,-0.039,0.044,-0.063,-0.242,-0.074,-0.274,-0.041,-0.043,0.048,-0.149,0.009,-0.141,-0.135,0.151,-0.014,0.104,-0.134,-0.128,0.194,-0.359,0.089,0.159,0.09,-0.073,0.113,0.085,0.167,-0.024
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.202,-0.104,-0.033,-0.019,0.106,0.09,-0.166,-0.127,-0.044,0.077,-0.037,-0.18,0.012,0.099,0.38,0.076,0.169,0.086,0.264,0.091,-0.109,0.211,0.195,-0.332,-0.246,-0.055,0.031,0.069,0.16
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-0.218,-0.138,-0.248,-0.242,-0.264,-0.393,-0.009,-0.092,-0.034,-0.134,-0.223,-0.108,-0.178,0.014,-0.191,0.166,-0.304,-0.073,-0.123,0.073,0.209,-0.18,0.032,0.232,-0.032,0.23,0.1
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-0.101,-0.033,-0.145,-0.202,-0.029,-0.217,-0.119,-0.084,-0.155,-0.159,-0.008,-0.214,-0.161,-0.282,0.103,-0.053,0.2,-0.276,-0.206,0.179,-0.101,0.132,0.032,0.075,0.11,-0.259
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,0.077,0.027,-0.116,-0.165,-0.129,0.007,0.043,-0.36,0.009,0.158,-0.131,-0.06,0.067,0.248,0.306,0.12,0.04,-0.087,0.116,-0.112,-0.027,0.189,0.233,0.44,-0.012
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.088,-0.041,-0.214,-0.229,-0.056,0.148,-0.334,-0.014,0.13,-0.25,0.007,-0.022,0.005,0.323,0.035,-0.038,-0.092,0.091,-0.08,-0.123,0.255,0.099,0.098,-0.041
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,-0.168,-0.251,-0.192,-0.133,0.2,-0.246,-0.033,-0.014,-0.225,-0.097,0.313,-0.166,0.021,-0.012,-0.116,-0.034,0.08,-0.131,-0.323,0.043,0.08,0.161,-0.102
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.061,-0.082,-0.168,0.101,-0.165,-0.077,-0.045,-0.071,-0.245,-0.103,0.051,0.02,0.132,-0.017,0.023,0.061,-0.29,-0.244,0.014,-0.125,-0.128,0.083
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.163,-0.189,0.11,0.145,-0.029,-0.17,0.261,-0.178,-0.069,0.002,-0.028,-0.008,0.206,0.388,-0.056,-0.128,-0.274,-0.084,-0.114,-0.016,0.062
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,-0.131,0.037,0.021,0.084,-0.215,0.148,-0.271,-0.132,0.032,-0.175,0.034,-0.018,0.415,0.092,0.06,-0.213,-0.28,-0.085,0.163,-0.164
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.044,0.421,0.21,-0.032,0.396,0.015,0.16,-0.28,0.07,-0.248,-0.022,0.333,-0.043,0.007,-0.178,-0.103,-0.165,0.193,0.013
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.151,0.108,0.12,0.002,0.277,0.061,-0.181,-0.277,0.06,-0.342,0.187,-0.044,-0.111,-0.032,-0.14,-0.149,0.093,0.048
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,-0.076,0.252,0.029,-0.078,0.008,0.187,0.195,0.304,-0.002,0.123,0.121,-0.083,-0.142,-0.011,0.169,0.072,0.037
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.044,0.329,0.185,0.242,-0.178,0.165,-0.485,0.052,0.23,-0.072,0.077,-0.209,-0.097,-0.117,0.307,0.027
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.155,0.002,-0.004,-0.023,-0.012,0.002,-0.062,0.213,-0.006,-0.102,-0.064,-0.106,0.039,0.043,-0.065
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-0.074,0.108,-0.247,0.092,0.089,-0.034,0.082,-0.295,-0.196,-0.323,-0.24,-0.05,-0.225,-0.049
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.021,-0.067,0.146,-0.249,0.242,0.341,-0.165,-0.005,-0.135,-0.21,-0.207,-0.009,0.218
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.098,-0.073,-0.059,-0.367,0.124,-0.053,-0.003,0.065,-0.153,-0.134,0.086,-0.036
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125,-0.21,0.035,-0.109,0.392,0.009,-0.204,-0.168,-0.231,-0.072,0.32,0.058
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,0.085,0.003,0.16,0.033,0.038,0.069,0.183,0.159,0.17,0.094
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,-0.124,0.258,-0.184,-0.086,-0.13,-0.142,-0.061,-0.239,-0.024
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112,-0.122,0.169,0.112,-0.229,0.236,0.237,0.11,0.084
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354,0.011,-0.307,-0.327,-0.128,-0.002,-0.112,-0.039
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-0.031,-0.195,-0.18,-0.204,-0.299,0.235
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0.104,-0.084,-0.022,-0.199,0.004
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.056,0.063,0.227,-0.067
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,-0.201,0.079,-0.221
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,-0.025,-0.043
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,-0.001
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
