,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.085,-0.179,-0.011,-0.219,-0.043,-0.152,0.027,-0.102,-0.071,-0.05,0.084,0.033,-0.067,0.047,0.086,-0.028,-0.024,-0.033,-0.02,0.088,0.033,-0.063,-0.089,0.025,-0.052,0.15,-0.009,-0.068,-0.132,0.033,-0.123,-0.152,-0.187,-0.132,0.019,-0.04,-0.12,-0.145,0.006,-0.063,-0.035,-0.01,-0.087,-0.061,-0.137,-0.125,-0.119,-0.078,-0.076,-0.075,0.003,-0.01,0.009
ctx-lh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134,-0.038,-0.059,0.036,0.072,-0.023,-0.002,0.005,-0.024,-0.026,-0.069,-0.052,0.086,0.021,0.049,-0.044,0.028,0.018,0.011,0.003,0.015,-0.012,0.07,0.033,0.056,-0.129,-0.11,-0.07,-0.114,-0.075,-0.005,0.01,-0.004,0.005,-0.087,-0.079,-0.035,-0.057,-0.062,0.082,0.037,0.094,-0.014,-0.081,-0.087,-0.087,-0.033,-0.018,0.02,0.012,0.036,-0.042,-0.006
ctx-lh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,-0.078,-0.088,0.006,-0.055,-0.004,-0.079,-0.004,0.055,-0.095,-0.008,0.112,0.094,0.172,-0.015,0.011,0.021,0.032,-0.008,0.085,-0.039,0.024,0.068,-0.009,0.026,-0.076,0.001,-0.102,0.042,-0.018,-0.189,-0.046,-0.027,0.0,-0.044,-0.098,-0.075,-0.098,-0.089,-0.086,-0.076,-0.072,0.012,-0.004,-0.064,-0.106,-0.174,-0.129,0.022,-0.037,-0.151,-0.085
ctx-lh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145,-0.094,-0.207,0.014,-0.153,-0.118,-0.068,0.036,-0.081,-0.023,0.11,0.006,0.245,-0.042,-0.024,-0.099,-0.059,-0.07,0.13,-0.099,0.128,-0.048,-0.18,-0.125,-0.106,-0.06,-0.082,0.007,-0.025,-0.191,0.063,0.041,-0.088,-0.161,-0.053,-0.079,-0.105,-0.137,-0.15,-0.095,-0.103,-0.015,0.111,-0.072,-0.184,-0.148,-0.268,0.07,-0.173,-0.186,-0.229
ctx-lh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248,-0.028,-0.093,0.137,-0.163,0.073,0.149,0.087,0.176,0.067,0.147,0.241,0.057,0.037,0.08,0.12,0.124,0.099,0.01,-0.035,0.223,0.019,0.147,-0.093,0.001,-0.057,0.152,-0.108,-0.213,-0.075,-0.081,0.076,-0.048,-0.137,-0.057,-0.036,-0.125,-0.057,-0.063,-0.014,-0.152,-0.037,-0.092,-0.161,-0.201,-0.127,0.035,0.025,-0.221,0.092
ctx-lh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.321,-0.027,-0.178,-0.207,-0.084,-0.083,-0.161,-0.127,0.023,-0.079,0.053,-0.108,-0.059,-0.098,-0.109,-0.041,-0.035,-0.132,0.025,-0.056,-0.149,-0.137,-0.265,-0.169,-0.241,-0.089,-0.228,-0.182,-0.092,-0.099,-0.156,-0.123,-0.224,-0.237,-0.168,-0.145,-0.079,-0.041,-0.16,-0.005,0.034,-0.102,-0.249,-0.255,-0.295,0.009,-0.061,-0.27,-0.11
ctx-lh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122,0.009,-0.161,-0.159,0.05,-0.0,0.047,0.043,0.031,0.111,0.022,0.017,-0.037,-0.021,0.017,-0.073,-0.079,-0.041,0.07,-0.111,-0.002,-0.067,-0.115,-0.118,0.005,-0.082,-0.118,-0.047,-0.068,-0.019,-0.102,-0.03,-0.07,-0.07,-0.144,-0.098,-0.094,-0.078,-0.047,0.022,-0.193,-0.14,-0.214,-0.293,-0.054,-0.036,-0.141,-0.018
ctx-lh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,-0.082,-0.051,-0.019,-0.079,0.009,0.056,-0.01,0.169,-0.032,-0.001,-0.12,-0.047,-0.039,-0.093,-0.085,-0.051,-0.004,-0.237,-0.058,-0.106,0.026,-0.078,-0.065,-0.103,-0.151,-0.04,-0.096,-0.081,-0.155,-0.116,-0.119,-0.04,-0.216,-0.149,-0.206,-0.139,-0.007,0.01,-0.061,-0.178,-0.04,-0.163,0.06,-0.195,-0.091,-0.144
ctx-lh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.131,-0.016,-0.017,-0.109,-0.05,-0.037,0.016,-0.148,-0.021,-0.029,-0.055,0.048,-0.061,-0.049,-0.101,-0.065,-0.065,-0.027,0.088,-0.037,-0.044,-0.089,-0.039,-0.111,-0.125,-0.047,0.063,0.008,0.055,-0.09,0.082,0.006,0.049,0.115,0.066,-0.048,-0.01,-0.105,0.022,-0.121,0.033,-0.074,-0.178,-0.007,0.065
ctx-lh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.216,0.06,0.057,0.043,0.031,0.105,-0.006,-0.016,-0.042,0.056,-0.054,-0.031,-0.049,-0.04,0.098,-0.07,0.03,-0.092,0.031,-0.114,0.023,-0.165,-0.07,0.015,-0.007,0.012,-0.061,-0.106,0.084,-0.025,-0.189,-0.149,-0.128,-0.092,-0.03,0.053,-0.073,-0.226,-0.118,-0.182,-0.025,-0.14,-0.136,-0.206
ctx-lh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,-0.075,-0.097,0.094,-0.01,-0.0,-0.083,-0.147,-0.093,-0.103,-0.147,0.008,-0.09,-0.061,-0.086,-0.052,-0.138,0.117,0.026,-0.012,-0.002,0.115,-0.085,-0.143,-0.003,0.004,-0.078,-0.008,-0.081,-0.006,-0.104,-0.066,-0.053,-0.065,-0.119,-0.088,-0.132,0.036,-0.165,-0.15,-0.08,-0.075,-0.088,-0.009
ctx-rh-callosA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,0.007,-0.029,0.061,0.134,0.008,0.004,0.038,-0.018,0.141,0.027,-0.067,0.005,-0.017,-0.099,-0.05,0.127,0.033,0.028,-0.067,0.08,0.016,-0.02,0.074,0.053,0.017,0.09,0.056,0.091,-0.096,0.009,0.001,-0.023,-0.075,0.019,0.116,0.075,-0.029,0.096,0.051,-0.022,0.01,0.014
ctx-rh-callosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,-0.111,-0.071,-0.012,-0.051,-0.034,-0.042,-0.025,0.101,-0.035,-0.071,-0.107,-0.026,-0.018,0.032,0.093,0.01,-0.006,0.012,0.016,-0.1,-0.185,-0.065,0.013,0.101,-0.053,-0.085,0.126,0.081,0.163,0.162,0.065,-0.162,-0.127,-0.052,0.038,-0.086,0.028,-0.063,0.049,0.034,0.076
ctx-rh-callosC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097,-0.079,-0.059,-0.089,0.016,-0.038,-0.087,0.022,-0.073,0.032,-0.093,-0.029,-0.123,-0.026,0.222,0.184,0.194,0.034,0.129,0.024,-0.088,-0.059,0.048,0.07,0.14,0.067,0.227,-0.043,0.067,0.006,0.039,-0.073,-0.107,-0.057,0.088,-0.047,0.06,-0.01,-0.105,0.0,0.004
ctx-rh-callosD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.083,-0.077,0.011,-0.054,-0.075,0.053,0.017,-0.046,0.102,-0.075,-0.187,-0.173,-0.001,0.026,0.047,0.038,0.075,0.055,0.136,0.076,-0.102,-0.162,0.053,0.012,-0.04,-0.122,-0.163,-0.124,-0.078,0.061,0.137,0.043,0.027,0.097,-0.004,-0.037,-0.187,-0.084,0.05
ctx-rh-froB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.026,0.071,0.05,0.067,0.046,0.099,0.009,0.014,-0.036,-0.077,-0.008,0.127,0.107,0.088,0.057,0.035,0.042,0.019,-0.05,0.017,0.01,0.184,0.18,0.232,-0.017,0.077,0.058,0.004,0.016,-0.046,0.023,0.114,-0.025,-0.004,0.009,-0.092,0.032,-0.053
ctx-rh-froC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.088,0.095,0.044,-0.012,0.116,0.085,0.206,-0.024,-0.009,-0.077,0.167,0.273,0.213,0.181,0.071,0.176,0.202,0.124,-0.038,0.028,0.274,0.297,0.255,0.03,0.105,0.058,0.042,0.076,0.067,0.133,0.156,0.05,0.064,0.177,-0.043,0.086,-0.131
ctx-rh-froD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,-0.035,-0.063,-0.057,-0.061,0.024,-0.138,-0.016,-0.15,-0.045,0.082,0.12,0.109,0.018,0.003,0.001,-0.075,-0.085,-0.018,-0.002,0.109,0.071,0.18,-0.108,-0.0,-0.061,-0.037,-0.061,-0.084,-0.094,0.029,-0.05,0.0,-0.081,-0.179,0.034,-0.075
ctx-rh-froinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.035,-0.039,0.044,0.06,-0.043,0.043,-0.058,-0.059,0.105,0.067,0.044,0.081,0.004,0.044,0.007,-0.036,-0.05,-0.051,0.12,0.085,0.148,-0.045,0.048,0.047,0.011,0.013,0.007,0.017,0.052,0.059,0.06,0.023,0.001,0.033,-0.01
ctx-rh-froint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,0.058,0.066,-0.056,-0.081,0.087,-0.003,0.053,0.092,0.055,-0.03,0.021,-0.054,0.006,-0.073,-0.14,-0.0,0.003,0.089,0.022,0.183,-0.058,0.059,-0.007,-0.026,0.025,-0.118,-0.066,0.047,0.027,-0.006,-0.035,-0.068,0.039,-0.011
ctx-rh-frointB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,0.034,-0.021,-0.081,0.044,0.024,-0.036,0.133,0.05,0.049,0.078,-0.017,0.028,-0.032,-0.067,-0.012,-0.001,0.107,0.049,0.176,-0.074,0.028,0.021,0.031,0.039,-0.051,-0.043,0.093,0.021,0.024,-0.067,-0.057,0.048,0.011
ctx-rh-froorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.116,-0.036,0.108,-0.016,-0.033,0.194,0.192,0.152,0.141,0.172,0.067,0.001,-0.057,0.033,0.02,0.115,0.123,0.162,0.002,0.087,0.015,0.069,-0.014,-0.079,-0.102,0.099,-0.019,0.056,-0.005,0.025,0.015,-0.115
ctx-rh-froprefro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.083,-0.005,-0.124,-0.019,0.08,0.088,0.086,0.08,0.036,-0.039,0.055,0.147,-0.017,-0.063,0.142,0.099,0.041,-0.04,-0.03,-0.031,-0.023,0.002,0.063,-0.01,0.012,-0.065,-0.116,-0.041,-0.071,-0.054,-0.169
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-0.002,-0.108,0.052,0.001,-0.058,-0.074,-0.009,-0.085,-0.066,-0.141,-0.129,-0.073,-0.026,-0.081,-0.089,0.122,-0.08,0.005,-0.012,-0.079,-0.082,-0.127,-0.069,-0.04,-0.007,-0.018,-0.0,-0.031,0.002,-0.017
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.131,-0.136,0.039,0.109,0.019,0.029,-0.022,0.044,0.1,0.092,-0.077,-0.09,0.11,0.093,0.128,-0.058,-0.025,-0.07,-0.067,0.015,0.023,0.102,-0.05,0.012,-0.079,-0.037,-0.131,-0.093,-0.215
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.002,0.108,-0.011,-0.011,-0.042,0.04,-0.036,-0.137,-0.062,0.05,0.001,0.015,-0.074,0.021,0.04,0.116,0.145,0.075,-0.086,0.014,-0.005,0.092,-0.003,0.071,-0.005,-0.011,0.053,0.117
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.033,-0.16,-0.175,-0.102,-0.058,-0.167,-0.187,-0.099,0.059,0.068,-0.097,-0.204,-0.057,0.014,0.056,0.106,0.026,-0.141,-0.035,-0.109,-0.072,-0.053,-0.007,-0.134,0.11,-0.018,0.073
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.029,-0.044,-0.01,0.001,-0.06,-0.173,-0.128,0.043,0.054,0.072,-0.031,0.169,0.004,0.133,0.133,0.084,-0.064,-0.108,-0.116,0.088,-0.065,0.072,-0.055,-0.013,-0.01,0.041
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,-0.138,0.071,-0.151,-0.093,-0.006,0.094,0.14,0.023,-0.069,0.051,-0.012,-0.052,0.013,0.025,0.002,-0.134,0.037,0.004,-0.024,-0.129,-0.051,0.012,0.055,-0.053,0.168
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,0.203,0.082,-0.026,0.008,0.122,0.029,-0.061,0.127,0.005,-0.026,-0.215,-0.133,-0.102,-0.078,-0.132,0.071,0.028,-0.002,-0.108,-0.089,0.121,-0.111,-0.076,0.157
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,-0.012,-0.082,-0.016,0.043,-0.026,-0.101,-0.024,-0.053,-0.133,-0.239,-0.13,-0.089,-0.129,-0.146,-0.019,-0.039,-0.094,-0.176,-0.153,0.049,-0.127,-0.149,0.144
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,-0.001,-0.071,0.045,0.024,0.01,0.127,-0.063,-0.026,-0.049,0.037,0.058,0.02,-0.139,0.021,-0.003,0.089,-0.092,-0.013,-0.002,-0.114,-0.006,0.16
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,0.07,0.027,0.016,-0.084,-0.076,0.019,-0.143,-0.159,-0.096,-0.082,-0.099,-0.14,-0.036,-0.032,-0.092,-0.119,-0.147,-0.036,-0.059,-0.149,0.137
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.031,-0.06,-0.158,-0.137,-0.073,-0.221,-0.142,-0.146,-0.118,-0.119,-0.058,-0.045,-0.034,-0.244,-0.102,-0.1,-0.028,-0.11,-0.093,0.022
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,-0.111,-0.246,0.027,-0.001,-0.076,-0.084,-0.128,-0.07,-0.121,-0.011,0.01,0.076,-0.108,-0.11,-0.109,-0.012,-0.16,-0.103,-0.173
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074,-0.038,0.05,0.068,0.078,-0.037,-0.014,-0.005,-0.055,0.004,0.023,0.081,-0.083,-0.012,-0.085,-0.048,-0.091,-0.07,-0.169
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-0.028,-0.006,0.129,-0.015,0.095,0.048,0.02,-0.069,-0.014,-0.002,0.048,-0.043,0.003,-0.04,0.032,0.035,-0.004
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166,-0.199,-0.062,-0.033,0.075,0.049,-0.029,-0.087,0.018,-0.048,-0.093,-0.033,-0.053,-0.057,0.121,0.001,0.122
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,-0.108,-0.185,-0.133,-0.078,-0.123,-0.103,0.007,0.037,-0.027,-0.135,-0.086,0.036,-0.092,-0.138,0.133
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.146,-0.1,-0.065,-0.09,-0.136,-0.016,0.056,-0.05,-0.159,-0.061,0.052,-0.12,-0.04,-0.034
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107,0.002,-0.019,0.057,-0.116,0.015,0.061,-0.077,-0.127,-0.045,0.13,0.067,0.062,0.076
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134,0.007,-0.018,0.022,-0.002,-0.076,-0.164,-0.057,-0.08,-0.121,0.039,-0.057,-0.109
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125,0.045,-0.021,0.003,-0.052,-0.102,-0.018,-0.058,-0.032,0.07,-0.012,0.036
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.031,-0.05,-0.032,-0.1,0.024,-0.034,-0.088,0.118,-0.018,0.014
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-0.043,-0.029,-0.052,-0.004,0.016,-0.078,0.089,-0.025,0.009
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,-0.035,-0.192,0.001,-0.054,0.008,-0.036,-0.075,0.084
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,-0.08,-0.001,-0.01,0.051,-0.053,-0.087,-0.212
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122,-0.117,-0.16,-0.043,-0.104,-0.095,-0.196
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,-0.189,-0.061,-0.044,-0.137,0.107
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.184,0.016,-0.028,-0.155,-0.03
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,0.036,-0.166,-0.007
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097,-0.072,-0.17
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.056
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
