,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,-0.16,-0.047,0.077,-0.142,0.147,0.3,0.299,-0.024,-0.046,0.024,0.315,-0.005,0.223,-0.023,0.21,0.113,-0.165,0.009,0.075,0.057,0.216,-0.03,-0.041,0.152,0.122,0.076,-0.076,0.309,0.201,0.223,0.371,0.004,0.001,-0.127
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,-0.252,-0.303,-0.109,-0.013,0.145,0.005,-0.085,-0.083,0.081,-0.075,-0.115,0.048,0.058,0.053,0.148,0.125,0.027,0.064,0.041,-0.046,-0.208,0.05,0.1,0.208,-0.172,-0.133,0.152,0.086,-0.032,-0.088,-0.108,-0.108,-0.0
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,0.289,0.113,-0.068,0.12,-0.04,0.144,-0.004,0.24,0.102,0.028,0.046,0.161,0.111,-0.067,0.194,0.217,0.08,0.093,0.365,-0.124,-0.128,0.033,0.235,-0.054,-0.093,-0.052,-0.129,0.222,0.199,0.212,0.088,-0.13
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.0,0.188,-0.073,0.075,-0.265,-0.113,-0.036,-0.125,0.116,0.001,0.031,0.078,0.155,0.072,-0.158,0.019,0.298,-0.07,-0.026,-0.109,0.04,-0.035,-0.033,0.437,-0.004,0.117,-0.212,-0.205,-0.059,-0.074,0.269
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.032,-0.283,-0.029,-0.196,0.018,-0.045,-0.081,0.317,0.03,0.06,-0.06,-0.059,0.11,-0.071,0.047,0.352,-0.177,-0.058,0.082,-0.035,0.046,-0.059,0.5,0.097,0.015,-0.361,-0.229,-0.197,-0.009,0.128
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.02,0.136,-0.178,-0.122,-0.158,-0.213,0.127,0.198,-0.114,0.203,0.122,-0.169,0.021,0.081,0.095,-0.03,0.02,0.018,-0.11,-0.09,-0.13,0.248,0.137,0.047,-0.05,-0.031,-0.01,-0.031,0.196
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-0.103,-0.062,-0.313,-0.116,-0.14,-0.04,0.038,0.131,0.028,0.263,0.038,-0.061,0.288,0.161,-0.071,-0.376,0.196,0.108,-0.307,0.043,0.011,-0.147,-0.002,0.087,0.042,0.046,0.17,0.242
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.011,0.048,0.075,0.102,-0.039,-0.035,-0.281,-0.159,-0.08,-0.156,-0.324,-0.298,-0.257,-0.008,-0.015,-0.177,-0.184,0.203,-0.28,0.036,0.246,0.115,0.03,-0.037,-0.001,-0.002,-0.09
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104,0.018,-0.018,0.131,0.076,-0.146,0.055,0.024,-0.106,0.016,-0.284,-0.307,0.012,0.106,0.159,-0.124,-0.162,-0.172,-0.224,0.23,-0.007,0.016,-0.06,-0.067,-0.173,-0.09,-0.06
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,-0.01,0.068,-0.176,-0.252,-0.213,-0.047,-0.084,-0.059,0.118,0.128,-0.116,-0.006,0.074,-0.078,0.19,0.101,-0.107,-0.103,0.107,-0.224,-0.103,-0.127,-0.211,-0.147,-0.279
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,0.083,-0.116,-0.088,-0.042,-0.101,-0.117,0.009,0.153,0.186,-0.034,-0.115,-0.09,0.234,0.158,-0.147,0.41,-0.188,0.124,-0.102,-0.055,-0.022,-0.074,-0.103,-0.237
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,-0.181,-0.118,-0.118,0.042,-0.107,0.003,0.061,0.115,-0.089,0.042,0.068,-0.101,0.171,0.155,0.185,-0.202,0.133,-0.195,-0.035,0.074,0.164,-0.058,-0.265
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,-0.098,0.153,-0.018,0.167,0.052,0.082,0.35,0.343,-0.179,0.001,0.068,0.455,0.034,0.104,-0.075,-0.205,0.299,-0.06,-0.108,-0.166,-0.006,-0.2
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,0.282,0.224,-0.162,0.131,-0.02,0.054,0.309,0.084,0.181,-0.041,0.05,-0.217,-0.073,0.373,-0.043,0.163,-0.159,-0.065,0.115,0.232,0.349
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,0.202,-0.177,0.049,-0.202,-0.22,-0.008,0.082,0.114,0.044,-0.14,-0.108,-0.093,0.255,0.019,0.148,-0.067,0.008,0.038,0.043,0.123
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,0.145,0.044,-0.06,0.186,0.213,0.156,0.193,-0.147,0.345,0.01,0.056,0.44,-0.164,0.054,-0.064,-0.106,0.127,-0.272,0.114
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.268,-0.109,0.097,0.199,0.059,-0.262,0.133,0.281,0.031,0.118,0.271,0.072,0.056,-0.136,-0.078,-0.056,0.016,0.044
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,-0.013,0.306,-0.032,0.233,-0.11,0.141,0.139,-0.142,0.018,-0.208,-0.099,-0.147,0.013,-0.058,-0.14,0.171,0.122
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.185,0.106,0.133,0.195,0.277,-0.259,0.164,0.067,-0.075,0.15,-0.261,-0.078,-0.058,0.175,0.229,-0.056,0.171
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264,-0.029,0.04,0.267,-0.52,-0.026,0.146,-0.175,-0.075,-0.154,-0.497,-0.338,0.048,0.135,0.105,-0.14
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.124,0.29,0.001,0.142,0.145,-0.006,-0.05,-0.267,-0.124,-0.106,0.059,0.08,-0.026,0.135
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266,-0.059,-0.246,0.195,-0.052,0.047,0.464,-0.171,0.065,-0.008,-0.098,0.101,-0.08,0.077
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.159,0.145,0.212,0.052,0.068,0.258,0.055,0.077,-0.053,-0.049,-0.103,0.034,0.066
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.402,0.0,0.433,0.168,-0.205,-0.069,0.031,-0.049,-0.043,-0.223,0.223
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,0.037,-0.114,-0.022,0.152,0.048,0.044,-0.083,-0.103,0.258,0.031
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,-0.033,-0.174,-0.346,0.057,0.044,0.076,0.114,-0.065,-0.142
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-0.274,0.0,-0.097,0.055,0.254,0.259,0.151,-0.141
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,-0.219,-0.014,-0.034,-0.106,-0.224,-0.027,-0.045
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.209,0.195,0.012,0.103,0.261,0.166,0.287
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.137,0.179,-0.1,0.15,0.018
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.126,0.041,0.133,-0.09
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,-0.068,-0.062,-0.019
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075,-0.101,0.11
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,0.012
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
