,ctx-lh-F2,ctx-lh-F3,ctx-lh-F4,ctx-lh-F5,ctx-lh-F6,ctx-lh-F7,ctx-lh-F8,ctx-lh-F9,ctx-lh-F10,ctx-lh-F10x,ctx-lh-F11,ctx-lh-F12,ctx-lh-F13,ctx-lh-F14,ctx-lh-F15,ctx-lh-F16,ctx-lh-F17,ctx-lh-F18,ctx-lh-F19,ctx-lh-F20,ctx-lh-F21,ctx-lh-F22,ctx-lh-F23,ctx-lh-F24,ctx-lh-F25,ctx-lh-F26,ctx-lh-F27,ctx-lh-F28,ctx-lh-F29,ctx-lh-F30,ctx-lh-F31,ctx-lh-F32,ctx-lh-F33,ctx-lh-F34,ctx-lh-F35,ctx-lh-F36,ctx-lh-F37,ctx-lh-F38,ctx-lh-F39,ctx-lh-F40,ctx-lh-F41,ctx-lh-F42,ctx-lh-F43,ctx-lh-F44,ctx-lh-F45,ctx-lh-F2b,ctx-rh-F2,ctx-rh-F3,ctx-rh-F4,ctx-rh-F5,ctx-rh-F6,ctx-rh-F7,ctx-rh-F8,ctx-rh-F9,ctx-rh-F10,ctx-rh-F10x,ctx-rh-F11,ctx-rh-F12,ctx-rh-F13,ctx-rh-F14,ctx-rh-F15,ctx-rh-F16,ctx-rh-F17,ctx-rh-F18,ctx-rh-F19,ctx-rh-F20,ctx-rh-F21,ctx-rh-F22,ctx-rh-F23,ctx-rh-F24,ctx-rh-F25,ctx-rh-F26,ctx-rh-F27,ctx-rh-F28,ctx-rh-F29,ctx-rh-F30,ctx-rh-F31,ctx-rh-F32,ctx-rh-F33,ctx-rh-F34,ctx-rh-F35,ctx-rh-F36,ctx-rh-F37,ctx-rh-F38,ctx-rh-F39,ctx-rh-F40,ctx-rh-F41,ctx-rh-F42,ctx-rh-F43,ctx-rh-F44,ctx-rh-F45,ctx-rh-F2b
ctx-lh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.001,0.008,0.152,0.132,-0.022,-0.012,0.017,-0.006,0.001,0.014,-0.123,-0.038,-0.062,-0.027,-0.041,-0.073,0.018,0.032,-0.087,-0.012,0.008,0.029,0.048,-0.003,-0.096,0.093,-0.001,-0.015,-0.002,-0.049,0.024,0.015,-0.02,0.032,0.019,-0.014,0.021,-0.005,-0.001,-0.006,0.016,0.021,0.095,-0.01,-0.062,-0.064,0.013,0.044,0.034,0.031,-0.007,0.01,0.018,-0.001,-0.058,0.041,0.055
ctx-lh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,0.002,0.144,0.187,0.001,-0.001,0.009,0.009,0.009,0.066,-0.143,-0.052,0.045,0.067,-0.036,0.03,0.015,-0.009,0.006,0.007,0.043,0.076,0.052,-0.031,0.145,0.141,0.135,0.093,0.034,0.005,0.001,0.061,0.066,0.085,-0.063,-0.035,0.068,0.02,0.083,0.049,-0.009,0.115,0.132,0.023,0.143,0.127,0.142,0.046,0.024,0.036,0.055,0.053,0.026,0.095,0.053,0.109,0.031
ctx-lh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,0.087,0.063,0.024,-0.133,-0.101,-0.097,-0.099,0.095,-0.092,0.101,-0.122,-0.074,-0.108,-0.046,-0.007,-0.025,-0.149,-0.056,-0.05,-0.036,-0.077,-0.056,0.045,0.034,-0.046,-0.082,-0.01,-0.141,-0.001,-0.063,-0.104,-0.046,-0.016,0.05,-0.015,-0.006,-0.014,-0.079,0.067,-0.058,-0.096,-0.102,0.013,0.059,0.018,0.039,-0.02,-0.067,0.135,-0.099,-0.073,-0.061,-0.125,0.08,0.007
ctx-lh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.151,-0.09,-0.038,0.054,-0.052,-0.011,0.033,-0.147,-0.05,0.079,0.032,-0.142,-0.01,-0.045,0.026,0.042,-0.024,-0.034,0.01,-0.031,-0.076,0.045,0.078,0.145,0.06,-0.072,-0.007,-0.059,-0.017,0.052,0.119,-0.045,-0.038,0.031,0.043,0.112,0.074,-0.061,0.063,0.149,0.023,0.121,0.035,0.037,-0.008,-0.001,0.072,-0.028,0.003,0.075,0.024,-0.011,0.043,-0.019
ctx-lh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173,0.097,-0.026,0.012,0.04,0.08,0.034,-0.061,-0.048,0.046,0.026,-0.096,0.017,0.018,-0.001,-0.02,-0.012,0.019,-0.02,-0.004,-0.01,0.146,0.068,0.034,0.01,0.07,-0.019,-0.042,0.08,-0.009,0.012,-0.044,0.035,-0.02,0.071,0.046,0.029,0.041,0.003,0.036,-0.015,0.188,0.052,0.102,-0.037,-0.025,0.008,0.121,-0.015,0.014,0.114,0.005,0.143,0.134
ctx-lh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,0.09,0.244,0.079,0.131,0.114,-0.045,-0.122,-0.01,-0.029,-0.086,-0.024,-0.092,-0.024,0.102,-0.066,-0.08,-0.112,-0.101,-0.017,0.106,-0.021,-0.138,-0.065,0.052,0.055,-0.029,0.062,-0.123,0.03,0.013,-0.076,-0.151,0.128,0.007,-0.031,-0.059,0.019,0.009,0.026,0.163,0.133,0.08,-0.126,0.12,-0.05,-0.061,0.116,0.19,0.079,0.103,0.052,0.002
ctx-lh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.011,-0.092,-0.011,0.067,-0.057,-0.084,0.032,0.03,-0.132,0.036,0.028,0.005,-0.038,-0.029,-0.047,0.072,-0.041,0.042,0.032,0.099,0.135,0.065,-0.027,-0.011,0.019,0.012,0.028,0.102,0.052,0.025,0.047,-0.011,0.054,-0.003,0.099,0.002,0.113,-0.06,-0.035,0.042,0.025,-0.001,0.039,-0.022,0.073,-0.076,0.041,-0.085,-0.044,0.022,-0.007
ctx-lh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127,-0.021,-0.041,-0.04,-0.063,-0.002,-0.109,-0.067,-0.12,-0.05,-0.033,0.018,-0.095,-0.019,0.027,-0.065,-0.07,0.05,-0.109,0.017,-0.055,-0.145,0.044,-0.064,-0.007,-0.211,-0.101,-0.004,-0.148,-0.056,-0.006,-0.06,-0.019,-0.127,-0.026,-0.07,-0.021,-0.049,-0.033,-0.096,-0.108,-0.034,-0.226,-0.082,0.04,-0.118,-0.147,-0.124,-0.151,-0.118,0.009
ctx-lh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-0.035,0.028,-0.101,-0.013,0.046,0.086,-0.079,0.059,0.041,0.079,-0.028,0.084,0.087,0.076,0.028,0.024,0.046,0.119,0.053,0.064,0.042,-0.002,-0.022,-0.05,0.096,0.072,-0.065,0.01,0.057,-0.002,0.105,0.107,0.033,0.093,0.091,0.057,0.108,-0.032,-0.088,0.031,-0.128,0.014,0.115,-0.061,-0.06,-0.018,-0.045,0.019,0.043
ctx-lh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,0.021,-0.091,0.033,-0.136,-0.145,-0.022,-0.099,-0.08,-0.009,-0.103,-0.053,-0.098,-0.058,-0.115,0.003,-0.074,0.031,0.008,-0.102,-0.0,-0.104,-0.018,-0.136,-0.11,-0.003,-0.073,-0.036,-0.021,-0.059,-0.022,-0.091,-0.017,-0.037,-0.001,-0.041,-0.001,-0.035,-0.049,-0.009,-0.132,-0.013,0.053,-0.102,-0.092,-0.037,-0.125,-0.017,-0.014
ctx-lh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,-0.11,-0.003,-0.036,-0.017,-0.082,-0.077,-0.065,0.001,-0.009,0.008,0.019,0.015,-0.053,-0.008,-0.056,0.043,-0.047,0.007,-0.041,-0.032,-0.062,-0.068,-0.023,0.011,-0.05,-0.059,-0.014,0.035,-0.065,-0.03,0.009,-0.021,-0.017,-0.041,-0.001,-0.057,-0.063,-0.012,-0.036,-0.036,0.035,0.005,0.033,-0.024,-0.074,0.005,-0.038
ctx-lh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125,-0.012,-0.023,-0.025,-0.077,0.014,-0.033,-0.076,-0.082,-0.074,-0.003,-0.02,-0.043,0.024,0.111,0.068,0.038,-0.04,0.017,-0.035,-0.03,0.037,-0.002,-0.004,-0.052,-0.008,-0.027,0.058,-0.011,-0.005,0.055,0.06,-0.006,-0.004,0.102,-0.007,0.083,-0.021,-0.04,0.036,0.037,-0.064,-0.047,0.033,-0.019,-0.028,0.08
ctx-lh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039,-0.065,-0.048,-0.038,-0.079,-0.056,-0.011,-0.094,-0.011,-0.041,-0.014,-0.11,-0.107,-0.199,0.039,0.002,0.012,-0.07,-0.017,-0.07,-0.152,-0.064,-0.013,-0.185,-0.114,-0.035,-0.146,0.018,-0.063,-0.083,-0.021,0.061,0.021,-0.132,-0.147,-0.124,-0.065,-0.061,-0.004,0.068,-0.061,-0.138,-0.064,-0.14,-0.132,-0.007
ctx-rh-F2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,-0.044,-0.038,-0.029,-0.077,-0.101,-0.009,-0.051,-0.001,0.009,-0.045,-0.069,-0.094,0.019,-0.08,-0.004,-0.062,-0.04,-0.041,-0.061,-0.024,0.031,-0.105,-0.075,-0.064,-0.059,0.001,-0.008,-0.049,-0.06,-0.007,0.042,-0.091,-0.029,-0.044,-0.113,-0.096,-0.139,-0.053,0.007,-0.043,-0.018,-0.098,-0.033,-0.04
ctx-rh-F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,-0.046,-0.031,0.015,-0.046,-0.057,-0.043,-0.011,-0.019,-0.037,0.057,0.003,0.039,0.077,0.044,0.002,0.029,0.007,0.019,0.103,0.026,0.067,0.068,-0.013,0.056,0.03,0.082,0.059,0.126,0.099,-0.044,-0.056,0.029,-0.084,0.059,0.059,-0.01,-0.066,-0.023,0.098,-0.089,-0.027,0.036,-0.012
ctx-rh-F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128,0.023,-0.009,-0.029,-0.025,-0.061,-0.016,-0.042,-0.046,0.027,-0.01,0.038,-0.013,-0.016,-0.003,0.046,-0.004,-0.005,-0.011,0.042,0.062,0.013,-0.053,0.051,0.026,0.055,0.047,0.056,0.073,-0.059,-0.023,0.028,-0.023,0.013,0.07,-0.033,-0.038,-0.012,0.113,-0.038,-0.027,0.019,0.007
ctx-rh-F5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-0.087,-0.022,-0.068,-0.105,-0.059,-0.081,-0.041,-0.067,-0.088,0.037,-0.012,-0.016,-0.098,-0.109,-0.081,-0.119,-0.068,0.001,-0.147,-0.191,-0.051,-0.06,-0.013,-0.075,-0.117,-0.078,0.065,-0.07,-0.017,-0.065,-0.081,-0.081,-0.078,-0.069,-0.046,-0.082,-0.055,-0.077,-0.085,-0.087,0.011
ctx-rh-F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,-0.032,-0.004,-0.086,0.008,-0.027,-0.062,-0.001,0.022,0.012,-0.002,0.069,-0.016,-0.069,0.021,0.01,0.035,0.087,0.134,0.062,-0.041,0.039,0.089,0.104,0.05,0.137,0.138,-0.045,-0.014,0.076,-0.028,0.0,0.096,0.0,-0.076,-0.017,0.099,-0.036,-0.034,0.052,-0.066
ctx-rh-F7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.008,-0.029,-0.018,0.012,-0.115,-0.012,-0.007,0.026,0.005,0.001,-0.09,-0.03,0.024,0.01,-0.005,0.052,0.121,0.068,-0.136,0.007,0.041,0.032,0.067,0.059,0.111,-0.065,0.036,0.055,0.026,-0.03,0.098,-0.06,-0.064,-0.042,0.055,-0.035,-0.034,0.037,-0.067
ctx-rh-F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.02,-0.079,-0.085,0.008,0.143,0.035,0.048,0.066,0.088,0.007,0.015,0.013,0.003,-0.05,0.037,-0.089,-0.075,-0.033,0.044,0.064,-0.04,0.015,0.021,0.072,-0.051,0.149,-0.064,-0.072,-0.001,-0.016,0.016,0.063,0.001,0.109,0.071,0.013,-0.01,0.054
ctx-rh-F9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.019,-0.019,-0.058,0.035,-0.049,0.041,0.0,-0.067,0.061,0.018,0.025,-0.131,-0.045,-0.01,-0.056,0.0,0.032,0.002,0.006,-0.004,0.047,-0.005,0.056,-0.07,-0.033,-0.037,-0.14,0.028,-0.13,-0.019,-0.015,-0.176,-0.017,-0.147,-0.091,-0.098,-0.067
ctx-rh-F10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-0.056,-0.12,0.055,0.049,0.097,0.072,0.037,-0.05,0.056,-0.079,0.006,-0.054,0.108,0.036,-0.01,0.012,0.098,0.081,0.03,0.003,0.101,0.179,-0.055,0.025,0.048,0.022,0.007,0.037,0.019,-0.096,0.024,0.114,-0.004,0.044,-0.047,0.032
ctx-rh-F10x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-0.086,0.026,-0.031,0.02,0.037,-0.05,-0.007,-0.006,-0.087,-0.0,-0.015,0.054,0.082,-0.034,-0.064,-0.005,-0.003,0.025,-0.039,0.073,0.072,-0.069,0.007,0.018,0.039,-0.084,0.01,-0.087,-0.131,0.064,0.065,-0.074,0.014,-0.048,-0.001
ctx-rh-F11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,0.01,-0.023,-0.015,0.042,-0.029,-0.042,0.08,-0.013,-0.005,-0.063,-0.004,0.002,0.012,-0.094,0.055,0.034,-0.025,0.061,0.068,0.053,-0.051,0.03,0.059,-0.001,-0.032,0.044,-0.063,0.026,-0.049,0.073,-0.009,-0.0,0.023,0.042
ctx-rh-F12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,-0.057,0.087,-0.0,0.026,-0.03,-0.007,-0.163,-0.088,-0.069,0.064,-0.006,-0.029,-0.017,0.003,0.072,-0.031,-0.094,0.015,0.096,-0.164,0.024,0.038,-0.018,-0.022,0.014,-0.044,-0.054,-0.028,0.093,-0.04,-0.009,-0.039,0.037
ctx-rh-F13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.081,0.039,-0.029,0.052,-0.06,0.051,-0.044,0.012,0.059,0.003,-0.035,-0.003,-0.105,-0.014,0.057,0.074,-0.045,0.033,-0.041,0.012,-0.029,-0.087,-0.034,-0.02,-0.021,0.031,0.034,0.028,-0.038,-0.001,-0.042,0.01
ctx-rh-F14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.111,0.093,-0.015,0.009,0.049,-0.028,-0.018,0.109,-0.038,-0.005,0.01,-0.025,0.101,0.029,0.08,0.04,0.164,-0.096,-0.048,0.036,0.04,0.04,0.004,0.045,-0.001,-0.09,0.024,-0.041,-0.058,0.046,-0.035
ctx-rh-F15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.073,0.045,0.059,0.069,0.08,0.036,0.064,0.075,0.06,0.025,0.116,0.1,-0.003,0.082,0.041,0.003,-0.03,0.14,0.116,0.073,0.084,0.124,0.03,0.053,0.05,0.167,0.129,0.042,0.095,0.09
ctx-rh-F16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,-0.041,0.015,0.157,0.037,-0.004,0.043,0.029,0.099,0.021,0.069,0.011,0.005,0.179,0.088,0.046,0.007,0.054,0.132,-0.003,0.092,0.078,-0.025,0.032,-0.039,0.093,0.021,-0.031,0.093,-0.049
ctx-rh-F17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.063,0.038,0.088,0.04,0.002,0.079,-0.016,0.086,-0.087,0.071,0.119,-0.013,0.116,0.088,0.166,-0.054,0.023,0.063,0.036,-0.024,0.097,0.022,0.065,-0.105,0.06,-0.026,-0.044,0.059,-0.058
ctx-rh-F18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091,0.044,0.0,-0.032,0.049,-0.043,-0.023,-0.046,-0.057,-0.005,-0.047,0.048,0.025,0.031,-0.077,0.045,0.071,0.009,-0.048,-0.002,-0.033,-0.061,0.075,0.068,0.064,0.025,0.067,0.046
ctx-rh-F19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.049,0.074,0.128,-0.013,0.067,0.081,0.04,0.091,0.046,0.078,0.066,0.148,-0.076,-0.02,0.05,-0.047,0.099,0.022,0.01,-0.024,-0.029,0.064,-0.025,0.047,0.042,0.026
ctx-rh-F20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,0.0,0.091,0.063,0.055,0.028,-0.019,0.125,0.063,0.079,0.134,0.139,-0.036,0.064,0.038,-0.04,0.032,0.004,0.048,0.036,-0.029,0.019,-0.007,-0.035,0.001,-0.023
ctx-rh-F21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.031,-0.026,0.032,0.03,0.027,0.065,0.028,0.056,0.032,0.065,-0.137,0.056,0.026,-0.062,0.02,0.051,0.011,0.071,-0.179,-0.027,-0.032,-0.066,0.155,-0.044
ctx-rh-F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.07,0.094,-0.144,0.131,0.051,0.073,0.054,0.094,0.135,-0.065,-0.018,0.079,0.017,0.018,0.087,0.003,-0.063,-0.031,0.136,-0.045,-0.036,0.031,-0.074
ctx-rh-F23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.057,0.108,0.085,0.002,-0.066,0.13,-0.013,0.001,-0.071,0.116,0.05,-0.019,0.126,0.063,0.017,0.037,0.01,0.117,0.073,0.003,0.029,0.031
ctx-rh-F24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.049,-0.037,0.023,-0.022,0.081,-0.015,0.021,-0.113,0.024,-0.105,-0.044,-0.016,-0.046,-0.01,0.088,-0.163,-0.11,0.001,-0.054,0.005,-0.01
ctx-rh-F25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,-0.016,0.048,0.045,0.137,-0.024,0.124,-0.123,0.018,-0.007,0.069,-0.011,0.088,0.017,-0.004,-0.056,0.009,0.029,-0.03,0.104,-0.076
ctx-rh-F26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.067,-0.018,-0.02,0.065,0.139,-0.048,-0.004,0.055,0.078,0.013,0.073,-0.008,-0.101,0.037,0.121,0.019,0.037,0.019,-0.026
ctx-rh-F27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.087,0.049,0.066,0.142,-0.06,0.026,-0.055,0.009,0.05,0.073,0.096,0.018,-0.008,0.07,0.007,0.102,0.075,-0.005
ctx-rh-F28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,0.136,-0.046,-0.001,-0.056,0.094,0.09,0.001,0.129,0.136,0.009,0.018,0.004,0.174,0.049,-0.012,0.052,-0.004
ctx-rh-F29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.023,-0.022,-0.098,0.091,0.018,-0.061,0.008,0.093,0.015,0.066,-0.083,0.089,-0.036,-0.03,0.041,-0.093
ctx-rh-F30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.187,-0.06,0.04,0.086,0.045,-0.0,0.135,0.091,-0.05,-0.033,0.069,0.017,0.05,0.11,-0.034
ctx-rh-F31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.063,0.111,0.086,-0.026,0.036,0.066,0.014,0.003,-0.034,0.082,0.023,0.002,0.034,-0.007
ctx-rh-F32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.169,0.12,-0.017,0.203,0.122,0.064,0.079,0.019,0.146,0.063,0.049,0.09,0.044
ctx-rh-F33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-0.055,-0.145,-0.051,-0.123,-0.11,-0.039,-0.106,-0.029,-0.127,-0.119,-0.125,-0.054
ctx-rh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.043,0.06,0.049,0.054,-0.023,-0.039,0.057,0.007,-0.051,0.085,-0.014
ctx-rh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.043,-0.073,0.07,0.03,-0.102,-0.067,-0.007,-0.025,0.021,-0.024
ctx-rh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,-0.004,0.018,0.04,-0.135,-0.111,-0.036,-0.14,0.011,-0.015
ctx-rh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.035,-0.037,0.016,0.08,0.036,0.053,0.06,-0.062
ctx-rh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.103,-0.173,-0.105,-0.039,-0.075,0.133,0.025
ctx-rh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,-0.02,0.087,0.002,0.063,0.021,-0.003
ctx-rh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.108,0.038,0.026,0.024,0.066
ctx-rh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-0.13,-0.046,-0.155,-0.031
ctx-rh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,0.047,0.006,-0.018
ctx-rh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,0.044,-0.016
ctx-rh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.033
ctx-rh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
ctx-rh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
