,ctx-lh-FA,ctx-lh-FB,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FD,ctx-lh-FDdelta,ctx-lh-FDT,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FJK,ctx-lh-FLMN,ctx-lh-HA,ctx-lh-HB,ctx-lh-HC,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA1,ctx-lh-LA2,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LC3,ctx-lh-LD,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PA,ctx-lh-PB,ctx-lh-PC,ctx-lh-PD,ctx-lh-PE,ctx-lh-PF,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TC,ctx-lh-TD,ctx-lh-TE,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FD,ctx-rh-FDdelta,ctx-rh-FDT,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FJK,ctx-rh-FLMN,ctx-rh-HA,ctx-rh-HB,ctx-rh-HC,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA1,ctx-rh-LA2,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LC3,ctx-rh-LD,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PA,ctx-rh-PB,ctx-rh-PC,ctx-rh-PD,ctx-rh-PE,ctx-rh-PF,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TC,ctx-rh-TD,ctx-rh-TE,ctx-rh-TF,ctx-rh-TG
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,-0.035,-0.027,0.005,-0.056,-0.068,-0.068,-0.009,0.017,0.133,-0.021,0.075,0.03,-0.048,0.002,-0.075,-0.045,-0.094,-0.024,0.052,-0.03,-0.038,0.056,-0.017,-0.035,0.029,-0.029,-0.065,-0.006,-0.134,-0.105,-0.102,-0.081,-0.025,-0.07,-0.071,-0.107,-0.068,0.003,-0.046,-0.002,-0.063,-0.15,0.041,0.08,0.04,-0.146,-0.087,-0.064
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.115,0.038,-0.176,-0.012,-0.01,0.026,0.067,0.038,0.122,0.067,0.123,0.04,0.09,-0.065,0.077,-0.061,0.142,-0.117,-0.134,-0.121,0.009,-0.064,-0.019,0.051,-0.023,-0.046,-0.065,-0.099,-0.131,-0.077,-0.1,-0.069,-0.019,-0.081,-0.024,-0.078,-0.04,-0.002,0.045,-0.103,-0.023,-0.053,-0.023,-0.013,-0.055,-0.155,0.008
ctx-lh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-0.073,-0.1,-0.082,0.092,0.049,-0.038,0.089,-0.065,-0.025,-0.01,-0.092,-0.015,-0.048,0.061,-0.044,-0.071,-0.037,0.038,0.011,0.045,-0.035,-0.054,-0.062,-0.121,-0.042,-0.024,-0.066,-0.122,-0.008,-0.036,-0.017,0.057,0.058,0.049,0.098,0.067,0.056,0.086,-0.006,0.019,-0.105,-0.036,-0.0,-0.04,-0.009,-0.033
ctx-lh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,0.067,0.047,-0.044,-0.056,-0.086,0.031,-0.067,-0.082,0.036,-0.006,0.04,-0.045,0.056,-0.002,-0.032,-0.006,0.034,0.127,-0.052,-0.08,-0.143,-0.05,-0.095,-0.092,-0.002,0.051,-0.079,0.066,0.033,0.026,-0.046,-0.066,-0.038,-0.01,0.066,-0.001,0.055,0.137,-0.03,-0.045,-0.092,-0.009,-0.01,0.09,0.021
ctx-lh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,0.019,-0.058,0.0,0.043,0.112,-0.005,-0.001,0.061,0.004,0.009,-0.108,-0.065,0.023,-0.118,-0.0,0.028,-0.127,0.036,0.001,-0.017,0.012,0.0,-0.1,0.074,-0.056,-0.022,0.013,0.015,0.042,-0.113,-0.063,-0.102,-0.063,-0.012,-0.001,-0.019,0.035,-0.095,-0.011,-0.062,-0.037,-0.074,0.007,0.052
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,-0.069,-0.045,-0.032,-0.022,0.018,0.062,-0.121,-0.002,0.013,-0.132,0.017,0.026,0.022,-0.05,-0.059,0.011,0.027,0.064,0.02,0.033,-0.009,-0.01,-0.032,-0.062,-0.035,0.021,0.025,0.013,-0.022,-0.069,-0.016,0.018,0.005,0.05,0.009,0.086,-0.145,-0.085,0.006,-0.004,-0.092,0.039,-0.074
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,-0.01,0.008,0.044,-0.075,-0.015,-0.038,-0.075,-0.029,-0.038,-0.1,-0.003,0.04,0.083,-0.087,-0.096,0.034,0.022,-0.085,-0.056,-0.04,-0.064,-0.078,-0.059,-0.113,-0.052,-0.105,-0.037,-0.095,-0.045,-0.023,0.112,0.032,-0.018,-0.055,-0.012,-0.085,0.033,-0.051,0.069,-0.074,0.02,-0.098
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.044,0.11,-0.037,0.097,0.094,-0.068,-0.012,-0.089,-0.153,0.049,-0.108,-0.005,-0.049,-0.055,0.061,0.019,0.034,0.043,-0.036,-0.128,0.079,-0.084,-0.113,-0.059,0.047,0.049,-0.118,-0.19,-0.138,-0.102,0.002,0.085,-0.088,-0.065,-0.133,0.026,0.049,-0.021,-0.153,-0.101,-0.067
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,0.084,0.005,0.09,0.038,0.015,0.08,-0.049,-0.044,0.11,-0.063,-0.083,-0.013,-0.058,0.008,-0.027,0.064,0.073,-0.089,-0.121,0.033,-0.171,-0.134,-0.068,-0.037,-0.063,0.059,-0.022,-0.011,-0.049,0.008,0.034,-0.085,-0.002,-0.01,0.025,0.044,0.002,-0.028,-0.106,-0.041
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194,0.012,-0.12,-0.15,0.062,0.024,0.04,0.073,-0.018,0.009,0.003,0.06,0.029,-0.15,-0.109,-0.043,-0.021,0.104,0.071,0.079,0.086,0.123,0.061,0.067,-0.037,-0.025,0.003,-0.016,0.024,0.016,-0.15,0.039,-0.0,0.03,-0.002,-0.118,-0.071,-0.018,-0.055,-0.043
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132,-0.116,0.021,-0.018,0.054,0.047,0.023,-0.022,0.008,-0.032,0.036,-0.05,-0.058,0.062,-0.035,-0.04,-0.09,-0.061,-0.079,-0.189,-0.12,-0.023,-0.054,-0.096,0.083,0.138,0.114,0.001,-0.058,-0.061,-0.08,0.055,0.138,0.095,0.082,0.059,0.076,-0.04,0.023
ctx-rh-FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.148,0.003,-0.04,-0.015,-0.092,-0.043,-0.053,0.073,0.077,-0.025,-0.022,-0.027,-0.016,0.003,0.039,-0.013,0.054,0.057,0.045,0.059,-0.008,-0.058,0.004,-0.014,-0.031,0.059,-0.003,-0.04,0.004,-0.007,0.055,0.017,-0.066,-0.073,-0.037,0.004,-0.079
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108,-0.054,-0.037,0.042,0.007,0.026,-0.036,0.006,0.099,-0.037,0.023,0.083,0.084,0.052,0.015,-0.016,0.024,0.052,0.023,0.0,-0.003,-0.059,0.146,0.081,0.069,0.028,0.051,-0.034,-0.028,-0.027,0.054,0.042,0.009,-0.034,-0.049,0.031,-0.028
ctx-rh-FDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,-0.038,-0.006,-0.103,-0.021,-0.02,-0.031,-0.057,-0.116,-0.061,0.048,-0.009,0.027,-0.088,-0.073,-0.06,-0.066,-0.084,0.034,-0.054,-0.034,0.048,0.118,0.082,-0.001,-0.037,-0.086,-0.064,0.013,0.046,0.016,0.071,0.022,0.027,-0.091,-0.018
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.024,-0.065,-0.048,-0.059,0.052,-0.057,0.032,-0.018,-0.045,-0.032,-0.011,0.083,-0.003,-0.02,0.104,0.079,0.05,-0.016,-0.032,-0.021,-0.063,-0.079,0.08,0.056,-0.02,0.081,0.055,0.001,-0.018,-0.036,-0.1,-0.004,0.001,-0.057
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,-0.066,0.012,-0.123,-0.002,-0.025,-0.014,0.07,0.073,-0.006,0.04,-0.065,-0.099,-0.036,-0.023,-0.066,-0.041,-0.097,-0.101,-0.029,-0.017,0.058,0.06,-0.058,-0.005,-0.015,-0.032,0.052,0.029,0.054,-0.045,-0.02,-0.027,-0.051
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.068,-0.037,-0.058,0.05,-0.086,-0.041,0.009,-0.029,0.016,0.046,0.061,-0.068,-0.048,0.004,0.054,0.029,0.047,0.054,-0.15,-0.124,-0.104,0.008,0.015,-0.013,0.024,-0.025,-0.005,-0.028,0.005,-0.11,-0.07,-0.049,-0.036
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,-0.046,-0.031,-0.048,0.064,0.064,0.028,0.006,0.022,0.117,0.022,0.055,0.096,0.104,0.052,0.072,0.008,-0.075,-0.111,-0.131,-0.027,0.07,0.016,0.029,-0.003,0.058,0.064,0.049,-0.06,-0.077,-0.009,-0.046
ctx-rh-FJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104,0.012,0.016,-0.05,0.023,-0.038,-0.05,-0.079,-0.035,-0.055,-0.017,-0.014,-0.069,-0.025,-0.052,-0.095,0.07,-0.04,0.075,0.121,-0.017,0.071,0.009,-0.045,-0.004,0.036,-0.053,-0.031,0.05,-0.013,-0.037
ctx-rh-FLMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,-0.018,0.009,0.075,0.021,-0.013,-0.043,0.024,-0.053,-0.019,0.06,0.025,0.067,-0.009,0.052,-0.051,-0.048,-0.065,-0.024,0.015,-0.027,-0.01,0.027,0.061,0.065,-0.021,-0.008,-0.078,0.018,0.045
ctx-rh-HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.023,-0.126,-0.065,-0.064,-0.041,-0.061,-0.067,-0.061,-0.045,-0.058,0.012,-0.015,-0.004,0.031,0.09,0.055,0.002,-0.014,-0.053,0.041,-0.019,-0.034,0.018,-0.022,0.011,0.004,-0.019,0.128
ctx-rh-HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,0.039,-0.019,-0.038,0.021,-0.054,-0.023,-0.04,-0.006,-0.094,-0.096,-0.07,-0.061,-0.058,-0.008,0.031,0.032,-0.015,0.081,0.014,0.001,-0.062,-0.022,-0.019,0.054,-0.015,-0.025,-0.033
ctx-rh-HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,-0.015,-0.009,0.036,0.119,0.091,0.037,0.123,0.1,0.03,0.026,0.072,-0.011,-0.021,-0.018,0.047,0.07,0.006,0.042,0.081,-0.118,0.049,0.008,0.06,-0.068,0.019,-0.054
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,-0.014,-0.037,-0.081,-0.049,-0.037,-0.115,-0.153,-0.042,-0.048,-0.075,0.201,0.091,0.109,0.046,0.026,-0.011,-0.051,-0.006,0.054,0.06,0.094,0.027,0.003,-0.016,0.038
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115,-0.063,-0.121,-0.127,-0.057,-0.096,-0.208,-0.065,-0.092,-0.067,0.122,-0.036,0.018,-0.027,0.006,0.02,-0.001,0.03,-0.009,0.012,0.034,0.004,-0.008,-0.004,0.014
ctx-rh-LA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.129,-0.121,-0.025,-0.064,-0.181,0.073,-0.025,-0.067,0.108,0.02,0.031,0.089,0.004,-0.01,-0.037,0.086,0.048,-0.048,-0.042,-0.058,-0.026,-0.018,-0.032
ctx-rh-LA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-0.05,-0.07,0.045,-0.118,0.059,-0.007,-0.074,0.105,0.034,0.052,0.057,-0.003,0.005,-0.057,0.002,0.078,0.037,-0.085,0.002,0.04,0.037,0.02
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.043,0.129,0.097,0.045,-0.083,-0.106,-0.035,-0.037,0.004,0.044,-0.005,-0.066,0.097,0.071,-0.004,-0.027,-0.152,-0.07,0.054,0.045,-0.013
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,0.154,0.04,0.145,0.005,-0.0,-0.103,-0.112,-0.087,0.038,0.039,-0.026,0.099,0.104,-0.081,-0.043,-0.152,-0.08,-0.036,0.062,-0.067
ctx-rh-LC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007,-0.027,-0.032,-0.137,-0.187,0.093,0.054,0.009,0.126,0.035,0.041,0.042,0.055,-0.013,0.06,-0.067,0.02,0.092,0.011,-0.064
ctx-rh-LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,-0.066,-0.011,-0.011,-0.083,-0.074,-0.03,-0.029,0.025,-0.072,0.127,-0.032,-0.17,-0.074,-0.017,-0.01,-0.06,-0.022,-0.034
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.002,-0.045,-0.094,-0.072,-0.075,-0.019,0.017,-0.092,0.154,0.018,-0.138,-0.127,-0.14,-0.104,-0.08,-0.009,-0.115
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.127,-0.074,-0.056,-0.115,-0.05,-0.019,-0.005,0.085,-0.059,-0.126,-0.117,-0.003,-0.057,-0.064,-0.04,-0.081
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,-0.006,0.056,0.006,0.013,-0.053,-0.085,0.02,-0.001,-0.16,-0.05,-0.065,-0.072,-0.062,-0.032,-0.126
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.077,0.05,0.014,-0.05,-0.063,0.008,0.043,-0.071,-0.044,-0.02,-0.076,-0.008,-0.016,-0.084
ctx-rh-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262,-0.187,-0.08,0.065,0.177,-0.063,-0.086,-0.121,0.053,0.1,0.027,-0.069,-0.088,-0.059
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.211,-0.102,-0.013,0.077,-0.02,-0.056,-0.105,0.03,0.081,-0.028,-0.145,-0.076,-0.091
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103,-0.002,0.082,-0.023,-0.077,-0.12,0.042,0.025,-0.051,-0.101,-0.017,-0.038
ctx-rh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023,0.058,-0.002,-0.039,-0.087,-0.035,0.067,-0.017,-0.021,-0.027,-0.034
ctx-rh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.008,-0.009,0.004,0.061,0.005,0.039,0.111,-0.014,-0.02
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,0.068,-0.0,0.0,0.074,0.104,0.038,-0.012,-0.006
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.006,0.008,-0.078,0.063,0.093,0.046,-0.058
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,-0.091,0.094,-0.014,0.003,0.082,0.003
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007,0.067,-0.023,-0.126,-0.121,-0.038
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.059,0.003,-0.052,0.075
ctx-rh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,-0.031,0.034,0.035
ctx-rh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.004,0.045
ctx-rh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,-0.06
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
