,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,0.085,-0.091,0.012,0.071,-0.145,-0.093,-0.155,0.105,0.154,0.081,0.118,0.016,-0.112,0.067,0.19,0.135,0.119,0.191,0.149,0.349,0.207,0.134,0.032,0.022,0.147,0.071,0.02,0.045,0.073,0.136,0.011
ctx-rh-FDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,-0.052,-0.009,-0.097,-0.05,-0.075,-0.146,-0.077,-0.16,-0.147,-0.123,-0.023,-0.051,-0.001,0.074,-0.037,-0.026,-0.101,-0.139,0.023,0.014,-0.11,-0.162,-0.087,0.026,-0.146,-0.139,-0.121,-0.102,-0.06,-0.05
ctx-rh-FDm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.09,0.137,-0.074,-0.07,-0.046,0.026,-0.067,-0.095,-0.064,-0.003,-0.042,0.023,0.074,0.091,0.061,-0.006,-0.004,0.144,0.063,-0.077,-0.12,-0.008,0.067,0.0,-0.024,0.071,0.002,-0.002,0.009
ctx-rh-FDp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.137,0.044,-0.003,-0.104,0.104,-0.098,-0.072,-0.14,0.1,0.053,0.111,0.117,0.078,0.044,-0.022,-0.021,0.167,0.112,-0.078,-0.038,0.13,0.074,-0.021,-0.103,0.057,0.085,0.052,0.057
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,-0.053,-0.077,-0.065,0.016,0.021,-0.024,0.032,0.144,0.038,0.166,0.146,0.142,0.103,0.104,0.063,0.121,0.123,0.038,0.011,0.239,0.129,-0.016,-0.046,0.038,0.015,0.063,-0.033
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,-0.097,-0.092,0.069,0.001,0.026,0.014,0.102,0.063,0.133,0.186,0.164,0.135,0.109,0.146,0.216,0.18,0.056,0.03,0.087,0.179,0.067,0.085,0.086,0.141,0.111,0.002
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,-0.09,-0.008,-0.101,-0.011,-0.057,0.039,0.004,0.065,0.025,0.035,0.032,-0.117,-0.094,-0.076,-0.05,-0.118,-0.033,0.0,-0.06,-0.024,0.012,-0.114,-0.074,-0.052,-0.009
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-0.097,-0.077,-0.098,-0.071,-0.022,-0.047,0.017,-0.011,0.045,0.039,-0.168,-0.172,-0.094,-0.055,-0.12,-0.132,-0.049,-0.073,-0.073,-0.098,-0.167,-0.115,-0.149,0.016
ctx-rh-FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,0.016,0.044,-0.059,-0.081,-0.121,0.032,0.004,-0.037,0.056,-0.095,-0.07,-0.106,-0.157,-0.106,-0.015,-0.057,-0.065,0.039,0.011,-0.159,-0.087,-0.019,0.144
ctx-rh-H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075,-0.15,-0.011,-0.039,0.026,-0.09,-0.09,-0.031,-0.016,-0.11,-0.073,-0.191,-0.139,-0.029,-0.084,-0.077,-0.139,-0.142,-0.029,-0.056,-0.209,-0.205,-0.086
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-0.038,-0.203,-0.092,-0.11,-0.048,-0.008,-0.022,0.114,0.144,0.089,-0.024,0.023,-0.012,-0.079,0.016,0.091,0.054,-0.007,0.005,0.021,-0.006
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075,-0.184,-0.052,-0.144,-0.108,-0.072,-0.062,0.089,0.125,-0.143,-0.115,0.014,0.001,-0.103,-0.033,0.029,-0.006,-0.007,-0.079,-0.048,-0.062
ctx-rh-LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128,-0.08,-0.024,0.102,0.026,-0.002,0.054,0.061,0.162,0.074,0.038,-0.083,-0.024,0.143,0.041,-0.031,-0.0,-0.034,0.04,-0.037
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.028,-0.009,-0.023,-0.053,-0.138,-0.131,-0.058,-0.076,-0.066,-0.242,0.143,0.055,-0.123,-0.118,0.099,-0.008,-0.096,-0.04
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153,0.054,0.007,0.002,-0.026,-0.04,-0.017,-0.058,-0.033,-0.131,0.077,0.049,-0.035,-0.048,0.014,0.044,-0.08,-0.046
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,0.005,-0.04,-0.127,-0.111,-0.104,-0.083,-0.038,-0.188,0.1,-0.0,-0.132,-0.039,-0.008,-0.084,-0.119,-0.106
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.202,-0.189,-0.137,-0.109,0.029,0.029,-0.208,0.07,0.01,-0.161,-0.074,-0.045,-0.053,0.019,-0.097
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.0,0.05,-0.033,0.033,0.073,-0.078,0.059,0.083,-0.078,-0.048,0.044,-0.034,0.082,-0.066
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.105,0.035,0.019,0.073,-0.048,0.063,0.15,-0.007,-0.017,0.088,0.017,0.142,0.002
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-0.098,-0.014,0.101,-0.017,-0.08,-0.124,-0.06,0.134,-0.018,-0.198,-0.2,-0.041
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082,-0.085,0.105,0.03,-0.079,-0.069,-0.037,0.086,-0.027,-0.076,-0.15,0.015
ctx-rh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.092,-0.171,0.03,-0.055,-0.145,0.024,-0.002,-0.124,-0.2,-0.093
ctx-rh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.193,0.009,0.103,-0.116,-0.08,0.013,-0.102,-0.097,-0.125
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-0.011,0.098,-0.043,0.011,0.082,-0.064,-0.04,-0.012
ctx-rh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-0.135,-0.026,0.003,-0.053,-0.1,-0.158,0.026
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.168,-0.145,0.043,-0.056,-0.145,-0.032
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.192,-0.041,-0.048,-0.107,-0.004,-0.09
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.253,-0.155,-0.212,-0.09
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.005,-0.0,0.032
ctx-rh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,-0.169,-0.136
ctx-rh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.204,-0.065
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
