,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.043,-0.018,-0.031,-0.022,0.042,0.034,-0.01,-0.031,-0.015,-0.014,0.014,0.038,-0.019,-0.0,0.004,-0.063,-0.061,0.003,-0.015,0.041,0.032,0.012,-0.04,0.004,0.0,-0.019,-0.049,-0.067,-0.1,-0.049,-0.086
ctx-rh-FDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,0.016,-0.073,0.062,-0.042,-0.028,-0.002,-0.059,0.034,-0.011,-0.05,-0.103,-0.146,-0.145,0.069,0.003,-0.005,-0.038,-0.015,0.022,-0.003,0.063,-0.054,0.004,0.034,0.005,-0.055,0.008,0.08,0.043,-0.096
ctx-rh-FDm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.037,-0.017,0.01,0.052,-0.004,-0.055,-0.058,-0.049,-0.068,0.022,0.035,-0.021,0.026,-0.06,-0.062,-0.003,0.059,0.034,0.032,-0.047,-0.032,0.058,0.027,0.028,-0.024,-0.048,-0.055,-0.033,-0.083
ctx-rh-FDp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.041,-0.002,0.004,-0.019,-0.061,0.054,-0.025,-0.057,0.01,-0.028,-0.034,0.024,-0.058,-0.044,-0.044,-0.043,-0.036,0.008,0.013,-0.053,-0.001,-0.011,-0.02,-0.051,-0.076,-0.061,-0.021,-0.102
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-0.081,-0.07,-0.031,-0.053,0.059,-0.051,-0.07,-0.057,-0.098,-0.09,0.055,-0.027,-0.013,-0.07,-0.093,-0.054,-0.012,0.0,-0.081,-0.046,0.001,-0.016,-0.048,-0.089,-0.044,-0.009,-0.117
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.002,-0.026,-0.03,-0.019,-0.024,-0.036,0.052,0.073,0.014,-0.008,-0.082,-0.072,-0.0,0.039,-0.009,0.015,-0.054,-0.018,0.036,-0.026,0.049,-0.02,-0.032,-0.043,-0.012,-0.058
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.022,0.074,0.053,0.037,-0.014,-0.016,-0.0,-0.021,0.002,-0.015,0.003,-0.051,-0.044,-0.04,-0.005,0.035,-0.005,-0.009,-0.038,0.062,0.011,0.033,0.023,0.067,0.015
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.039,0.066,0.027,-0.034,-0.009,0.017,-0.025,0.001,-0.007,-0.027,-0.026,-0.022,-0.0,0.031,0.071,0.016,0.043,-0.026,0.048,-0.001,0.013,0.019,-0.018,-0.039
ctx-rh-FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,-0.012,-0.019,-0.012,0.021,0.025,0.049,0.068,0.031,0.027,-0.072,-0.081,-0.033,0.015,-0.023,-0.048,0.003,0.013,-0.003,-0.005,-0.054,0.054,0.052,-0.009
ctx-rh-H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-0.019,-0.102,-0.043,-0.038,-0.04,-0.031,-0.038,-0.028,-0.015,0.019,-0.035,-0.022,-0.008,-0.038,-0.061,-0.042,-0.044,-0.046,-0.083,0.054,-0.009,-0.013
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,0.014,0.029,0.066,0.034,0.002,-0.054,-0.096,0.088,0.146,0.099,0.096,-0.069,0.016,0.043,0.056,0.04,0.047,-0.041,-0.023,-0.039,0.055
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.03,0.008,-0.039,-0.062,-0.111,-0.108,-0.057,0.017,-0.009,0.024,-0.089,-0.037,-0.011,-0.033,-0.071,-0.061,-0.1,-0.061,-0.075,0.019
ctx-rh-LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-0.126,-0.063,0.117,0.003,-0.001,0.086,0.108,0.111,0.084,0.017,0.008,-0.018,0.092,-0.005,-0.041,-0.078,-0.038,-0.04,-0.101
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127,-0.072,0.094,0.04,0.067,-0.038,-0.019,0.04,0.017,0.046,-0.081,0.044,0.06,-0.017,-0.061,-0.055,0.053,0.033,-0.085
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,0.106,0.071,0.074,-0.042,0.023,0.014,-0.051,0.066,-0.012,0.057,0.072,0.049,-0.058,0.086,0.092,0.071,-0.018
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.005,0.029,-0.043,-0.027,0.0,0.032,0.037,-0.092,0.014,0.038,-0.035,-0.053,-0.07,0.023,-0.043,-0.075
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.004,0.035,-0.023,0.005,0.105,0.04,-0.077,0.091,-0.087,-0.062,-0.011,-0.088,-0.097,-0.164,-0.028
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029,0.003,-0.02,-0.002,0.041,-0.018,-0.088,0.04,-0.052,-0.068,-0.056,-0.095,-0.097,-0.127,-0.029
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.019,0.042,0.089,-0.028,-0.087,0.034,-0.026,-0.072,-0.047,-0.088,-0.069,-0.095,0.024
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,0.056,0.114,0.038,-0.128,-0.02,0.038,-0.123,-0.064,-0.168,-0.02,-0.083,-0.03
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.059,0.075,-0.078,0.022,-0.03,-0.088,-0.042,-0.089,0.024,-0.054,-0.023
ctx-rh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.063,-0.066,0.012,-0.041,-0.075,0.009,-0.11,-0.09,-0.135,-0.057
ctx-rh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,-0.011,-0.023,0.048,-0.003,0.048,-0.099,-0.105,-0.085,-0.03
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,0.056,0.045,-0.034,0.01,-0.05,-0.055,-0.076,-0.017
ctx-rh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-0.086,-0.13,-0.043,-0.138,-0.059,-0.117,0.012
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,-0.036,-0.049,-0.04,0.003,0.003,-0.066
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,0.003,-0.097,-0.097,-0.152,-0.043
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116,-0.066,-0.043,-0.068,0.034
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153,-0.029,-0.055,-0.018
ctx-rh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,-0.066,0.003
ctx-rh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,-0.021
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
