,ctx-lh-F2,ctx-lh-F3,ctx-lh-F4,ctx-lh-F5,ctx-lh-F6,ctx-lh-F7,ctx-lh-F8,ctx-lh-F9,ctx-lh-F10,ctx-lh-F10x,ctx-lh-F11,ctx-lh-F12,ctx-lh-F13,ctx-lh-F14,ctx-lh-F15,ctx-lh-F16,ctx-lh-F17,ctx-lh-F18,ctx-lh-F19,ctx-lh-F20,ctx-lh-F21,ctx-lh-F22,ctx-lh-F23,ctx-lh-F24,ctx-lh-F25,ctx-lh-F26,ctx-lh-F27,ctx-lh-F28,ctx-lh-F29,ctx-lh-F30,ctx-lh-F31,ctx-lh-F32,ctx-lh-F33,ctx-lh-F34,ctx-lh-F35,ctx-lh-F36,ctx-lh-F37,ctx-lh-F38,ctx-lh-F39,ctx-lh-F40,ctx-lh-F41,ctx-lh-F42,ctx-lh-F43,ctx-lh-F44,ctx-lh-F45,ctx-lh-F2b,ctx-rh-F2,ctx-rh-F3,ctx-rh-F4,ctx-rh-F5,ctx-rh-F6,ctx-rh-F7,ctx-rh-F8,ctx-rh-F9,ctx-rh-F10,ctx-rh-F10x,ctx-rh-F11,ctx-rh-F12,ctx-rh-F13,ctx-rh-F14,ctx-rh-F15,ctx-rh-F16,ctx-rh-F17,ctx-rh-F18,ctx-rh-F19,ctx-rh-F20,ctx-rh-F21,ctx-rh-F22,ctx-rh-F23,ctx-rh-F24,ctx-rh-F25,ctx-rh-F26,ctx-rh-F27,ctx-rh-F28,ctx-rh-F29,ctx-rh-F30,ctx-rh-F31,ctx-rh-F32,ctx-rh-F33,ctx-rh-F34,ctx-rh-F35,ctx-rh-F36,ctx-rh-F37,ctx-rh-F38,ctx-rh-F39,ctx-rh-F40,ctx-rh-F41,ctx-rh-F42,ctx-rh-F43,ctx-rh-F44,ctx-rh-F45,ctx-rh-F2b
ctx-lh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.036,-0.0,0.15,0.129,-0.046,-0.018,-0.038,-0.052,0.01,0.027,-0.093,0.03,-0.116,-0.026,0.048,-0.141,0.013,0.075,-0.11,0.008,0.023,0.072,0.045,0.034,-0.085,0.115,-0.026,-0.025,0.009,-0.048,-0.032,-0.027,-0.073,0.069,0.04,-0.048,0.03,-0.055,-0.018,-0.019,-0.022,0.034,0.069,-0.013,-0.075,-0.055,-0.043,0.068,0.008,0.021,-0.01,-0.017,-0.064,-0.06,-0.051,-0.026,0.068
ctx-lh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149,-0.135,0.071,0.104,-0.074,0.041,-0.067,0.057,-0.013,0.028,-0.106,-0.013,-0.022,0.005,0.023,-0.065,-0.051,-0.019,0.014,-0.096,0.015,0.048,-0.002,-0.078,0.111,0.121,0.12,0.031,-0.053,-0.124,-0.082,0.013,-0.041,0.065,-0.117,-0.106,-0.01,-0.074,0.048,-0.002,-0.124,0.074,0.052,0.089,0.145,0.107,0.161,-0.106,-0.049,-0.026,-0.012,0.091,-0.111,0.136,-0.016,0.079,0.032
ctx-lh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.11,0.074,0.048,-0.078,-0.144,-0.026,-0.056,0.15,-0.056,0.185,-0.139,-0.057,-0.056,-0.054,0.022,0.023,-0.118,-0.036,-0.022,0.003,-0.014,-0.067,0.049,0.013,-0.032,-0.123,0.004,-0.156,0.051,-0.046,-0.127,-0.041,0.003,0.123,0.025,-0.011,-0.013,-0.086,0.067,-0.079,-0.167,-0.044,-0.048,0.111,0.056,0.068,0.01,-0.05,0.17,-0.061,-0.118,-0.06,-0.137,0.111,-0.022
ctx-lh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078,0.093,-0.163,0.032,-0.0,-0.029,-0.047,-0.037,-0.134,0.034,0.064,-0.038,-0.087,-0.054,-0.115,0.05,0.07,-0.076,-0.051,-0.022,-0.015,-0.119,-0.066,0.034,0.147,-0.004,-0.108,-0.068,-0.114,-0.043,0.009,0.116,-0.061,-0.064,0.003,-0.034,0.089,0.09,-0.149,-0.019,0.085,0.092,0.026,-0.061,0.057,-0.06,-0.024,0.097,-0.097,0.066,0.027,0.008,-0.023,-0.015,-0.047
ctx-lh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.09,0.046,-0.022,0.057,0.084,0.003,0.004,0.053,0.011,-0.006,-0.008,-0.013,0.015,-0.009,-0.013,-0.049,0.034,-0.064,-0.015,-0.037,0.116,-0.026,-0.051,-0.047,0.034,-0.081,-0.079,0.06,-0.107,-0.068,-0.084,0.042,-0.055,0.017,-0.022,-0.044,-0.028,-0.084,-0.057,0.064,0.121,-0.016,0.1,-0.135,-0.084,-0.001,0.117,0.022,-0.082,0.078,-0.032,0.058,0.129
ctx-lh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,0.147,0.206,0.125,0.163,0.077,0.02,-0.112,-0.068,-0.099,-0.023,-0.08,-0.117,-0.071,0.167,-0.162,-0.109,-0.184,-0.159,-0.064,0.011,-0.097,-0.159,-0.102,0.033,0.016,-0.087,0.021,-0.159,-0.017,-0.013,-0.126,-0.158,0.098,-0.049,-0.042,-0.146,-0.052,-0.076,0.064,0.074,0.092,0.101,-0.162,0.101,-0.065,-0.16,0.166,0.152,0.062,0.12,-0.041,-0.057
ctx-lh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.039,-0.093,-0.029,0.071,-0.042,-0.093,0.052,0.03,-0.097,0.07,0.004,-0.019,-0.056,-0.044,-0.019,0.082,-0.056,0.006,-0.015,0.064,0.058,0.025,-0.096,-0.059,0.022,-0.019,0.026,0.033,0.045,0.005,0.071,-0.094,-0.051,-0.024,0.066,-0.108,-0.014,-0.026,-0.15,-0.009,0.012,-0.028,0.013,-0.057,0.072,-0.065,-0.025,-0.107,-0.083,-0.058,-0.043
ctx-lh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,0.058,0.038,0.064,0.016,0.067,-0.05,0.021,-0.082,0.013,0.065,0.091,-0.062,0.093,0.143,0.018,0.02,0.059,-0.109,0.056,0.022,-0.14,0.118,-0.012,0.03,-0.172,-0.024,0.057,-0.119,-0.013,0.102,-0.043,0.038,-0.076,0.004,-0.034,0.005,0.013,-0.097,-0.079,-0.084,0.032,-0.189,-0.03,0.084,-0.083,-0.133,-0.082,-0.123,-0.099,0.005
ctx-lh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,-0.049,0.022,-0.051,0.033,-0.027,0.028,-0.048,0.011,0.054,0.101,-0.015,0.081,0.102,0.055,0.041,-0.028,-0.087,0.096,0.018,0.055,-0.004,-0.072,-0.138,-0.138,0.086,0.047,-0.063,-0.049,0.053,-0.036,0.073,0.132,-0.094,0.057,0.045,0.088,-0.014,-0.097,-0.13,-0.032,-0.149,-0.006,0.042,-0.007,-0.127,-0.063,-0.075,-0.079,0.052
ctx-lh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.114,-0.019,0.101,-0.121,-0.151,0.058,-0.128,-0.079,0.104,-0.065,-0.021,-0.098,0.007,-0.059,-0.019,-0.078,0.069,0.08,-0.11,0.009,-0.101,0.01,-0.124,-0.12,0.095,-0.017,-0.009,-0.005,-0.063,0.043,-0.045,-0.02,-0.001,0.018,0.027,-0.088,-0.009,-0.003,0.029,-0.124,0.035,0.029,-0.045,-0.135,-0.04,-0.133,0.005,-0.051
ctx-lh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,-0.044,0.083,-0.1,-0.008,-0.037,-0.076,-0.029,0.064,0.016,0.049,0.049,0.068,0.001,0.002,-0.071,0.036,-0.061,-0.021,-0.033,-0.046,-0.069,-0.093,-0.059,0.046,-0.006,-0.03,0.038,-0.009,-0.092,-0.01,0.001,-0.004,-0.054,0.02,0.0,-0.069,-0.08,-0.024,-0.03,0.004,0.055,0.048,-0.012,-0.02,-0.071,-0.025,-0.016
ctx-lh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,0.057,-0.049,-0.005,0.035,-0.044,-0.067,-0.038,-0.017,-0.092,0.017,-0.013,-0.036,0.024,0.106,0.087,0.015,-0.082,0.011,-0.1,-0.021,0.06,-0.064,-0.002,-0.053,0.005,-0.077,0.015,-0.029,0.008,-0.024,0.068,-0.054,0.131,0.1,-0.053,0.105,-0.094,-0.062,0.051,0.014,0.033,-0.093,0.089,-0.015,-0.056,0.116
ctx-lh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023,-0.043,0.012,0.021,-0.031,-0.007,0.089,0.007,0.112,0.047,0.061,-0.029,-0.057,-0.222,0.106,0.059,0.059,-0.001,0.082,-0.025,-0.179,0.01,0.079,-0.183,-0.071,0.042,-0.109,0.121,0.034,-0.04,0.099,0.119,0.142,-0.114,-0.105,-0.101,-0.008,-0.028,0.084,0.15,0.006,-0.14,-0.038,-0.097,-0.147,0.012
ctx-rh-F2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153,0.079,-0.016,0.031,-0.048,-0.086,0.024,0.0,0.035,0.088,0.018,-0.054,-0.078,0.043,-0.045,0.042,-0.014,0.039,-0.009,0.009,0.056,0.115,-0.036,-0.067,0.0,0.014,0.053,-0.004,-0.056,0.012,0.005,0.089,-0.09,0.017,0.016,-0.068,-0.074,-0.069,-0.024,0.065,0.004,0.033,-0.04,-0.02,-0.036
ctx-rh-F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.06,-0.009,0.023,-0.021,-0.057,-0.07,0.011,-0.041,-0.031,0.09,-0.064,0.002,0.024,-0.015,0.009,0.016,-0.015,0.004,0.091,0.009,0.082,0.046,-0.025,-0.03,-0.011,0.08,0.021,0.087,0.006,0.023,-0.205,-0.025,-0.097,0.056,0.023,-0.056,-0.106,0.036,0.068,-0.132,-0.024,-0.036,-0.054
ctx-rh-F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,0.02,-0.002,0.006,-0.002,-0.116,0.001,-0.064,-0.064,0.093,-0.078,0.021,-0.07,-0.08,0.005,0.013,-0.049,-0.049,-0.047,0.052,0.077,-0.003,-0.102,-0.014,0.009,0.052,-0.007,0.027,-0.01,0.02,-0.122,0.035,0.005,-0.037,0.072,-0.098,-0.07,0.066,0.095,-0.069,0.019,-0.018,0.001
ctx-rh-F5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-0.016,0.075,-0.027,-0.027,-0.004,-0.01,0.061,-0.003,-0.013,0.099,0.05,0.012,-0.047,-0.056,0.009,-0.035,0.047,0.101,-0.075,-0.146,0.031,-0.046,0.035,0.018,-0.092,-0.014,0.131,-0.003,0.014,0.034,-0.034,0.019,0.02,0.006,-0.027,-0.05,-0.01,-0.038,-0.016,-0.012,0.06
ctx-rh-F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107,0.007,0.014,-0.122,0.017,-0.065,-0.064,-0.018,-0.018,-0.025,-0.042,0.036,-0.039,-0.117,-0.027,-0.026,0.025,0.13,0.159,0.025,-0.073,-0.024,0.109,0.151,0.02,0.147,0.05,-0.02,-0.122,0.049,-0.035,-0.038,0.072,-0.032,-0.098,0.033,0.075,-0.065,-0.011,-0.005,-0.119
ctx-rh-F7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.036,-0.06,0.008,0.0,-0.139,-0.028,-0.041,-0.028,-0.025,-0.025,-0.133,-0.059,-0.019,0.01,-0.031,0.098,0.141,0.054,-0.164,-0.026,0.046,0.045,0.039,0.053,0.063,-0.003,-0.033,0.023,0.07,-0.053,0.103,-0.061,-0.086,0.022,0.043,-0.048,0.027,0.027,-0.123
ctx-rh-F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.001,-0.063,-0.083,0.043,0.181,0.041,0.078,0.066,0.078,0.053,0.039,-0.013,0.007,-0.011,0.057,-0.099,-0.1,0.009,0.004,0.08,-0.02,-0.025,0.02,0.063,-0.013,0.114,-0.08,-0.039,-0.003,-0.06,0.012,0.07,0.022,0.106,0.111,0.088,-0.034,0.036
ctx-rh-F9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.069,0.029,-0.003,0.054,-0.082,0.066,0.016,-0.077,0.111,0.033,0.038,-0.158,-0.024,0.011,-0.048,0.026,0.097,-0.026,0.013,0.071,0.048,0.019,0.079,-0.022,-0.133,-0.057,-0.148,0.077,-0.158,0.028,-0.006,-0.135,-0.029,-0.133,-0.087,-0.1,-0.057
ctx-rh-F10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-0.103,-0.141,0.079,-0.002,0.034,0.017,0.002,-0.075,0.017,-0.116,-0.056,-0.062,0.136,0.047,-0.068,-0.037,0.046,0.058,0.066,-0.054,0.12,0.12,0.001,-0.071,-0.003,0.065,-0.051,0.0,-0.004,-0.113,0.127,0.102,-0.014,0.09,-0.108,0.007
ctx-rh-F10x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,-0.05,0.02,-0.066,-0.002,-0.002,-0.049,-0.022,-0.018,-0.094,0.015,0.022,0.067,0.104,-0.041,-0.056,-0.032,-0.029,0.061,-0.037,0.073,0.008,-0.016,-0.051,0.009,0.089,-0.082,0.024,-0.071,-0.131,0.151,0.069,-0.086,0.053,-0.072,-0.039
ctx-rh-F11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,0.069,-0.057,-0.052,-0.01,-0.044,-0.027,0.045,-0.032,0.009,-0.053,-0.032,0.019,0.011,-0.112,0.004,0.004,-0.033,0.027,0.039,-0.024,-0.008,-0.004,0.083,0.066,-0.048,0.043,-0.118,0.011,0.016,0.071,0.017,0.075,0.02,0.024
ctx-rh-F12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.099,0.098,-0.017,-0.019,-0.037,0.013,-0.211,-0.069,-0.078,0.096,0.041,-0.038,-0.03,-0.014,0.084,-0.039,-0.182,-0.008,0.08,-0.131,-0.078,-0.005,0.049,-0.065,0.038,-0.031,-0.097,0.049,0.118,-0.009,0.035,-0.037,0.017
ctx-rh-F13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,0.076,-0.001,-0.019,0.036,-0.111,0.028,-0.101,0.033,0.079,0.025,-0.065,0.003,-0.157,-0.031,0.078,0.054,-0.044,-0.053,-0.025,0.008,-0.037,-0.132,-0.054,-0.045,-0.053,0.014,0.039,-0.031,-0.077,-0.037,-0.106,0.042
ctx-rh-F14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.071,0.021,-0.076,-0.108,-0.01,-0.117,-0.15,0.087,-0.05,-0.04,-0.031,-0.13,0.066,-0.006,0.006,0.022,0.045,-0.1,-0.056,0.027,0.019,-0.056,-0.034,0.025,-0.072,-0.102,-0.134,-0.07,-0.074,-0.002,-0.065
ctx-rh-F15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029,0.014,0.043,0.028,-0.004,0.026,0.022,0.018,0.059,-0.0,0.004,0.045,0.026,-0.004,-0.018,-0.048,-0.076,-0.007,0.08,0.103,0.063,0.048,0.056,-0.034,0.005,0.073,0.139,0.136,0.05,0.032,0.042
ctx-rh-F16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.047,0.004,0.108,-0.013,-0.088,0.005,0.024,0.06,-0.038,0.005,-0.005,-0.047,0.105,0.007,-0.038,0.032,-0.015,0.108,-0.002,0.054,0.002,-0.049,-0.035,-0.003,0.034,0.041,-0.053,0.038,-0.054
ctx-rh-F17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,0.032,0.052,0.034,-0.031,0.045,-0.017,0.078,-0.117,0.028,0.061,-0.066,0.037,0.051,0.116,-0.057,-0.027,0.02,0.009,-0.048,0.094,0.0,0.026,-0.103,0.037,-0.063,-0.038,0.025,-0.047
ctx-rh-F18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132,0.016,-0.062,-0.06,0.116,-0.044,-0.068,-0.067,-0.12,0.004,-0.021,-0.009,0.022,-0.014,-0.02,-0.012,0.046,0.005,-0.1,-0.05,-0.047,-0.113,0.121,0.019,0.033,-0.025,0.016,0.05
ctx-rh-F19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,-0.129,0.068,0.157,-0.024,0.046,0.058,-0.012,0.099,0.065,0.035,0.072,0.116,-0.063,-0.142,-0.031,-0.052,0.06,-0.025,0.01,-0.099,0.004,0.004,-0.079,0.008,-0.029,0.026
ctx-rh-F20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056,-0.035,0.048,0.055,0.049,0.006,-0.056,0.074,0.02,0.02,0.145,0.053,-0.027,-0.045,-0.01,-0.025,0.0,-0.025,0.067,0.001,-0.006,-0.052,-0.002,-0.043,-0.016,-0.095
ctx-rh-F21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,-0.018,-0.037,0.063,0.045,-0.067,0.026,0.011,0.019,-0.021,-0.038,-0.12,-0.1,-0.032,-0.071,0.014,0.031,0.017,0.047,-0.14,-0.106,-0.058,-0.084,0.108,-0.124
ctx-rh-F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.07,0.072,-0.135,0.059,0.017,0.037,0.004,0.045,0.055,0.002,-0.178,-0.016,0.018,0.019,0.032,-0.04,-0.097,0.025,0.121,-0.094,-0.016,-0.082,-0.103
ctx-rh-F23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,0.041,0.15,0.001,-0.028,-0.104,0.063,-0.05,-0.043,-0.029,0.063,0.028,-0.04,0.133,-0.024,-0.02,0.002,0.024,0.059,0.093,0.024,-0.064,0.0
ctx-rh-F24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.068,-0.057,0.002,-0.033,0.072,-0.025,-0.02,-0.081,-0.035,-0.149,-0.045,-0.02,-0.056,-0.018,0.112,-0.14,-0.105,0.026,-0.012,0.005,-0.033
ctx-rh-F25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.045,-0.001,0.022,0.07,-0.066,0.035,-0.123,-0.066,-0.028,0.13,-0.037,0.108,0.034,-0.042,-0.019,-0.038,0.073,-0.004,0.157,-0.148
ctx-rh-F26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.063,-0.018,-0.052,0.048,0.081,0.007,-0.052,0.017,0.128,0.014,0.09,-0.005,-0.09,0.144,0.137,0.038,0.11,-0.016,-0.044
ctx-rh-F27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.073,-0.002,0.01,0.063,-0.061,-0.076,-0.118,-0.042,-0.011,0.04,0.097,-0.058,0.004,0.021,-0.04,0.07,0.017,-0.011
ctx-rh-F28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,0.048,-0.095,-0.069,-0.044,0.03,0.072,-0.014,0.087,0.079,-0.014,-0.047,0.012,0.137,0.064,-0.023,-0.025,-0.048
ctx-rh-F29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.051,-0.072,-0.054,0.017,-0.019,-0.077,0.013,0.07,0.007,0.059,-0.033,0.092,-0.032,0.035,-0.014,-0.131
ctx-rh-F30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.03,-0.07,-0.048,0.017,0.062,-0.079,0.073,0.07,-0.098,-0.027,-0.04,-0.009,0.036,0.055,-0.114
ctx-rh-F31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-0.049,0.035,0.09,-0.081,-0.017,0.024,-0.044,-0.075,-0.01,0.035,0.012,0.02,-0.05,-0.002
ctx-rh-F32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.094,0.051,-0.071,0.142,0.031,-0.018,-0.057,0.041,0.082,0.046,0.02,-0.012,-0.005
ctx-rh-F33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-0.014,-0.086,-0.02,-0.102,-0.088,-0.018,-0.034,-0.013,-0.113,-0.078,-0.099,-0.06
ctx-rh-F34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,-0.127,-0.011,-0.038,-0.032,-0.105,-0.108,-0.099,-0.087,-0.119,-0.003,0.013
ctx-rh-F35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,-0.052,-0.131,0.079,-0.013,-0.089,-0.197,-0.014,-0.031,-0.024,-0.046
ctx-rh-F36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,-0.02,0.046,0.04,-0.119,-0.191,-0.045,-0.19,0.016,-0.048
ctx-rh-F37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.033,-0.082,0.062,0.049,0.03,0.093,0.028,-0.091
ctx-rh-F38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.077,-0.143,-0.117,-0.04,-0.077,0.084,-0.005
ctx-rh-F39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,0.034,0.095,0.008,0.09,0.02,0.018
ctx-rh-F40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.033,-0.023,0.031,-0.054,0.018
ctx-rh-F41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086,-0.115,-0.033,-0.132,-0.035
ctx-rh-F42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127,0.029,-0.077,-0.045
ctx-rh-F43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113,0.044,-0.044
ctx-rh-F44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.072
ctx-rh-F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071
ctx-rh-F2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
