,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.081,0.107,0.117,0.146,0.016,0.112,-0.038,0.047,0.001,-0.04,0.053,0.051,0.049,0.01,0.128,0.017,0.024,-0.011,0.04,-0.013,0.048,0.008,0.036,-0.005,0.06,0.048,-0.007,0.116,0.089,0.129,-0.031,0.061,0.074,0.019,0.035,-0.023,0.016,0.005,0.04,0.08,-0.083,0.027,0.035,0.03,0.13,0.119,0.054,0.105,0.013,0.105,0.077,0.094
ctx-lh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,-0.04,0.063,-0.088,-0.065,-0.091,0.017,-0.009,-0.173,-0.183,-0.072,0.043,-0.181,-0.036,-0.054,-0.11,-0.221,-0.209,-0.091,-0.02,-0.088,-0.099,-0.105,-0.185,-0.141,-0.085,-0.05,0.028,0.03,0.049,0.046,-0.063,-0.108,-0.207,-0.167,-0.155,-0.059,-0.18,-0.052,-0.031,-0.038,-0.136,-0.02,-0.112,-0.026,-0.064,-0.021,-0.107,-0.078,-0.095,-0.075,0.026
ctx-lh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.089,-0.137,-0.09,-0.121,-0.038,0.04,-0.097,-0.158,-0.064,-0.039,-0.092,0.023,-0.006,-0.091,-0.125,-0.058,-0.06,-0.077,-0.071,-0.043,-0.12,-0.111,-0.115,0.038,0.058,0.152,0.081,0.083,0.036,0.027,0.003,-0.108,-0.1,0.022,0.042,-0.078,-0.016,-0.002,-0.053,-0.047,0.014,-0.101,-0.135,0.051,-0.092,-0.161,-0.102,-0.069,-0.075,0.061
ctx-lh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,-0.074,-0.071,0.006,-0.082,0.001,0.043,-0.04,0.075,0.017,0.119,0.111,0.124,0.083,-0.015,-0.031,-0.024,0.036,0.004,-0.015,-0.069,-0.164,0.077,-0.089,0.018,-0.034,0.125,-0.069,0.075,-0.005,0.067,0.114,-0.064,-0.103,0.018,-0.03,0.026,-0.01,-0.034,0.041,0.036,-0.001,0.03,-0.081,-0.039,-0.069,0.036,0.006,-0.059,0.031
ctx-lh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198,-0.139,-0.123,-0.114,-0.034,-0.143,-0.122,-0.075,-0.024,-0.1,-0.044,0.031,-0.14,-0.129,-0.169,-0.037,-0.084,-0.02,-0.094,-0.106,-0.104,-0.089,-0.077,-0.051,-0.028,-0.003,-0.039,-0.032,-0.005,-0.042,-0.106,-0.099,-0.053,-0.025,-0.017,-0.042,0.031,-0.031,-0.039,0.066,-0.029,-0.056,-0.004,-0.047,-0.219,-0.097,-0.079,-0.173,0.04
ctx-lh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.188,-0.026,-0.019,0.047,-0.06,0.098,-0.037,0.119,0.075,0.065,0.002,-0.012,0.044,-0.065,-0.085,-0.013,0.003,-0.049,-0.131,-0.002,0.091,0.098,0.056,0.135,-0.038,0.044,0.015,0.07,0.09,-0.007,0.059,0.04,-0.06,-0.068,-0.03,-0.067,-0.034,0.01,-0.14,-0.139,-0.083,-0.126,-0.303,-0.008,-0.131,-0.091,0.02
ctx-lh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,0.005,-0.066,-0.121,-0.106,-0.085,-0.063,-0.096,-0.019,-0.028,-0.06,-0.091,0.026,-0.046,-0.011,-0.066,0.031,-0.194,-0.07,-0.122,-0.018,0.07,0.074,0.03,0.041,-0.041,0.079,0.018,-0.17,-0.143,-0.04,-0.013,-0.016,-0.021,0.016,0.049,-0.064,-0.055,-0.136,-0.057,-0.031,-0.146,-0.018,0.027,-0.048,-0.053,-0.051
ctx-lh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-0.091,-0.072,-0.097,-0.054,0.011,0.072,0.016,-0.044,-0.001,-0.064,0.014,-0.087,-0.15,-0.127,0.004,-0.076,-0.196,-0.046,0.085,0.118,0.111,0.094,0.053,0.114,-0.027,0.063,0.052,-0.047,0.045,0.002,-0.092,-0.094,-0.024,-0.087,-0.069,-0.006,-0.131,-0.052,0.013,-0.046,-0.051,-0.09,-0.228,0.022,-0.021
ctx-lh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,-0.052,-0.045,-0.065,-0.062,-0.017,0.055,0.019,-0.026,-0.045,-0.018,0.005,-0.002,-0.032,0.015,-0.097,-0.024,-0.047,0.02,0.111,0.114,0.087,0.052,-0.099,0.006,0.005,-0.05,-0.092,0.084,0.072,0.029,0.061,0.081,0.009,0.023,-0.035,-0.114,-0.098,0.005,-0.09,-0.047,-0.055,-0.078,-0.118,-0.022
ctx-lh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-0.036,-0.04,0.082,-0.058,0.033,-0.067,-0.095,-0.191,-0.186,-0.091,-0.042,-0.066,-0.08,-0.142,-0.104,-0.137,-0.006,0.118,0.034,0.049,-0.012,-0.03,-0.01,-0.008,-0.106,-0.12,-0.034,0.071,-0.036,-0.05,-0.004,-0.062,-0.101,0.008,-0.066,0.009,0.007,-0.039,-0.002,-0.043,-0.092,-0.026,0.004
ctx-rh-callosA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,-0.147,-0.053,0.053,0.051,-0.114,0.034,0.004,0.032,-0.195,-0.138,-0.097,-0.145,-0.174,-0.045,-0.039,0.063,0.2,0.173,0.135,0.111,-0.066,-0.021,0.05,0.087,0.06,0.202,0.108,0.108,0.105,0.171,0.106,0.022,-0.096,-0.22,-0.095,0.012,-0.088,0.116,-0.132,-0.125,0.056,-0.031
ctx-rh-callosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.051,0.004,-0.031,-0.101,0.021,-0.019,0.045,-0.21,-0.143,-0.111,-0.045,-0.152,-0.038,-0.014,0.027,0.137,0.085,0.142,0.008,-0.146,-0.075,0.023,0.018,0.017,0.091,0.024,0.059,0.089,0.141,0.121,0.046,-0.037,-0.207,-0.122,-0.134,-0.116,0.032,-0.092,-0.102,-0.02,-0.079
ctx-rh-callosC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,0.018,0.112,-0.121,0.087,-0.042,0.036,-0.092,-0.05,0.022,-0.011,-0.146,-0.002,-0.07,0.022,0.085,0.158,0.045,0.11,-0.011,-0.055,0.001,0.008,0.086,0.107,0.009,0.09,0.16,0.239,0.196,0.112,-0.084,-0.039,-0.038,0.088,-0.075,0.147,-0.02,-0.037,-0.002,-0.071
ctx-rh-callosD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.1,0.048,0.028,0.095,0.1,0.042,0.033,0.032,0.021,-0.056,-0.06,-0.061,-0.005,-0.032,0.0,-0.038,-0.101,0.08,-0.029,0.025,0.014,-0.063,0.119,0.012,-0.015,-0.104,0.04,0.019,-0.036,-0.013,0.091,0.013,0.057,-0.026,0.045,-0.029,-0.11,-0.074,0.093
ctx-rh-froB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,0.019,-0.03,0.002,-0.105,-0.153,0.06,0.06,-0.175,-0.047,0.015,-0.068,0.095,0.152,0.224,0.097,0.228,0.012,-0.034,-0.024,-0.016,0.011,0.047,0.06,0.151,0.212,0.222,0.219,0.124,-0.024,-0.088,-0.069,0.075,-0.066,0.139,0.02,0.014,0.047,-0.037
ctx-rh-froC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,-0.071,-0.026,-0.173,-0.056,0.045,0.026,-0.038,-0.04,-0.007,-0.031,0.1,0.123,0.146,0.042,0.144,0.032,0.099,0.113,-0.049,-0.009,0.041,0.025,0.069,0.131,0.129,0.076,0.03,0.008,-0.06,0.087,0.056,-0.052,0.094,0.037,0.05,-0.023,0.07
ctx-rh-froD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,-0.085,-0.058,-0.049,0.079,-0.009,-0.062,-0.123,-0.087,-0.149,0.085,0.149,0.235,0.105,0.228,-0.003,0.02,0.01,-0.069,0.019,0.109,0.086,0.071,0.141,0.186,0.133,0.075,0.034,-0.075,-0.016,0.097,-0.026,0.073,-0.023,-0.007,0.02,-0.057
ctx-rh-froinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095,-0.203,-0.103,-0.039,-0.033,-0.044,-0.109,0.002,-0.092,0.149,0.163,0.209,0.114,0.106,-0.001,0.038,0.043,-0.011,0.071,0.068,0.117,0.114,0.174,0.185,0.095,0.124,0.038,-0.113,-0.056,0.055,-0.108,0.067,-0.033,-0.003,0.023,0.019
ctx-rh-froint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,-0.22,-0.039,0.03,-0.075,-0.096,-0.029,-0.121,-0.015,0.185,0.119,0.058,0.065,-0.069,-0.02,-0.015,-0.047,-0.035,0.008,0.017,0.066,0.148,0.236,0.201,0.078,-0.054,-0.15,-0.089,-0.052,-0.128,0.053,-0.015,-0.083,-0.009,-0.139
ctx-rh-frointB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.183,-0.103,0.003,-0.052,-0.087,0.03,-0.113,-0.01,0.126,0.131,0.102,0.028,-0.014,0.048,-0.066,-0.118,-0.01,-0.06,0.008,0.057,0.199,0.199,0.133,0.057,-0.098,-0.143,-0.082,-0.07,-0.103,0.036,-0.031,0.028,0.018,-0.082
ctx-rh-froorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075,-0.181,-0.031,-0.087,-0.07,-0.227,-0.01,0.022,0.043,0.036,-0.006,0.029,0.074,0.014,-0.193,-0.103,-0.08,-0.032,-0.106,-0.036,-0.074,-0.096,-0.139,0.028,-0.059,0.029,-0.028,-0.026,-0.057,-0.082,-0.029,-0.121,0.06
ctx-rh-froprefro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,0.031,-0.134,-0.121,-0.089,0.03,0.001,0.043,-0.029,0.015,-0.057,-0.01,0.039,-0.067,-0.172,0.065,0.01,-0.039,-0.069,-0.089,-0.03,-0.069,-0.042,-0.07,-0.032,-0.008,-0.122,-0.085,0.06,-0.127,-0.03,-0.096
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.124,-0.097,-0.051,0.019,0.028,0.072,0.049,0.025,-0.049,-0.007,0.065,-0.053,-0.099,-0.013,0.062,-0.008,0.013,0.067,0.025,-0.122,-0.012,-0.062,-0.066,-0.037,-0.093,-0.032,0.059,-0.178,-0.04,-0.058
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,-0.022,-0.113,0.0,0.017,0.07,-0.018,0.034,-0.123,0.014,-0.03,-0.159,-0.035,-0.039,-0.023,-0.001,-0.03,-0.007,-0.02,-0.067,-0.037,-0.098,-0.101,-0.026,-0.087,-0.009,-0.004,0.005,-0.052,-0.022
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102,-0.025,-0.013,0.094,0.031,0.069,0.013,0.002,-0.083,-0.054,0.03,0.045,-0.021,-0.01,0.005,0.043,0.084,0.024,0.013,0.044,-0.074,-0.055,-0.026,-0.043,0.089,-0.174,-0.074,-0.004,0.037
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-0.012,-0.031,0.0,0.024,-0.056,-0.103,-0.057,0.02,0.078,-0.057,-0.122,-0.039,-0.117,-0.13,-0.127,-0.133,-0.148,0.044,-0.135,-0.078,-0.168,-0.059,-0.036,-0.05,-0.145,0.016,-0.033
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.181,0.163,0.141,0.098,-0.009,-0.002,-0.066,0.033,0.144,0.027,0.04,0.116,0.153,0.243,0.154,0.071,0.005,-0.121,-0.097,0.044,-0.119,0.098,-0.112,-0.053,0.078,-0.072
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-0.02,0.094,0.014,-0.045,0.078,0.057,0.106,0.05,-0.029,-0.056,0.087,0.145,0.072,0.019,0.201,0.013,-0.006,0.046,-0.055,-0.086,0.133,0.027,0.167,0.058,-0.062
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.035,0.015,0.059,0.101,0.206,0.322,0.057,0.146,0.005,-0.075,0.021,0.01,-0.051,0.155,-0.018,-0.034,0.043,0.026,-0.03,0.071,0.067,0.1,0.124,0.022
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,-0.089,0.068,0.161,0.241,0.269,0.045,0.001,0.098,0.005,0.078,0.059,-0.003,0.178,0.081,0.068,0.135,0.003,-0.025,0.042,0.163,0.135,0.08,0.042
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,0.117,0.077,0.121,0.223,0.097,0.103,0.054,0.042,0.158,0.168,0.108,0.225,0.047,0.015,0.114,0.107,-0.01,0.146,0.091,0.117,0.145,0.034
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.058,0.128,0.157,-0.038,-0.008,0.075,-0.011,0.018,-0.029,-0.049,0.071,0.047,0.047,0.042,-0.047,-0.044,-0.054,0.12,0.066,-0.036,-0.005
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.01,-0.034,-0.052,-0.04,-0.001,-0.089,-0.057,-0.028,-0.11,-0.053,-0.098,0.016,0.046,0.063,-0.13,0.043,-0.063,0.085,0.017,0.028
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,-0.031,-0.028,0.112,0.074,0.046,-0.076,-0.023,-0.067,-0.032,-0.03,-0.124,0.033,0.013,-0.044,0.043,-0.013,0.003,-0.016,0.002
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,0.005,0.135,0.124,0.132,0.122,0.178,0.112,0.106,0.005,-0.101,-0.008,0.091,-0.016,0.134,0.021,0.079,0.021,-0.018
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.067,0.062,0.132,0.252,0.26,0.268,0.187,-0.018,-0.16,-0.047,0.044,-0.085,0.184,-0.1,0.009,0.09,-0.108
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088,-0.011,-0.057,0.027,-0.052,-0.023,-0.098,0.032,-0.114,-0.049,-0.065,-0.036,0.057,-0.069,-0.084,0.055,-0.106
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.027,0.064,-0.002,0.011,-0.006,0.043,-0.068,0.065,-0.129,-0.086,0.03,0.045,-0.016,0.162,-0.043
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.104,0.061,0.014,0.076,-0.008,-0.049,0.08,0.013,-0.024,0.117,-0.001,-0.013,0.067,-0.068
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,-0.017,-0.051,0.011,0.039,-0.073,0.024,-0.027,-0.034,0.009,0.089,-0.141,0.059,-0.092
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,-0.274,-0.027,0.024,-0.065,-0.025,0.048,-0.074,-0.019,0.019,-0.105,0.023,0.015
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.058,0.075,0.017,0.038,-0.021,0.012,0.025,0.065,-0.102,0.028,0.017
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,-0.047,-0.09,-0.092,-0.069,-0.098,-0.087,0.059,-0.169,-0.043,0.02
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,-0.126,-0.059,0.047,-0.105,-0.014,-0.008,-0.128,0.057,-0.035
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.077,0.031,0.029,-0.004,-0.06,0.022,-0.038,-0.002
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.01,-0.002,-0.158,-0.076,-0.1,-0.148,-0.023
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.016,-0.117,-0.1,0.004,-0.153,0.116
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,-0.074,0.042,0.021,0.001,0.018
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-0.116,-0.012,-0.151,0.005
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.012,-0.019,0.038
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-0.1,-0.059
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.011
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
