,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156,-0.02,0.11,-0.029,-0.028,0.012,0.093,-0.043,0.13,0.085,0.204,-0.021,-0.104,0.002,-0.073,-0.151,-0.181,0.154,-0.023,-0.235,-0.186,-0.062,-0.007,0.103,-0.009,0.086,0.014,-0.039,-0.01,-0.052,0.166,-0.258,-0.124,0.177,0.105,0.176,0.012
ctx-rh-BA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162,0.076,-0.033,0.068,0.071,0.146,0.025,0.039,-0.013,0.299,0.142,0.086,0.109,0.127,-0.001,-0.142,0.141,0.036,-0.186,-0.11,-0.028,0.027,0.118,-0.023,0.082,0.132,0.095,0.101,0.041,0.166,-0.299,-0.242,0.111,0.117,0.128,0.11
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.13,-0.021,-0.019,0.115,-0.079,0.053,-0.027,0.262,0.084,0.043,-0.056,0.007,-0.041,-0.135,0.026,-0.085,-0.205,-0.122,-0.004,0.017,0.018,-0.053,0.122,0.057,0.123,-0.012,0.056,0.279,-0.183,-0.172,0.159,0.07,0.159,0.021
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.116,-0.11,-0.003,-0.068,-0.177,-0.112,0.203,0.092,0.118,-0.112,-0.124,-0.034,-0.163,-0.053,-0.037,-0.167,-0.085,-0.005,-0.086,-0.059,-0.116,0.079,0.007,-0.0,-0.06,-0.084,-0.066,-0.203,-0.06,-0.113,-0.112,-0.056,-0.147
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,-0.063,0.039,0.008,-0.059,0.037,0.11,-0.05,-0.007,-0.069,-0.017,-0.03,-0.007,0.065,-0.071,-0.055,-0.134,0.012,0.145,0.059,-0.038,0.124,0.028,-0.032,-0.028,0.084,0.171,-0.101,-0.033,0.026,-0.01,0.119,-0.021
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,0.071,-0.04,-0.147,-0.183,0.037,0.102,0.155,-0.0,0.032,-0.009,0.063,-0.109,0.104,0.098,-0.006,0.028,-0.026,-0.076,-0.017,0.095,0.071,0.035,0.042,0.035,-0.14,-0.198,-0.156,-0.052,-0.005,-0.007,0.03
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-0.088,-0.196,-0.236,0.025,0.021,0.072,-0.033,-0.093,-0.028,-0.02,-0.135,0.075,-0.007,-0.059,-0.028,-0.108,-0.095,-0.028,0.054,-0.024,-0.11,0.021,-0.01,-0.201,-0.239,-0.193,-0.072,0.012,-0.05,-0.028
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105,-0.187,-0.199,0.053,0.025,0.1,-0.139,-0.085,0.027,-0.015,-0.111,-0.033,-0.01,-0.067,-0.065,-0.051,-0.023,-0.057,-0.079,-0.11,-0.103,-0.159,0.066,-0.127,-0.152,-0.167,-0.077,-0.016,0.128,-0.056
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.226,-0.179,-0.034,-0.045,0.003,-0.125,-0.163,-0.187,-0.061,-0.189,-0.098,-0.082,0.039,0.033,-0.051,-0.116,-0.068,-0.033,-0.003,-0.032,-0.089,-0.018,-0.137,-0.139,-0.175,-0.139,-0.158,-0.059,-0.116
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.037,-0.04,0.024,-0.253,-0.256,-0.114,-0.207,-0.272,-0.107,-0.208,-0.145,-0.1,-0.215,-0.281,-0.112,-0.02,-0.124,-0.122,-0.208,-0.123,-0.064,-0.033,-0.07,-0.275,-0.286,-0.086,-0.263
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,-0.016,0.067,-0.15,-0.22,-0.23,-0.245,-0.261,-0.113,-0.3,-0.086,-0.051,-0.222,-0.27,-0.134,0.028,-0.029,0.002,-0.19,-0.158,-0.054,-0.176,-0.16,-0.204,-0.261,-0.033,-0.243
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.172,-0.041,0.119,0.13,0.005,0.107,-0.086,-0.113,-0.125,0.003,0.044,0.094,0.013,0.003,0.008,0.054,-0.056,0.089,0.085,0.041,-0.036,0.083,-0.01,0.063,0.017
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132,-0.009,0.082,-0.034,-0.019,0.068,-0.027,-0.131,-0.139,-0.118,0.077,0.093,0.025,0.025,-0.024,-0.123,-0.039,0.087,0.049,-0.048,-0.159,0.004,-0.064,0.005,0.033
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.114,-0.059,0.039,0.094,-0.075,-0.073,-0.182,-0.15,0.173,0.147,0.05,0.038,0.003,-0.185,-0.023,0.183,0.114,-0.037,-0.131,0.051,0.029,0.091,0.095
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-0.247,-0.088,-0.24,-0.044,-0.093,-0.051,0.052,-0.128,-0.152,-0.051,0.061,0.027,-0.006,0.001,-0.074,-0.238,-0.165,-0.182,-0.228,-0.187,-0.097,-0.124
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,0.029,-0.183,-0.027,0.019,-0.035,0.063,-0.108,-0.136,-0.075,0.117,0.023,-0.026,-0.01,0.033,-0.189,-0.25,-0.246,-0.117,-0.081,-0.116,-0.036
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,-0.112,-0.108,-0.178,-0.151,-0.11,0.032,-0.065,-0.05,-0.014,-0.099,-0.251,-0.185,-0.026,-0.081,-0.351,-0.222,0.036,0.091,-0.032,-0.048
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158,0.036,-0.067,-0.103,-0.046,0.003,-0.137,-0.119,0.093,0.02,-0.081,0.015,0.123,-0.086,-0.268,-0.29,0.001,0.101,0.094,0.047
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.184,-0.101,-0.055,-0.038,-0.175,-0.265,-0.17,0.039,-0.107,-0.054,-0.193,-0.045,-0.12,-0.195,-0.192,-0.196,-0.111,0.021,-0.232
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.04,0.039,0.024,-0.07,-0.079,0.064,0.035,-0.029,-0.131,0.049,-0.098,-0.098,-0.127,-0.038,-0.053,0.03,-0.054
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.186,-0.118,0.051,-0.07,-0.1,0.07,-0.045,-0.118,-0.078,0.108,-0.131,-0.284,-0.344,0.019,0.117,0.11,0.06
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-0.094,-0.033,-0.044,0.006,-0.047,-0.086,-0.07,-0.012,-0.08,-0.157,-0.236,-0.095,-0.03,0.046,0.001
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,-0.021,-0.001,0.106,0.043,0.019,0.069,0.019,0.023,-0.066,-0.14,-0.079,-0.032,0.065,-0.033
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.188,-0.157,0.075,0.114,0.003,-0.014,0.064,-0.095,-0.213,-0.226,-0.096,0.014,0.021,-0.038
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203,-0.007,-0.044,-0.036,-0.151,-0.039,-0.21,-0.181,-0.201,-0.228,-0.11,0.011,-0.189
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-0.007,-0.099,-0.153,-0.072,-0.173,-0.068,-0.155,-0.072,-0.034,0.057,-0.071
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.163,0.09,0.073,0.055,-0.002,-0.028,-0.015,-0.018,0.115,0.008
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,-0.003,-0.026,-0.033,-0.003,-0.09,-0.19,-0.118,0.01,-0.073
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.017,0.041,-0.093,-0.24,-0.147,-0.128,0.004,-0.047
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,-0.165,-0.13,-0.158,-0.186,-0.144,-0.03,-0.118
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,-0.116,-0.172,0.048,0.103,0.018,0.13
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145,0.01,-0.225,-0.197,-0.026,-0.207
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,-0.171,-0.167,-0.088,-0.091
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,-0.056,-0.004,-0.208
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.154,-0.19,-0.263
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167,-0.167
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
