,ctx-lh-FA,ctx-lh-FB,ctx-lh-FBA,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FDdelta,ctx-lh-FDL,ctx-lh-FDm,ctx-lh-FDp,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FL,ctx-lh-H,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PB,ctx-lh-PC,ctx-lh-PEm,ctx-lh-PEp,ctx-lh-PF,ctx-lh-PFD,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TE1,ctx-lh-TE2,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FBA,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FDdelta,ctx-rh-FDL,ctx-rh-FDm,ctx-rh-FDp,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FL,ctx-rh-H,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PB,ctx-rh-PC,ctx-rh-PEm,ctx-rh-PEp,ctx-rh-PF,ctx-rh-PFD,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TE1,ctx-rh-TE2,ctx-rh-TF,ctx-rh-TG
ctx-rh-FDm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,0.018,-0.211,-0.034,0.019,-0.031,0.002,-0.1,-0.073,-0.02,0.056,0.06,0.14,0.14,0.078,0.038,0.174,0.129,0.184,0.008,-0.163,0.136,-0.026,0.127,-0.011,-0.052,-0.097,-0.013,0.028,-0.143
ctx-rh-FDp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.001,0.012,0.116,0.119,-0.011,-0.002,-0.039,-0.078,-0.015,-0.072,0.047,0.04,-0.066,-0.095,0.005,-0.007,0.005,-0.1,-0.09,0.051,-0.006,0.021,0.052,0.105,0.009,-0.041,-0.013,-0.082
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,-0.01,-0.029,-0.012,-0.075,0.019,-0.104,-0.055,-0.036,-0.036,-0.039,-0.015,-0.064,-0.055,-0.075,-0.09,-0.048,-0.005,-0.097,-0.075,0.035,-0.047,0.007,-0.065,-0.024,-0.011,-0.091,-0.11
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122,-0.052,0.135,0.065,-0.193,-0.076,-0.111,0.017,0.026,0.056,0.073,-0.002,-0.024,-0.188,-0.074,-0.0,0.012,-0.173,-0.061,0.019,0.053,0.029,0.004,0.024,0.019,0.076,0.099
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,0.003,-0.014,-0.069,-0.083,-0.11,-0.074,0.002,-0.134,0.045,-0.025,-0.071,-0.102,-0.096,0.041,0.05,-0.069,-0.164,0.016,0.107,-0.041,-0.097,-0.087,0.02,0.093,-0.032
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,-0.038,-0.018,-0.111,-0.057,0.038,-0.0,0.039,-0.101,0.023,-0.005,-0.027,-0.153,0.02,0.063,0.007,-0.102,0.014,-0.076,-0.081,-0.029,-0.078,-0.06,-0.096,-0.075
ctx-rh-FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-0.007,0.006,-0.034,-0.062,-0.144,-0.033,-0.032,0.012,0.057,-0.053,-0.157,-0.14,0.008,0.023,-0.033,-0.019,-0.098,0.021,0.048,-0.096,0.087,0.036,0.007
ctx-rh-H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.072,-0.141,-0.064,-0.039,0.072,0.016,0.01,0.111,-0.103,-0.067,-0.044,-0.099,-0.001,-0.009,-0.03,0.005,0.035,0.099,0.114,0.119,0.069,0.032
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,-0.015,-0.011,-0.038,0.065,0.138,0.112,0.111,0.166,0.161,0.08,-0.044,-0.034,0.123,-0.062,0.086,0.063,-0.02,0.036,-0.025,0.08,-0.064
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.086,-0.08,-0.082,0.012,-0.007,0.038,-0.041,0.048,0.052,-0.003,0.135,-0.145,0.034,-0.016,0.061,-0.054,0.0,-0.063,-0.019,0.058
ctx-rh-LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-0.078,0.007,0.062,0.017,0.044,0.167,0.188,0.104,0.041,0.018,0.076,0.035,-0.024,-0.012,-0.171,-0.051,-0.031,-0.118,-0.066
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,-0.001,0.024,0.003,-0.083,-0.064,-0.141,-0.085,-0.01,-0.027,-0.025,-0.011,-0.07,-0.054,-0.051,-0.03,-0.107,-0.105,0.039
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.087,0.012,-0.014,-0.049,-0.201,-0.061,0.082,-0.015,-0.022,0.072,-0.009,-0.035,-0.081,-0.0,-0.101,-0.078,-0.008
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,-0.053,-0.079,-0.129,-0.19,-0.143,0.015,0.073,-0.069,0.105,-0.009,-0.005,0.003,0.068,-0.074,-0.113,-0.009
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.08,-0.095,-0.126,-0.104,-0.032,0.225,-0.027,0.13,-0.133,-0.099,0.075,-0.012,-0.022,-0.094,-0.007
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,-0.01,0.017,-0.033,0.009,0.112,0.002,0.07,0.114,-0.065,0.073,0.064,0.018,-0.049,-0.044
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.078,-0.088,-0.029,0.092,0.105,-0.017,0.089,0.036,0.055,0.067,0.032,0.009,0.051
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.159,-0.012,0.102,0.333,-0.185,0.084,-0.107,-0.059,-0.167,-0.087,-0.135,-0.125,-0.064
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.04,0.206,-0.197,-0.063,-0.173,-0.148,-0.185,-0.182,-0.076,-0.095,-0.029
ctx-rh-PEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.127,-0.108,0.009,-0.11,-0.061,-0.119,-0.024,-0.165,-0.087,0.035
ctx-rh-PEp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.004,0.048,-0.106,0.029,-0.03,0.111,-0.066,-0.059,0.058
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,-0.051,0.065,0.124,0.0,0.014,-0.137,-0.012,-0.081
ctx-rh-PFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,-0.097,-0.12,-0.138,-0.06,-0.127,-0.11,0.004
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.01,0.062,0.037,-0.093,-0.088,-0.033
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114,0.055,-0.103,-0.026,-0.091,-0.035
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-0.164,0.021,-0.087,-0.042
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.064,0.101,0.07
ctx-rh-TE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.015,-0.015
ctx-rh-TE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.097
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
