,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.117,0.027,0.021,-0.005,-0.039,-0.03,0.089,0.014,0.052,-0.034,-0.041,0.001,-0.042,-0.122,-0.015,0.078,-0.078,-0.038,-0.062,0.008,0.039,0.069,0.061,0.034,-0.042,-0.021,0.031,-0.014,0.089,-0.105,-0.025,0.082,0.037,0.022,0.038
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.077,0.002,-0.027,-0.055,-0.074,0.041,0.012,0.051,-0.013,-0.009,-0.064,-0.08,-0.13,-0.016,0.081,-0.07,-0.075,-0.017,-0.021,0.013,0.066,0.07,-0.035,-0.073,-0.044,-0.04,-0.043,0.081,-0.055,-0.037,0.112,0.02,-0.004,0.018
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.02,0.003,0.007,-0.032,0.001,0.01,0.024,-0.011,0.003,-0.033,-0.007,-0.042,0.031,0.073,-0.043,-0.002,-0.07,-0.032,0.028,0.035,0.046,-0.012,-0.085,-0.067,0.047,0.017,-0.022,0.026,0.022,-0.041,-0.069,-0.061,-0.013
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.017,0.015,-0.048,0.033,0.046,0.05,-0.001,0.021,-0.103,-0.087,-0.091,0.096,0.135,-0.038,0.015,0.023,-0.056,0.123,0.084,0.086,-0.029,-0.103,-0.174,-0.039,0.009,0.061,0.059,0.007,0.046,-0.017,0.016,-0.015
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-0.011,-0.053,0.04,-0.021,0.028,0.059,0.062,-0.13,-0.095,0.006,-0.026,-0.009,-0.068,-0.082,-0.035,-0.015,0.006,-0.035,-0.016,-0.002,-0.018,0.062,-0.089,-0.037,0.057,-0.009,-0.012,0.068,0.076,0.086,0.0
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-0.046,0.015,-0.019,0.024,0.033,0.02,-0.129,-0.079,-0.002,-0.008,-0.021,-0.058,-0.059,-0.063,-0.03,0.004,-0.035,-0.03,-0.033,-0.035,0.039,-0.114,-0.006,0.022,-0.022,-0.008,0.034,0.049,0.062,0.021
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,0.032,-0.032,-0.005,0.01,0.017,-0.114,-0.089,-0.054,0.001,-0.039,-0.053,-0.072,-0.05,-0.01,0.009,-0.048,-0.044,-0.061,-0.027,-0.016,-0.093,-0.015,0.037,-0.04,-0.033,0.073,0.058,0.059,0.05
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.024,-0.055,-0.047,-0.027,0.01,0.005,-0.011,-0.016,-0.045,0.033,0.024,0.058,0.076,0.006,-0.034,-0.009,-0.055,0.046,-0.017,0.006,-0.019,-0.016,-0.007,-0.001,-0.02,0.004,-0.037,-0.02
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,-0.059,-0.045,0.01,-0.013,0.009,-0.028,0.041,-0.035,0.029,0.019,-0.065,0.003,0.02,0.004,-0.035,0.012,-0.055,-0.036,0.042,0.051,-0.067,-0.008,-0.039,-0.041,-0.047,-0.025,0.005
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-0.026,0.008,-0.013,-0.049,-0.128,-0.027,-0.045,-0.011,-0.039,-0.081,-0.013,-0.009,-0.033,0.004,0.028,-0.037,-0.041,-0.007,-0.037,-0.017,-0.06,-0.052,-0.009,-0.071,-0.024,-0.006
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.058,-0.024,0.024,-0.002,0.137,0.057,0.003,0.08,-0.029,0.008,0.108,0.042,0.036,-0.041,-0.029,-0.067,0.005,0.106,0.03,0.035,-0.007,-0.037,-0.049,-0.007,-0.063
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-0.036,-0.021,-0.085,0.107,0.066,0.001,0.046,-0.062,-0.033,0.121,0.073,0.055,-0.059,-0.067,-0.164,-0.027,0.074,0.018,0.021,-0.064,0.003,-0.052,0.017,-0.034
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-0.073,-0.141,0.086,0.1,-0.013,0.013,-0.059,-0.081,0.121,0.085,0.068,-0.085,-0.097,-0.225,-0.036,0.056,0.049,0.019,-0.065,0.028,-0.039,0.045,-0.009
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-0.04,-0.022,-0.118,0.014,-0.03,0.013,0.064,-0.057,-0.125,-0.041,-0.007,0.096,0.017,0.015,-0.066,-0.081,-0.015,-0.005,-0.074,-0.093,-0.07,-0.066
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.043,-0.071,-0.046,-0.058,-0.112,-0.038,-0.041,-0.09,-0.091,-0.031,-0.011,0.015,-0.001,-0.085,-0.004,-0.068,-0.022,-0.02,-0.013,-0.015,-0.024
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-0.027,-0.048,-0.025,-0.21,-0.082,0.011,-0.009,-0.033,-0.049,-0.101,-0.11,0.003,-0.041,-0.063,-0.196,-0.139,-0.017,0.019,-0.026,0.006
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095,-0.019,-0.156,-0.035,-0.021,-0.056,-0.089,-0.084,-0.007,0.015,0.077,-0.087,0.026,0.074,-0.035,-0.037,0.06,0.068,0.137,0.08
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.077,-0.137,-0.082,-0.019,-0.054,-0.058,-0.041,-0.055,-0.074,0.056,-0.098,-0.013,0.062,0.007,-0.04,0.053,-0.015,0.034,-0.023
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,0.006,0.039,-0.004,-0.053,-0.039,-0.021,0.007,-0.002,-0.021,-0.027,-0.018,-0.048,-0.024,-0.009,-0.025,-0.013,-0.013
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.032,-0.105,-0.112,-0.081,-0.047,-0.011,0.023,-0.067,-0.041,0.031,-0.081,-0.043,0.039,0.04,0.102,0.043
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.039,-0.053,0.003,-0.041,-0.005,-0.086,-0.037,-0.056,0.005,-0.097,-0.124,-0.055,-0.092,0.028,-0.061
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,-0.024,0.021,-0.011,-0.04,-0.056,-0.012,-0.057,0.018,-0.003,-0.027,-0.016,-0.051,0.049,-0.0
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111,-0.076,-0.041,0.04,0.1,-0.058,0.065,0.088,0.025,-0.013,0.064,0.059,0.135,0.088
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.051,-0.046,0.033,-0.062,-0.051,0.025,-0.015,-0.002,0.048,-0.002,0.031,0.026
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103,0.009,0.05,-0.048,-0.045,0.03,-0.008,0.004,0.028,0.016,0.02,0.052
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-0.04,0.007,-0.026,-0.066,-0.049,0.057,-0.017,-0.049,0.0,-0.045
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-0.018,-0.016,-0.055,-0.038,-0.062,-0.066,-0.095,-0.013,-0.03
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.089,-0.025,-0.04,-0.085,-0.01,0.002,-0.012,0.009
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.089,0.006,-0.031,0.061,0.027,-0.015,0.009,-0.043
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,-0.01,-0.015,0.051,0.062,0.087,0.045
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.035,-0.056,-0.066,-0.042,-0.018
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136,0.035,-0.06,0.018,-0.007
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.033,-0.006,0.007
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,-0.051,-0.026
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,0.003
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
