,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.012,0.026,-0.029,-0.029,-0.007,-0.093,-0.102,-0.076,-0.014,-0.172,-0.028,0.025,0.007,-0.07,-0.022,0.051,-0.022,0.015,0.03,-0.012,0.021,-0.065,-0.045,-0.113,0.126,-0.079,0.063,-0.07,-0.146,-0.075,0.006,-0.045,-0.079,-0.138,-0.09,0.085,-0.007,-0.083,-0.08,0.008,-0.168,-0.062,-0.03,0.003,-0.077,-0.058,-0.076,-0.037,-0.01,-0.077,-0.087,-0.049,-0.101,-0.064
ctx-lh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,0.011,-0.027,-0.086,0.0,-0.041,-0.05,-0.027,-0.018,-0.195,-0.012,-0.002,0.031,-0.058,-0.001,0.069,0.034,0.072,0.007,0.039,0.036,-0.038,-0.012,-0.001,0.068,-0.045,0.048,-0.09,-0.118,-0.074,-0.009,-0.094,-0.095,-0.114,-0.067,0.039,-0.019,-0.099,-0.095,0.041,-0.008,0.033,0.037,0.045,-0.123,-0.085,-0.033,-0.11,-0.039,-0.04,-0.025,-0.009,-0.061,-0.053
ctx-lh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-0.012,-0.018,-0.081,-0.017,-0.006,-0.03,-0.048,-0.101,-0.048,-0.04,0.029,-0.014,0.037,0.016,-0.004,0.007,-0.021,-0.044,0.008,0.001,-0.064,0.019,0.027,-0.029,-0.012,-0.001,0.031,0.023,-0.01,0.059,-0.055,-0.025,0.015,0.01,-0.063,0.092,0.015,0.059,-0.007,-0.003,-0.018,-0.039,-0.112,-0.075,-0.045,0.025,-0.131,-0.06,0.013,-0.027,-0.04,-0.048
ctx-lh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,-0.038,0.027,-0.053,-0.04,-0.069,-0.119,-0.17,-0.048,0.017,-0.047,-0.037,-0.049,-0.046,-0.021,-0.011,0.013,-0.038,-0.004,-0.006,-0.018,-0.054,0.071,-0.001,-0.034,0.027,0.036,0.014,0.048,0.018,-0.05,-0.055,-0.088,-0.004,0.0,0.039,-0.034,0.035,0.008,0.048,0.002,0.056,-0.022,-0.09,-0.064,0.036,-0.024,-0.06,-0.03,-0.047,-0.043,-0.126
ctx-lh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105,-0.03,-0.05,-0.054,-0.097,-0.125,-0.171,-0.026,-0.05,-0.074,-0.065,0.019,0.093,-0.082,0.029,-0.014,0.017,-0.009,-0.014,-0.084,-0.039,0.026,-0.055,-0.026,-0.039,0.002,-0.025,0.003,0.002,-0.101,-0.052,-0.008,-0.021,-0.089,-0.01,-0.05,0.016,-0.019,-0.053,-0.038,-0.008,-0.016,-0.039,-0.111,-0.042,0.01,-0.069,-0.045,-0.092,-0.024,-0.116
ctx-lh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125,-0.159,-0.122,-0.086,-0.075,-0.19,-0.062,-0.041,-0.056,-0.027,-0.058,-0.013,-0.028,-0.061,-0.034,-0.061,-0.11,-0.068,-0.098,-0.089,0.034,-0.034,-0.023,0.034,-0.048,-0.001,0.057,-0.045,-0.04,-0.089,-0.06,0.004,-0.064,-0.03,-0.059,0.001,-0.118,-0.034,-0.077,-0.03,-0.114,-0.094,-0.123,-0.05,-0.118,-0.137,-0.099,-0.068,-0.171,-0.084
ctx-lh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165,-0.041,-0.116,-0.187,-0.114,-0.122,-0.126,-0.107,-0.065,-0.055,-0.015,-0.097,-0.034,-0.067,-0.046,-0.014,-0.042,-0.156,-0.051,-0.022,-0.071,-0.064,-0.116,-0.11,-0.123,-0.074,-0.053,-0.146,-0.061,-0.067,-0.09,-0.096,-0.026,-0.068,0.025,-0.037,-0.016,-0.015,-0.049,-0.039,-0.006,-0.086,-0.075,-0.134,-0.137,-0.048,-0.087,-0.167,-0.057
ctx-lh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,-0.112,-0.076,-0.201,-0.017,-0.07,-0.015,0.006,-0.023,0.047,-0.042,0.032,-0.017,-0.011,-0.061,-0.065,-0.114,-0.052,0.026,-0.136,-0.056,-0.086,-0.123,-0.094,-0.024,-0.113,-0.123,-0.041,-0.055,-0.067,-0.109,-0.068,-0.056,-0.002,-0.065,-0.077,-0.047,-0.036,-0.082,-0.14,-0.143,-0.135,-0.095,-0.203,-0.022,-0.076,-0.115,-0.074
ctx-lh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-0.183,-0.28,-0.047,-0.111,-0.041,-0.08,0.007,0.054,-0.079,-0.033,-0.093,-0.06,-0.034,-0.081,-0.1,-0.056,-0.013,-0.099,-0.052,-0.075,0.074,-0.032,-0.027,-0.037,-0.131,-0.054,-0.034,-0.072,-0.191,-0.083,-0.114,-0.064,-0.038,-0.083,-0.055,-0.051,0.045,-0.062,-0.092,-0.124,-0.025,-0.063,-0.039,-0.143,-0.102,-0.117
ctx-lh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,-0.211,-0.034,-0.08,-0.064,0.017,-0.018,0.017,-0.059,-0.012,-0.015,-0.033,-0.04,-0.084,-0.063,-0.057,-0.044,-0.085,-0.058,-0.021,-0.052,-0.094,-0.056,-0.089,-0.014,-0.107,-0.018,0.034,-0.069,-0.039,-0.041,0.083,-0.034,-0.034,-0.029,-0.03,-0.06,-0.13,-0.101,-0.071,-0.059,-0.105,-0.047,-0.112,-0.128,-0.006
ctx-lh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.172,-0.008,-0.024,-0.088,-0.076,0.023,0.002,-0.109,0.035,0.001,0.007,-0.125,-0.139,-0.057,-0.043,0.023,-0.004,0.026,-0.013,0.02,-0.031,0.007,-0.06,-0.07,-0.051,-0.03,0.003,-0.037,0.012,0.027,-0.018,-0.051,-0.029,-0.063,-0.007,-0.037,-0.049,-0.113,-0.04,-0.096,-0.064,-0.111,-0.07,0.018,-0.202
ctx-lh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.219,-0.201,-0.267,0.017,-0.173,-0.12,-0.23,-0.155,-0.16,-0.132,-0.19,-0.126,-0.213,-0.203,-0.126,-0.09,-0.18,-0.079,-0.136,-0.16,-0.175,-0.073,-0.092,-0.192,-0.151,-0.117,-0.175,-0.144,-0.205,-0.073,-0.167,-0.123,-0.164,-0.168,-0.063,-0.147,-0.153,-0.148,-0.109,-0.202,-0.223,-0.145,-0.207,-0.026
ctx-rh-callosA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123,-0.023,0.062,-0.035,-0.007,0.021,-0.126,-0.073,-0.17,-0.071,-0.046,-0.069,-0.085,-0.101,-0.054,-0.092,-0.018,-0.004,-0.033,-0.125,-0.065,0.007,-0.111,-0.009,-0.021,-0.088,-0.028,-0.074,0.033,-0.018,0.007,0.037,-0.028,-0.08,-0.073,-0.026,-0.027,-0.107,0.021,-0.034,-0.04,-0.071,-0.108
ctx-rh-callosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.043,-0.096,-0.022,-0.062,-0.045,-0.078,-0.134,-0.069,-0.07,-0.012,-0.125,-0.099,-0.05,-0.115,-0.035,-0.089,-0.028,-0.059,-0.035,-0.065,-0.206,-0.113,-0.051,-0.115,-0.05,-0.099,0.066,-0.041,0.003,0.077,-0.054,-0.131,-0.104,-0.085,-0.039,-0.112,-0.083,-0.091,-0.051,-0.137,-0.082
ctx-rh-callosC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.044,-0.016,-0.069,-0.068,-0.054,-0.113,-0.057,-0.08,0.041,-0.053,-0.097,-0.093,-0.046,-0.051,0.015,-0.015,-0.072,-0.097,-0.062,-0.144,-0.08,-0.037,-0.076,0.01,-0.064,0.062,0.007,0.053,0.055,-0.003,-0.055,-0.13,-0.107,-0.066,-0.079,-0.015,-0.041,-0.111,-0.13,-0.109
ctx-rh-callosD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.042,0.02,0.049,0.011,0.012,0.011,0.0,-0.027,0.035,-0.097,-0.109,-0.047,-0.008,-0.013,-0.028,0.0,-0.045,0.067,0.008,0.026,-0.008,-0.11,0.012,-0.021,-0.06,-0.122,-0.1,-0.083,-0.054,-0.03,0.004,0.0,-0.015,-0.028,0.012,-0.012,-0.096,-0.052,-0.014
ctx-rh-froB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,0.039,-0.121,-0.085,-0.172,-0.039,0.04,-0.078,-0.01,-0.009,-0.046,-0.084,-0.089,0.006,-0.036,-0.085,-0.092,-0.065,-0.0,-0.022,-0.094,-0.053,-0.027,-0.038,0.039,0.027,0.044,0.043,-0.031,-0.02,-0.114,-0.007,-0.073,-0.077,-0.029,-0.029,-0.07,-0.064,-0.12
ctx-rh-froC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-0.017,-0.027,-0.027,0.058,-0.021,-0.035,-0.017,0.046,0.042,-0.005,-0.072,0.055,-0.018,-0.042,-0.059,-0.002,0.047,0.017,-0.022,0.021,0.029,0.033,0.063,0.074,0.093,0.089,0.056,0.013,-0.086,0.052,-0.021,-0.052,0.011,-0.029,-0.03,-0.019,-0.097
ctx-rh-froD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,-0.093,-0.129,-0.094,-0.141,-0.016,-0.122,-0.062,-0.074,-0.046,-0.015,0.059,0.055,0.002,-0.015,-0.042,-0.071,-0.075,-0.056,-0.097,0.061,0.012,0.051,0.006,0.018,0.029,0.002,-0.023,-0.147,-0.14,-0.035,-0.102,-0.027,-0.146,-0.098,-0.073,-0.125
ctx-rh-froinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.042,0.037,-0.025,-0.069,-0.088,0.02,-0.003,-0.07,-0.072,-0.077,-0.018,-0.046,-0.018,-0.095,-0.028,-0.089,-0.089,-0.044,-0.004,-0.076,0.04,0.043,0.074,0.076,0.027,-0.065,-0.097,-0.005,-0.037,-0.018,0.039,-0.101,-0.011,-0.031,-0.073
ctx-rh-froint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123,-0.054,-0.017,-0.078,-0.104,0.023,-0.042,-0.055,-0.081,-0.053,-0.017,-0.059,-0.045,-0.1,-0.099,-0.118,-0.053,-0.024,-0.003,-0.095,0.033,0.042,0.054,0.067,0.009,-0.044,-0.144,-0.047,-0.043,-0.096,0.019,-0.115,-0.036,-0.028,-0.093
ctx-rh-frointB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.018,-0.135,-0.081,-0.035,-0.041,-0.133,-0.104,-0.137,-0.061,-0.097,-0.073,-0.107,-0.042,-0.126,-0.103,-0.048,-0.012,-0.096,0.007,-0.015,0.006,0.022,-0.029,-0.067,-0.166,-0.031,-0.064,-0.074,0.0,-0.148,-0.032,-0.023,-0.079
ctx-rh-froorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-0.052,-0.046,0.017,-0.022,-0.031,-0.083,-0.093,-0.092,-0.128,-0.069,-0.043,-0.031,-0.083,-0.037,-0.071,-0.021,-0.087,0.004,-0.028,0.035,-0.044,-0.017,-0.02,-0.048,-0.041,-0.077,-0.014,-0.02,-0.061,-0.047,-0.083,-0.095
ctx-rh-froprefro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131,-0.107,-0.021,-0.075,-0.007,-0.044,0.026,-0.045,-0.057,-0.042,-0.013,-0.042,0.021,-0.028,-0.103,0.034,-0.006,-0.011,-0.08,-0.021,-0.072,-0.041,-0.04,-0.013,-0.038,-0.053,-0.09,-0.09,-0.132,-0.124,-0.083,-0.087
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.131,0.016,-0.099,-0.029,-0.116,-0.119,-0.084,-0.07,-0.101,-0.11,-0.194,-0.176,-0.03,-0.056,-0.125,-0.123,0.043,-0.047,-0.033,0.0,-0.032,-0.071,-0.166,-0.163,-0.098,-0.138,-0.096,-0.1,-0.058,-0.145,-0.081
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,-0.121,-0.11,-0.03,0.054,-0.019,-0.019,-0.056,-0.032,0.035,-0.01,-0.094,-0.118,0.017,-0.037,-0.022,-0.04,-0.078,-0.064,-0.059,0.017,-0.118,-0.079,-0.082,-0.061,-0.075,-0.151,-0.137,-0.048,-0.149
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,-0.019,-0.024,-0.076,-0.027,-0.064,0.034,-0.091,-0.121,-0.034,0.034,-0.019,0.014,-0.05,0.069,0.061,0.111,0.125,0.066,-0.032,0.051,0.03,0.016,-0.002,0.035,-0.029,0.012,-0.048,0.015
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,-0.047,-0.092,-0.092,-0.045,-0.023,-0.031,-0.105,-0.057,0.034,-0.078,-0.075,-0.093,-0.011,-0.105,-0.08,-0.025,-0.094,-0.05,-0.088,-0.076,-0.075,-0.029,-0.092,-0.08,-0.002,-0.104,0.01
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138,-0.122,-0.089,-0.093,-0.089,-0.126,-0.121,-0.088,-0.039,-0.037,-0.062,-0.115,0.099,0.051,0.112,0.103,0.009,-0.089,-0.106,-0.037,-0.046,-0.07,-0.032,-0.079,-0.036,-0.108,-0.061
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.059,-0.033,-0.022,-0.017,0.033,0.014,-0.07,-0.074,-0.052,0.025,-0.035,-0.041,-0.049,0.027,-0.083,-0.054,-0.032,-0.033,-0.052,-0.121,-0.055,-0.054,-0.044,-0.019,-0.047
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.116,-0.055,0.036,0.025,0.057,-0.028,-0.105,-0.003,0.042,0.017,-0.104,-0.101,-0.085,-0.1,-0.092,-0.05,-0.033,-0.061,-0.134,-0.139,0.056,-0.082,-0.128,-0.024
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,-0.125,-0.063,-0.03,-0.001,-0.028,-0.104,-0.075,-0.041,-0.028,-0.078,-0.047,-0.008,-0.054,-0.072,-0.073,-0.037,-0.082,-0.114,-0.093,-0.011,-0.089,-0.113,-0.031
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,0.016,-0.085,-0.045,-0.048,-0.099,-0.008,-0.072,-0.009,0.027,0.021,0.024,0.012,-0.09,-0.056,-0.04,-0.003,-0.096,-0.056,-0.04,-0.095,-0.069,-0.048
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.006,-0.012,-0.045,-0.081,-0.078,-0.048,-0.075,-0.073,-0.051,-0.053,-0.059,-0.032,-0.047,-0.007,-0.031,-0.008,-0.074,-0.053,-0.058,-0.059,-0.023
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.018,-0.07,-0.079,0.024,0.081,-0.031,-0.053,-0.053,-0.091,-0.08,-0.08,-0.046,-0.05,-0.057,-0.12,-0.141,-0.065,-0.023,-0.029,-0.09
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,-0.071,-0.167,0.011,-0.076,-0.078,-0.067,-0.078,-0.096,-0.117,-0.072,-0.052,-0.03,-0.042,-0.01,-0.035,-0.023,-0.165,-0.006,-0.109
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.117,-0.042,0.019,0.015,0.024,0.031,0.009,-0.009,-0.047,-0.028,-0.12,-0.023,-0.02,-0.032,-0.019,-0.07,-0.079,-0.005,-0.124
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,-0.034,-0.069,0.1,0.034,0.115,0.097,0.028,-0.039,-0.116,-0.036,-0.009,-0.076,0.004,-0.093,0.08,-0.038,-0.069
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,-0.131,0.02,-0.07,0.032,-0.022,-0.065,-0.075,-0.048,-0.06,-0.065,-0.071,-0.067,-0.149,0.054,-0.086,-0.073
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.033,-0.062,-0.034,-0.04,-0.074,-0.029,-0.011,0.016,-0.033,-0.074,-0.025,-0.037,-0.03,-0.059,-0.054
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-0.01,-0.022,-0.035,-0.056,-0.099,-0.046,-0.016,-0.05,-0.094,-0.028,-0.039,-0.063,0.026,-0.146
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-0.017,-0.032,0.039,-0.049,-0.004,0.037,-0.003,-0.001,0.049,-0.002,0.09,0.009,0.005
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195,-0.109,-0.02,-0.009,-0.03,-0.065,-0.049,-0.034,-0.049,-0.031,-0.034,-0.126,-0.105
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123,0.003,-0.03,-0.021,-0.042,-0.005,-0.03,-0.037,-0.054,-0.012,-0.088,-0.036
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,-0.062,-0.091,-0.083,-0.055,-0.059,-0.069,-0.01,-0.021,-0.117,-0.063
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.061,-0.036,-0.053,-0.064,-0.028,-0.049,0.008,-0.117,-0.065
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.027,-0.07,-0.016,-0.116,0.023,-0.066,-0.054,-0.06
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,-0.058,-0.048,-0.119,-0.126,-0.129,-0.075,-0.15
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-0.054,-0.079,-0.139,-0.113,-0.073,-0.105
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.085,-0.107,-0.035,-0.068,-0.032
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,-0.024,-0.039,-0.065,-0.1
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,-0.085,-0.109,-0.076
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.103,-0.132
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,-0.023
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
