,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,-0.007,0.137,-0.015,0.109,-0.065,0.063,0.184,-0.073,-0.198,-0.176,-0.018,0.155,0.051,-0.129,0.043,0.0,-0.223,-0.164,-0.185,0.009,0.147,0.047,0.083,-0.141,-0.05,-0.0,-0.004,0.259,0.128,-0.023,0.122,0.113,-0.055,0.054
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.0,-0.124,-0.02,-0.03,0.09,0.07,0.012,-0.037,0.019,-0.135,0.029,0.177,-0.097,-0.029,0.062,-0.073,-0.01,0.016,-0.11,0.006,-0.006,0.073,0.014,0.129,0.132,-0.159,-0.011,0.055,-0.033,0.013,0.083,-0.127,0.034
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,0.151,0.161,-0.008,0.021,0.003,-0.054,-0.114,-0.053,-0.192,0.033,0.109,-0.122,0.1,-0.082,-0.168,-0.109,-0.111,-0.033,0.176,0.198,-0.165,-0.183,-0.043,-0.126,-0.087,0.044,0.115,-0.007,0.015,0.101,0.113,0.131
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,-0.036,-0.094,-0.065,-0.095,0.051,0.136,0.182,-0.033,-0.072,0.022,0.06,-0.069,-0.098,0.045,0.183,0.079,-0.015,-0.102,-0.236,0.065,-0.0,0.1,0.041,0.002,0.003,-0.06,0.001,-0.034,-0.006,0.042,-0.014
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,-0.042,-0.2,-0.224,0.107,0.19,0.183,0.002,0.021,-0.103,0.209,-0.115,-0.049,0.122,0.097,0.014,0.076,-0.172,-0.189,-0.006,-0.02,0.061,-0.003,0.073,-0.161,-0.258,-0.093,-0.127,-0.045,-0.021,0.036
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,-0.048,-0.141,0.048,0.171,0.116,-0.118,-0.176,-0.131,0.061,-0.028,-0.19,-0.016,0.049,0.035,-0.017,-0.105,-0.194,0.032,-0.03,-0.008,-0.028,0.023,-0.077,-0.164,-0.04,-0.039,-0.042,0.059,0.007
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,0.064,0.054,0.118,0.064,-0.004,-0.177,-0.181,0.087,-0.095,-0.061,0.117,0.161,0.103,-0.021,-0.055,-0.039,0.128,0.087,-0.034,0.022,0.043,-0.16,-0.073,0.044,-0.02,-0.071,-0.064,-0.085
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.088,-0.064,0.064,-0.086,-0.063,0.132,-0.218,-0.158,0.068,-0.213,-0.207,-0.09,-0.215,-0.078,-0.165,0.015,0.011,0.119,0.02,-0.154,0.014,0.085,0.06,0.114,-0.001,-0.038,-0.05
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,0.0,0.036,0.134,-0.007,0.157,-0.073,-0.12,0.119,-0.104,-0.09,-0.036,-0.12,-0.081,-0.051,0.085,0.124,0.141,0.047,-0.076,0.061,0.066,0.087,0.074,0.09,-0.103,0.028
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.093,-0.022,0.046,0.095,0.059,0.027,0.068,0.05,0.013,0.075,-0.044,0.101,0.118,-0.098,0.068,0.004,-0.071,0.071,-0.055,0.027,-0.02,-0.027,0.024,-0.023,-0.019
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,0.005,0.057,-0.047,0.086,0.158,0.079,0.082,0.022,0.044,0.097,0.231,0.192,-0.107,0.027,-0.087,-0.061,0.079,-0.003,-0.017,-0.068,0.003,0.01,0.075,0.055
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,0.025,-0.029,-0.094,0.204,0.01,-0.061,-0.095,-0.002,0.027,0.236,0.196,-0.154,0.027,-0.161,-0.04,0.042,0.072,-0.021,-0.037,0.059,0.022,0.082,0.167
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.026,0.122,-0.044,0.153,0.185,0.091,0.135,-0.02,-0.008,0.001,0.037,0.126,-0.021,0.073,0.093,-0.033,0.147,0.09,-0.131,-0.025,-0.04,-0.087
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115,0.1,0.057,-0.044,0.094,0.005,0.024,0.15,-0.084,-0.118,-0.015,-0.035,-0.026,-0.111,0.104,0.055,-0.035,0.078,0.014,-0.011,0.048,-0.183
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.219,0.029,-0.014,-0.043,-0.024,0.138,0.126,0.049,0.131,-0.037,-0.081,-0.139,-0.073,0.097,-0.055,0.089,0.222,0.151,0.103,-0.004
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-0.061,0.083,-0.132,-0.151,0.145,-0.035,0.024,-0.01,-0.137,-0.109,0.001,0.148,-0.125,-0.032,-0.167,-0.06,-0.035,0.059,0.052
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.047,-0.14,-0.025,-0.023,-0.017,-0.045,-0.137,-0.009,0.14,0.0,0.011,0.031,0.052,-0.21,-0.046,0.014,-0.017,-0.053
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.112,0.076,-0.093,-0.121,-0.16,0.072,0.136,-0.036,0.121,-0.007,-0.004,0.031,0.081,0.089,0.032,0.001,-0.066
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.089,-0.11,0.069,-0.016,0.079,-0.012,-0.044,-0.11,-0.014,0.118,-0.151,-0.084,-0.161,-0.016,-0.023,0.077,0.075
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,0.0,-0.041,0.039,-0.134,-0.039,-0.198,-0.019,0.055,-0.075,-0.164,-0.187,-0.004,0.042,0.047,0.13
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,-0.025,0.045,-0.031,0.031,-0.102,-0.034,-0.033,0.015,-0.001,-0.142,0.082,0.012,0.011,0.111
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111,-0.043,0.033,-0.091,-0.02,-0.04,0.181,-0.096,0.049,-0.029,-0.139,-0.016,-0.0,0.025
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163,-0.058,-0.026,0.07,-0.005,0.033,-0.026,-0.022,-0.139,-0.067,-0.018,-0.098,-0.101
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129,0.044,0.14,-0.085,-0.005,0.01,-0.017,-0.1,-0.166,-0.064,-0.068,-0.129
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.2,0.053,0.029,0.036,0.041,0.11,0.075,0.064,-0.062,-0.019
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.067,-0.103,0.022,0.072,0.045,0.098,0.062,0.069,0.131
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-0.112,0.09,0.001,-0.016,0.13,0.083,0.096,0.132
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.054,0.053,0.201,0.184,0.078,0.089,0.018
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,0.012,0.022,-0.073,-0.082,-0.043,-0.004
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.082,-0.103,-0.048,-0.128,-0.095
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,0.067,0.014,-0.088,-0.051
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,-0.014,-0.119,0.042
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,-0.069,-0.037
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.06
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
