,ctx-lh-FA,ctx-lh-FB,ctx-lh-FC,ctx-lh-FCBm,ctx-lh-FD,ctx-lh-FDdelta,ctx-lh-FDT,ctx-lh-FE,ctx-lh-FF,ctx-lh-FG,ctx-lh-FH,ctx-lh-FJK,ctx-lh-FLMN,ctx-lh-HA,ctx-lh-HB,ctx-lh-HC,ctx-lh-IA,ctx-lh-IB,ctx-lh-LA1,ctx-lh-LA2,ctx-lh-LC1,ctx-lh-LC2,ctx-lh-LC3,ctx-lh-LD,ctx-lh-LE,ctx-lh-OA,ctx-lh-OB,ctx-lh-OC,ctx-lh-PA,ctx-lh-PB,ctx-lh-PC,ctx-lh-PD,ctx-lh-PE,ctx-lh-PF,ctx-lh-PG,ctx-lh-PH,ctx-lh-TA,ctx-lh-TB,ctx-lh-TC,ctx-lh-TD,ctx-lh-TE,ctx-lh-TF,ctx-lh-TG,ctx-rh-FA,ctx-rh-FB,ctx-rh-FC,ctx-rh-FCBm,ctx-rh-FD,ctx-rh-FDdelta,ctx-rh-FDT,ctx-rh-FE,ctx-rh-FF,ctx-rh-FG,ctx-rh-FH,ctx-rh-FJK,ctx-rh-FLMN,ctx-rh-HA,ctx-rh-HB,ctx-rh-HC,ctx-rh-IA,ctx-rh-IB,ctx-rh-LA1,ctx-rh-LA2,ctx-rh-LC1,ctx-rh-LC2,ctx-rh-LC3,ctx-rh-LD,ctx-rh-LE,ctx-rh-OA,ctx-rh-OB,ctx-rh-OC,ctx-rh-PA,ctx-rh-PB,ctx-rh-PC,ctx-rh-PD,ctx-rh-PE,ctx-rh-PF,ctx-rh-PG,ctx-rh-PH,ctx-rh-TA,ctx-rh-TB,ctx-rh-TC,ctx-rh-TD,ctx-rh-TE,ctx-rh-TF,ctx-rh-TG
ctx-lh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,-0.065,-0.094,-0.0,-0.085,0.013,-0.069,-0.081,-0.076,-0.055,-0.049,-0.055,0.022,-0.077,-0.016,-0.078,-0.07,-0.021,-0.064,-0.045,-0.114,-0.001,-0.058,-0.083,-0.051,0.001,-0.045,-0.083,-0.021,0.032,-0.117,-0.062,0.028,0.031,0.078,-0.069,-0.128,-0.095,-0.106,-0.067,-0.079,-0.054,-0.02,-0.197,-0.129,0.005,-0.134,-0.164,-0.058,-0.083
ctx-lh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,-0.052,-0.031,-0.075,-0.129,-0.124,-0.055,-0.098,-0.065,0.001,-0.067,0.046,-0.039,-0.106,-0.061,-0.054,-0.077,-0.096,-0.026,0.003,-0.032,-0.096,-0.04,-0.048,-0.096,-0.042,-0.089,-0.08,0.026,-0.141,-0.148,-0.151,-0.126,-0.039,-0.069,-0.074,-0.045,-0.101,-0.067,-0.102,-0.082,-0.157,-0.194,-0.011,0.041,-0.001,-0.192,-0.176,-0.099
ctx-lh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-0.082,0.073,-0.11,0.008,0.051,0.039,0.043,0.036,0.113,0.069,0.105,0.068,0.106,-0.001,0.096,-0.057,0.116,-0.115,-0.123,-0.09,-0.012,-0.025,-0.0,0.044,-0.005,-0.031,-0.019,-0.072,-0.092,-0.036,-0.072,-0.025,0.045,-0.021,0.061,-0.011,0.006,0.022,0.033,-0.075,0.033,-0.033,0.028,0.01,0.003,-0.098,0.029
ctx-lh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-0.075,-0.12,-0.104,0.041,-0.027,-0.07,0.002,-0.055,-0.018,-0.05,-0.105,-0.06,-0.043,0.052,-0.054,-0.05,-0.073,0.022,-0.038,-0.022,-0.062,-0.063,-0.09,-0.142,-0.057,-0.005,-0.075,-0.136,-0.062,-0.072,-0.032,0.022,0.052,0.048,0.028,0.003,-0.023,-0.014,-0.099,-0.017,-0.1,-0.029,-0.033,-0.084,-0.099,-0.044
ctx-lh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,-0.011,-0.016,-0.037,-0.045,-0.106,-0.023,-0.066,-0.062,-0.009,-0.068,-0.014,-0.049,-0.013,-0.032,-0.071,-0.041,0.005,0.028,-0.081,-0.087,-0.181,-0.108,-0.15,-0.119,-0.012,0.005,-0.117,-0.001,-0.023,-0.01,-0.05,-0.091,-0.01,-0.03,0.001,-0.07,-0.053,0.039,-0.039,-0.054,-0.088,-0.025,-0.046,-0.013,-0.005
ctx-lh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-0.05,-0.027,-0.067,-0.016,-0.001,-0.016,0.009,0.041,-0.034,-0.004,-0.077,-0.061,0.012,-0.079,-0.043,0.021,-0.148,-0.068,-0.042,-0.072,-0.075,-0.038,-0.102,0.085,-0.081,-0.042,-0.034,-0.034,0.016,-0.063,-0.064,-0.015,-0.067,-0.029,-0.07,-0.058,-0.044,-0.141,-0.035,-0.033,-0.068,-0.102,-0.103,-0.012
ctx-lh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129,-0.08,-0.11,-0.096,-0.077,-0.073,-0.018,-0.106,-0.079,-0.046,-0.117,-0.017,-0.034,-0.044,-0.094,-0.046,-0.08,-0.059,-0.018,-0.078,-0.066,-0.096,-0.054,-0.053,-0.108,-0.081,-0.009,-0.029,-0.01,-0.046,-0.096,-0.015,-0.034,-0.055,-0.052,-0.071,0.031,-0.179,-0.103,-0.019,-0.083,-0.15,-0.055,-0.152
ctx-lh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-0.12,-0.053,-0.057,-0.083,-0.034,-0.054,-0.119,-0.065,-0.014,-0.099,-0.015,0.01,0.042,-0.111,-0.174,-0.069,-0.057,-0.135,-0.114,-0.082,-0.103,-0.063,-0.097,-0.168,-0.11,-0.142,-0.063,-0.096,-0.083,-0.015,0.008,-0.05,-0.111,-0.115,-0.091,-0.122,-0.044,-0.069,0.012,-0.105,-0.097,-0.164
ctx-rh-FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,-0.017,0.078,0.001,0.09,0.073,-0.053,-0.034,-0.053,-0.126,0.023,-0.084,-0.041,-0.078,-0.102,0.035,0.029,0.037,0.006,-0.071,-0.14,0.104,-0.131,-0.13,-0.056,-0.001,0.027,-0.105,-0.147,-0.096,-0.093,-0.014,0.059,-0.08,-0.065,-0.098,0.03,0.078,-0.019,-0.088,-0.126,-0.061
ctx-rh-FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,0.005,-0.037,0.047,-0.02,-0.051,-0.008,-0.059,-0.078,0.015,-0.094,-0.088,-0.015,-0.135,-0.052,-0.028,-0.006,-0.041,-0.144,-0.164,0.049,-0.188,-0.165,-0.068,-0.079,-0.058,0.024,-0.027,0.035,-0.047,-0.047,-0.019,-0.138,-0.062,-0.093,-0.02,0.031,-0.046,-0.102,-0.173,-0.11
ctx-rh-FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.189,-0.001,-0.13,-0.114,0.01,-0.021,-0.004,0.045,-0.029,-0.013,-0.03,0.048,-0.057,-0.158,-0.108,-0.099,-0.094,0.047,0.035,0.079,0.003,0.047,-0.016,-0.045,-0.061,-0.01,0.002,0.025,-0.008,-0.021,-0.152,0.0,-0.068,-0.074,-0.062,-0.099,-0.066,-0.049,-0.124,-0.047
ctx-rh-FCBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145,-0.14,-0.043,-0.063,-0.009,-0.019,-0.035,-0.064,-0.057,-0.084,0.036,-0.101,-0.102,0.027,-0.09,-0.116,-0.128,-0.097,-0.047,-0.197,-0.145,-0.044,-0.091,-0.093,0.069,0.07,0.109,0.008,-0.075,-0.12,-0.123,-0.016,0.021,0.024,0.027,-0.015,-0.028,-0.119,-0.05
ctx-rh-FD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-0.123,-0.047,-0.058,-0.031,-0.083,-0.027,-0.043,0.015,0.058,-0.092,-0.091,-0.061,-0.069,-0.051,-0.015,-0.041,0.064,-0.002,-0.026,-0.012,-0.069,-0.06,0.018,-0.002,0.038,0.005,-0.03,-0.107,-0.06,-0.073,-0.029,-0.013,-0.044,-0.053,-0.069,-0.094,-0.063
ctx-rh-FDdelta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.122,-0.069,-0.038,0.015,-0.004,0.025,-0.036,-0.031,0.1,-0.073,-0.017,0.048,0.044,-0.004,-0.025,-0.031,0.018,0.013,-0.035,-0.021,-0.048,-0.077,0.127,0.076,0.111,0.013,0.015,-0.071,-0.074,-0.052,-0.003,0.042,0.028,-0.01,-0.046,-0.039,-0.025
ctx-rh-FDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-0.034,-0.0,-0.098,-0.021,-0.031,-0.046,-0.02,-0.121,-0.119,0.007,-0.066,-0.043,-0.082,-0.055,-0.038,-0.104,-0.111,-0.014,-0.096,-0.042,0.034,0.07,0.105,-0.018,-0.047,-0.099,-0.062,-0.029,-0.003,-0.012,0.031,0.002,0.032,-0.104,-0.01
ctx-rh-FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,-0.034,-0.091,-0.033,-0.058,0.02,-0.071,-0.034,-0.075,-0.094,-0.083,-0.084,0.04,-0.031,-0.002,0.033,0.014,-0.015,-0.076,-0.052,-0.021,-0.074,-0.04,0.013,0.014,-0.087,0.025,-0.04,-0.061,-0.066,-0.062,-0.107,-0.05,-0.08,-0.107
ctx-rh-FF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-0.059,0.011,-0.137,-0.022,-0.034,-0.074,0.003,0.018,-0.08,-0.051,-0.09,-0.091,-0.011,-0.063,-0.083,-0.04,-0.103,-0.066,-0.032,-0.042,0.059,0.022,-0.061,-0.057,-0.048,-0.053,-0.016,0.002,0.025,-0.072,-0.021,-0.089,-0.054
ctx-rh-FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-0.039,-0.044,0.06,-0.114,-0.065,-0.059,-0.045,-0.036,0.023,0.082,-0.053,-0.026,-0.027,0.064,-0.016,-0.0,0.018,-0.109,-0.104,-0.06,-0.044,-0.016,-0.044,0.012,-0.045,-0.002,-0.038,0.003,-0.083,-0.039,-0.061,-0.032
ctx-rh-FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-0.047,-0.034,-0.095,0.007,-0.006,-0.037,-0.033,0.021,0.087,0.027,0.076,0.048,0.075,0.018,0.013,0.004,-0.089,-0.136,-0.108,-0.062,0.043,-0.054,0.003,-0.058,-0.032,-0.0,-0.006,-0.073,-0.103,-0.066,-0.056
ctx-rh-FJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.108,-0.005,0.007,-0.068,-0.049,-0.073,-0.052,-0.096,-0.04,-0.059,-0.002,-0.022,-0.075,-0.054,-0.091,-0.079,0.048,-0.063,0.047,0.037,-0.042,-0.008,-0.036,-0.069,-0.033,0.001,-0.073,-0.049,0.015,-0.058,-0.038
ctx-rh-FLMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-0.102,-0.032,0.013,-0.026,-0.058,-0.06,0.011,-0.046,-0.016,-0.012,-0.009,0.016,-0.059,0.027,-0.067,-0.066,-0.034,-0.058,-0.037,-0.06,-0.035,-0.045,0.034,0.007,-0.027,-0.01,-0.069,-0.072,0.026
ctx-rh-HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,-0.017,-0.125,-0.07,-0.077,-0.08,-0.068,-0.093,-0.071,-0.068,-0.067,-0.019,-0.069,-0.064,-0.013,0.037,0.012,-0.033,-0.062,-0.109,-0.016,-0.047,-0.051,-0.021,-0.044,-0.042,-0.043,-0.075,0.104
ctx-rh-HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.027,-0.038,-0.057,0.0,-0.078,-0.038,-0.028,-0.021,-0.111,-0.053,-0.041,-0.036,-0.057,-0.02,0.005,0.02,-0.024,0.042,-0.023,0.003,-0.069,-0.032,-0.021,0.015,0.0,-0.031,-0.059
ctx-rh-HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124,-0.068,-0.093,-0.042,0.055,0.064,0.032,0.092,0.057,-0.031,-0.031,0.031,-0.061,-0.086,-0.057,-0.03,-0.008,-0.079,-0.02,-0.007,-0.179,-0.022,-0.046,-0.029,-0.129,-0.073,-0.12
ctx-rh-IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.069,-0.132,-0.156,-0.104,-0.007,-0.119,-0.199,-0.082,-0.088,-0.088,0.127,0.034,0.079,-0.005,-0.061,-0.08,-0.123,-0.076,-0.039,0.008,0.045,-0.019,-0.098,-0.092,-0.064
ctx-rh-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-0.113,-0.152,-0.142,0.004,-0.107,-0.205,-0.067,-0.107,-0.073,0.096,-0.031,0.036,-0.049,-0.042,-0.003,-0.072,-0.033,-0.041,0.01,0.044,-0.023,-0.061,-0.068,-0.041
ctx-rh-LA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-0.18,-0.152,0.019,-0.077,-0.231,0.001,-0.089,-0.076,0.083,0.02,0.046,0.006,-0.05,-0.093,-0.134,-0.028,-0.044,-0.039,-0.049,-0.076,-0.13,-0.11,-0.069
ctx-rh-LA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.08,-0.044,0.02,-0.154,-0.019,-0.054,-0.069,0.052,0.021,0.03,-0.031,-0.079,-0.111,-0.133,-0.088,-0.024,-0.016,-0.095,-0.036,-0.086,-0.064,-0.028
ctx-rh-LC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.009,0.07,0.062,-0.027,-0.148,-0.107,-0.068,-0.062,-0.006,-0.03,-0.058,-0.131,0.07,-0.048,-0.081,-0.066,-0.154,-0.095,-0.037,-0.078,-0.04
ctx-rh-LC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.121,0.015,0.077,-0.043,0.007,-0.12,-0.131,-0.071,-0.033,-0.004,-0.09,0.071,0.004,-0.107,-0.074,-0.146,-0.097,-0.079,-0.018,-0.072
ctx-rh-LC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,-0.004,0.003,-0.116,-0.129,0.131,0.104,0.076,0.131,0.064,0.045,0.044,0.031,0.031,0.076,-0.032,0.044,0.075,-0.03,-0.01
ctx-rh-LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-0.092,-0.035,-0.005,-0.099,-0.111,-0.064,-0.081,-0.023,-0.119,0.045,-0.109,-0.209,-0.084,-0.016,-0.066,-0.125,-0.086,-0.07
ctx-rh-LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-0.052,-0.054,-0.1,-0.088,-0.055,-0.076,-0.03,-0.142,0.113,-0.054,-0.188,-0.122,-0.133,-0.128,-0.121,-0.086,-0.12
ctx-rh-OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.134,-0.038,-0.066,-0.061,-0.042,-0.036,-0.052,0.022,-0.077,-0.144,-0.064,0.008,-0.124,-0.088,-0.085,-0.108
ctx-rh-OB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,-0.03,0.014,0.021,-0.034,-0.085,-0.111,-0.042,-0.04,-0.161,-0.046,-0.039,-0.124,-0.086,-0.084,-0.138
ctx-rh-OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.059,0.065,0.0,-0.062,-0.078,-0.035,0.013,-0.078,-0.008,-0.0,-0.095,-0.037,-0.053,-0.088
ctx-rh-PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.237,-0.138,-0.081,0.045,0.127,-0.073,-0.081,-0.11,0.056,0.119,0.007,-0.076,-0.138,-0.056
ctx-rh-PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165,-0.095,-0.03,0.01,-0.067,-0.081,-0.105,0.019,0.104,-0.021,-0.136,-0.129,-0.102
ctx-rh-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056,0.021,0.088,-0.004,-0.02,-0.062,0.055,0.082,-0.006,-0.015,-0.042,-0.011
ctx-rh-PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,0.012,-0.031,-0.054,-0.128,-0.044,0.064,-0.052,-0.058,-0.083,-0.069
ctx-rh-PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039,-0.011,-0.046,-0.073,0.013,0.012,-0.018,-0.018,-0.106,-0.059
ctx-rh-PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105,-0.031,-0.068,-0.016,0.042,0.014,-0.064,-0.13,-0.062
ctx-rh-PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-0.099,-0.053,-0.091,-0.048,-0.005,-0.072,-0.079
ctx-rh-PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,-0.089,0.039,-0.105,-0.074,0.009,-0.058
ctx-rh-TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038,0.037,-0.067,-0.158,-0.195,-0.061
ctx-rh-TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-0.061,-0.037,-0.103,0.04
ctx-rh-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-0.044,-0.032,0.012
ctx-rh-TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101,-0.103,-0.009
ctx-rh-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.152,-0.052
ctx-rh-TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104
ctx-rh-TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
