,ctx-lh-BA1_3,ctx-lh-BA2,ctx-lh-BA4,ctx-lh-BA5,ctx-lh-BA6,ctx-lh-BA7,ctx-lh-BA8,ctx-lh-BA9,ctx-lh-BA10,ctx-lh-BA11,ctx-lh-BA13,ctx-lh-BA16,ctx-lh-BA17,ctx-lh-BA18,ctx-lh-BA19,ctx-lh-BA20,ctx-lh-BA21,ctx-lh-BA22,ctx-lh-BA23,ctx-lh-BA24,ctx-lh-BA25,ctx-lh-BA26_29_30,ctx-lh-BA27,ctx-lh-BA28,ctx-lh-BA31,ctx-lh-BA32,ctx-lh-BA33,ctx-lh-BA34,ctx-lh-BA35_36,ctx-lh-BA37,ctx-lh-BA38,ctx-lh-BA39,ctx-lh-BA40,ctx-lh-BA41_42_52,ctx-lh-BA43,ctx-lh-BA44,ctx-lh-BA45,ctx-lh-BA46,ctx-lh-BA47,ctx-rh-BA1_3,ctx-rh-BA2,ctx-rh-BA4,ctx-rh-BA5,ctx-rh-BA6,ctx-rh-BA7,ctx-rh-BA8,ctx-rh-BA9,ctx-rh-BA10,ctx-rh-BA11,ctx-rh-BA13,ctx-rh-BA16,ctx-rh-BA17,ctx-rh-BA18,ctx-rh-BA19,ctx-rh-BA20,ctx-rh-BA21,ctx-rh-BA22,ctx-rh-BA23,ctx-rh-BA24,ctx-rh-BA25,ctx-rh-BA26_29_30,ctx-rh-BA27,ctx-rh-BA28,ctx-rh-BA31,ctx-rh-BA32,ctx-rh-BA33,ctx-rh-BA34,ctx-rh-BA35_36,ctx-rh-BA37,ctx-rh-BA38,ctx-rh-BA39,ctx-rh-BA40,ctx-rh-BA41_42_52,ctx-rh-BA43,ctx-rh-BA44,ctx-rh-BA45,ctx-rh-BA46,ctx-rh-BA47
ctx-rh-BA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.089,-0.056,-0.01,0.138,-0.024,0.083,-0.001,0.22,-0.016,-0.083,-0.042,-0.074,-0.088,-0.15,0.033,-0.108,-0.224,-0.091,-0.075,0.003,0.021,-0.027,0.042,0.018,0.066,-0.014,0.019,0.244,-0.169,-0.141,0.179,0.069,0.129,0.02
ctx-rh-BA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.1,-0.098,0.051,0.022,-0.105,-0.008,0.258,0.143,0.103,-0.078,-0.178,0.008,-0.091,0.065,0.03,-0.064,0.056,0.021,-0.051,0.002,-0.004,0.062,0.064,0.074,-0.004,-0.129,-0.056,-0.089,0.094,-0.043,-0.124,-0.095,-0.123
ctx-rh-BA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.023,0.046,0.132,0.019,0.184,0.049,-0.138,-0.09,-0.022,-0.024,-0.018,0.05,0.167,-0.056,0.061,-0.052,0.014,0.172,0.127,0.036,0.049,0.04,-0.041,0.041,0.089,0.169,0.052,0.093,0.034,-0.026,0.091,0.04
ctx-rh-BA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029,0.088,0.03,-0.078,-0.074,0.021,0.153,0.184,0.042,0.024,0.049,0.148,-0.006,0.159,0.224,0.118,0.065,0.027,-0.0,0.05,0.094,0.148,0.106,0.097,0.045,-0.131,-0.059,-0.019,-0.003,-0.001,-0.003,0.06
ctx-rh-BA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-0.04,-0.106,-0.118,0.008,0.065,0.106,0.028,-0.102,0.027,0.098,-0.047,0.147,0.135,0.091,0.034,-0.021,-0.038,0.018,0.063,0.063,-0.066,0.13,0.053,-0.172,-0.067,-0.023,-0.004,0.046,-0.048,0.008
ctx-rh-BA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-0.068,-0.045,0.013,-0.012,0.091,-0.106,-0.078,0.142,0.077,-0.032,-0.07,0.088,0.046,-0.044,-0.005,0.026,-0.024,-0.144,-0.124,-0.127,-0.128,0.077,-0.105,0.02,-0.012,0.016,0.046,0.099,0.007
ctx-rh-BA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084,-0.081,-0.023,-0.018,0.052,-0.082,-0.169,-0.156,-0.002,-0.1,-0.118,0.016,0.113,0.045,0.013,-0.037,-0.014,-0.047,-0.004,0.05,-0.072,0.06,-0.02,-0.013,-0.042,-0.05,-0.095,0.001,-0.064
ctx-rh-BA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.114,0.06,0.081,-0.123,-0.209,-0.014,-0.104,-0.194,-0.05,-0.087,0.005,-0.01,-0.174,-0.235,-0.047,-0.054,-0.064,0.01,-0.123,-0.034,-0.031,0.118,0.036,-0.231,-0.22,-0.067,-0.156
ctx-rh-BA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.07,0.123,-0.04,-0.17,-0.138,-0.123,-0.183,-0.051,-0.201,0.059,0.026,-0.114,-0.198,-0.104,-0.012,0.049,0.185,-0.128,-0.047,0.05,-0.058,-0.074,-0.141,-0.193,0.032,-0.134
ctx-rh-BA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.095,-0.037,0.115,0.157,0.0,0.129,-0.105,-0.087,-0.144,-0.065,-0.02,0.092,0.062,-0.072,-0.067,0.015,-0.09,0.043,0.062,0.086,0.049,0.112,-0.06,-0.026,-0.052
ctx-rh-BA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,0.045,0.121,-0.048,-0.007,0.109,-0.043,-0.077,-0.152,-0.172,0.054,0.13,0.068,-0.084,-0.041,-0.162,-0.017,0.104,0.07,0.032,-0.08,0.056,-0.077,-0.054,-0.017
ctx-rh-BA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.085,-0.123,0.028,0.132,-0.082,-0.036,-0.191,-0.235,0.168,0.169,0.085,-0.095,-0.053,-0.257,-0.041,0.196,0.12,-0.001,-0.093,0.066,0.021,0.05,0.08
ctx-rh-BA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.223,0.029,-0.208,-0.017,0.023,0.031,0.139,-0.061,-0.099,-0.025,0.068,0.092,0.034,0.059,-0.025,-0.198,-0.033,-0.03,-0.191,-0.181,-0.066,-0.082
ctx-rh-BA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.199,0.096,-0.211,0.01,0.136,0.067,0.095,-0.095,-0.147,-0.066,0.162,0.068,-0.009,0.026,0.048,-0.185,-0.17,-0.179,-0.08,-0.067,-0.123,-0.005
ctx-rh-BA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.04,-0.084,-0.128,-0.065,-0.14,0.093,-0.026,-0.003,-0.031,-0.146,-0.283,-0.152,0.018,0.022,-0.291,-0.131,0.157,0.193,-0.006,0.024
ctx-rh-BA23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082,0.029,-0.015,-0.062,-0.02,0.074,-0.059,-0.113,0.068,0.077,-0.019,0.111,0.215,0.006,-0.174,-0.193,0.121,0.225,0.201,0.168
ctx-rh-BA24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142,-0.015,0.081,0.009,-0.151,-0.192,-0.159,0.016,-0.07,0.077,-0.183,0.028,-0.047,-0.062,-0.079,-0.109,-0.048,0.109,-0.187
ctx-rh-BA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.031,0.057,0.055,-0.031,-0.091,0.026,0.02,0.005,-0.165,0.092,-0.032,0.004,-0.077,0.03,-0.019,0.096,-0.07
ctx-rh-BA26_29_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-0.058,0.127,0.025,-0.07,0.026,0.031,0.003,0.019,0.246,-0.038,-0.185,-0.253,0.151,0.268,0.235,0.219
ctx-rh-BA27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,-0.029,0.121,-0.006,-0.032,-0.005,0.008,0.019,0.094,0.045,-0.021,-0.075,0.058,0.122,0.172,0.125
ctx-rh-BA28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,0.049,0.051,0.065,0.034,0.028,0.097,0.012,0.071,0.026,-0.059,-0.027,0.012,0.12,0.005
ctx-rh-BA31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.137,-0.164,0.029,0.159,0.039,0.039,0.122,-0.048,-0.096,-0.098,-0.044,0.04,0.059,0.017
ctx-rh-BA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163,-0.047,0.037,0.053,-0.12,0.029,-0.198,-0.064,-0.08,-0.175,-0.086,0.042,-0.169
ctx-rh-BA33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124,0.016,-0.088,-0.163,-0.049,-0.116,0.044,-0.066,0.009,0.001,0.132,-0.02
ctx-rh-BA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,0.142,0.058,0.051,0.047,-0.013,-0.027,-0.03,-0.042,0.108,-0.029
ctx-rh-BA35_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.005,-0.02,-0.016,0.093,0.022,-0.167,-0.082,0.054,-0.065
ctx-rh-BA37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,-0.025,0.098,0.083,-0.106,-0.078,-0.087,0.042,-0.019
ctx-rh-BA38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.109,-0.01,-0.026,-0.127,-0.092,0.041,-0.095
ctx-rh-BA39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.035,-0.073,0.112,0.149,0.056,0.199
ctx-rh-BA40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,0.144,-0.195,-0.187,-0.031,-0.163
ctx-rh-BA41_42_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251,-0.012,-0.021,0.042,0.074
ctx-rh-BA43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.093,0.099,-0.055
ctx-rh-BA44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134,-0.173,-0.215
ctx-rh-BA45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.192,-0.136
ctx-rh-BA46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045
ctx-rh-BA47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
